
******************************************************************************

       Energy levels and statistical weights for Fe VI

>> Data is from Keith Butler
>>   Maximum energy included = Ionization energy =>   799000.
>>   Put into John`s format by create.f
>> Data is from NIST
3d32Fe[5/2]-3d2(3P)4p4So[3/2]                      4.0510D-05   3.8714D+06     323.569    17-  55     389
3d32Fe[5/2]-3d2(1D)4p2Po[3/2]                      1.4390D-04   1.3939D+07     321.387    17-  56     390
3d32Fe[5/2]-3d2(1D)4p2Fo[5/2]                      7.7530D-03   5.0255D+08     320.790    17-  57     391
3d32Fe[5/2]-3d2(3P)4p4Do[3/2]                      8.4520D-10   8.2943D+01     319.308    17-  60     392
3d32Fe[5/2]-3d2(1D)4p2Fo[7/2]                      1.6790D-04   8.2438D+06     319.203    17-  61     393
3d32Fe[5/2]-3d2(3P)4p4Do[5/2]                      1.3100D-04   8.6212D+06     318.366    17-  62     394
3d32Fe[5/2]-3d2(1D)4p2Do[3/2]                      3.0790D-03   3.0618D+08     317.204    17-  63     395
3d32Fe[5/2]-3d2(3P)4p4Do[7/2]                      7.9620D-05   3.9691D+06     316.790    17-  64     396
3d32Fe[5/2]-3d2(1D)4p2Do[5/2]                      1.0650D-04   7.0937D+06     316.456    17-  65     397
3d32Fe[5/2]-3d2(3P)4p4Po[3/2]                      8.8640D-05   8.9567D+06     314.674    17-  67     398
3d32Fe[5/2]-3d2(1G)4p2Go[7/2]                      3.4270D-02   1.7389D+09     313.998    17-  68     399
3d32Fe[5/2]-3d2(3P)4p4Po[5/2]                      1.4920D-04   1.0120D+07     313.587    17-  70     400
3d32Fe[5/2]-3d2(3P)4p2Do[3/2]                      1.0970D-01   1.1518D+10     308.704    17-  71     401
3d32Fe[5/2]-3d2(3P)4p2Do[5/2]                      6.4790D-03   4.5361D+08     308.665    17-  72     402
3d32Fe[5/2]-3d2(3P)4p2Po[3/2]                      2.3150D-03   2.4892D+08     305.044    17-  76     403
3d32Fe[5/2]-3d2(1G)4p2Fo[7/2]                      1.9250D-03   1.0573D+08     301.797    17-  77     404
3d32Fe[5/2]-3d2(1G)4p2Fo[5/2]                      5.2910D-02   3.9012D+09     300.775    17-  78     405
3d32Fe[5/2]-3d2(1S)4p2Po[3/2]                      9.4390D-08   1.2499D+04     274.887    17-  80     406
3d3a2De[5/2]-3d2(3F)4p4Go[5/2]                     6.8390D-06   3.2411D+05     375.166    18-  36     407
3d3a2De[5/2]-3d2(3F)4p4Go[7/2]                     8.3480D-05   2.9944D+06     373.456    18-  37     408
3d3a2De[5/2]-3d2(3F)4p4Fo[3/2]                     1.3360D-05   9.5890D+05     373.368    18-  38     409
3d3a2De[5/2]-3d2(3F)4p4Fo[5/2]                     6.3040D-05   3.0346D+06     372.250    18-  39     410
3d3a2De[5/2]-3d2(3F)4p4Fo[7/2]                     1.9060D-06   6.9336D+04     370.841    18-  41     411
3d3a2De[5/2]-3d2(3F)4p2Fo[5/2]                     9.7780D-04   4.7852D+07     369.189    18-  43     412
3d3a2De[5/2]-3d2(3F)4p4Do[3/2]                     8.9780D-05   6.6217D+06     368.320    18-  45     413
3d3a2De[5/2]-3d2(3F)4p2Fo[7/2]                     3.0340D-03   1.1221D+08     367.781    18-  46     414
3d3a2De[5/2]-3d2(3F)4p4Do[5/2]                     8.2170D-05   4.0720D+06     366.884    18-  48     415
3d3a2De[5/2]-3d2(3F)4p2Do[3/2]                     1.9110D-04   1.4245D+07     366.374    18-  49     416
3d3a2De[5/2]-3d2(3F)4p4Do[7/2]                     1.5600D-03   5.8470D+07     365.344    18-  50     417
3d3a2De[5/2]-3d2(3F)4p2Do[5/2]                     3.1500D-03   1.5798D+08     364.698    18-  51     418
3d3a2De[5/2]-3d2(3F)4p2Go[7/2]                     5.8950D-06   2.2670D+05     360.679    18-  52     419
3d3a2De[5/2]-3d2(3P)4p4So[3/2]                     5.5940D-05   4.5128D+06     352.175    18-  55     420
3d3a2De[5/2]-3d2(1D)4p2Po[3/2]                     9.0280D-05   7.3911D+06     349.592    18-  56     421
3d3a2De[5/2]-3d2(1D)4p2Fo[5/2]                     1.0390D-03   5.6938D+07     348.885    18-  57     422
3d3a2De[5/2]-3d2(3P)4p4Do[3/2]                     1.0060D-04   8.3531D+06     347.133    18-  60     423
3d3a2De[5/2]-3d2(1D)4p2Fo[7/2]                     7.2440D-04   3.0096D+07     347.010    18-  61     424
3d3a2De[5/2]-3d2(3P)4p4Do[5/2]                     2.2850D-04   1.2730D+07     346.021    18-  62     425
3d3a2De[5/2]-3d2(1D)4p2Do[3/2]                     2.4540D-06   2.0671D+05     344.649    18-  63     426
3d3a2De[5/2]-3d2(3P)4p4Do[7/2]                     4.0830D-03   1.7245D+08     344.160    18-  64     427
3d3a2De[5/2]-3d2(1D)4p2Do[5/2]                     1.7030D-03   9.6125D+07     343.766    18-  65     428
3d3a2De[5/2]-3d2(3P)4p4Po[3/2]                     7.5020D-05   6.4301D+06     341.664    18-  67     429
3d3a2De[5/2]-3d2(1G)4p2Go[7/2]                     3.0100D-06   1.2960D+05     340.867    18-  68     430
3d3a2De[5/2]-3d2(3P)4p4Po[5/2]                     5.0810D-07   2.9252D+04     340.383    18-  70     431
3d3a2De[5/2]-3d2(3P)4p2Do[3/2]                     6.5010D-03   5.8086D+08     334.638    18-  71     432
3d3a2De[5/2]-3d2(3P)4p2Do[5/2]                     3.2140D-02   1.9150D+09     334.591    18-  72     433
3d3a2De[5/2]-3d2(3P)4p2Po[3/2]                     5.8240D-02   5.3400D+09     330.340    18-  76     434
3d3a2De[5/2]-3d2(1G)4p2Fo[7/2]                     6.2670D-02   2.9404D+09     326.537    18-  77     435
3d3a2De[5/2]-3d2(1G)4p2Fo[5/2]                     4.8930D-03   3.0835D+08     325.341    18-  78     436
3d3a2De[5/2]-3d2(1S)4p2Po[3/2]                     5.0370D-02   5.7809D+09     295.262    18-  80     437
3d3a2De[3/2]-3d2(3F)4p4Go[5/2]                     2.3450D-04   7.3900D+06     375.647    19-  36     438
3d3a2De[3/2]-3d2(3F)4p4Fo[3/2]                     2.3030D-04   1.0992D+07     373.844    19-  38     439
3d3a2De[3/2]-3d2(3F)4p4Fo[5/2]                     9.9300D-06   3.1786D+05     372.724    19-  39     440
3d3a2De[3/2]-3d2(3F)4p2Fo[5/2]                     2.6330D-03   8.5687D+07     369.655    19-  43     441
3d3a2De[3/2]-3d2(3F)4p4Do[3/2]                     9.7920D-04   4.8026D+07     368.783    19-  45     442
3d3a2De[3/2]-3d2(3F)4p4Do[1/2]                     3.8150D-06   3.7535D+05     368.229    19-  47     443
3d3a2De[3/2]-3d2(3F)4p4Do[5/2]                     1.1410D-03   3.7601D+07     367.344    19-  48     444
3d3a2De[3/2]-3d2(3F)4p2Do[3/2]                     3.0160D-03   1.4950D+08     366.833    19-  49     445
3d3a2De[3/2]-3d2(3F)4p2Do[5/2]                     1.3280D-03   4.4290D+07     365.152    19-  51     446
3d3a2De[3/2]-3d2(3P)4p2So[1/2]                     2.2550D-05   2.3544D+06     357.453    19-  54     447
3d3a2De[3/2]-3d2(3P)4p4So[3/2]                     5.7190D-05   3.0684D+06     352.599    19-  55     448
3d3a2De[3/2]-3d2(1D)4p2Po[3/2]                     5.1870D-05   2.8243D+06     350.010    19-  56     449
3d3a2De[3/2]-3d2(1D)4p2Fo[5/2]                     3.2400D-03   1.1809D+08     349.301    19-  57     450
3d3a2De[3/2]-3d2(1D)4p2Po[1/2]                     1.1270D-04   1.2389D+07     348.371    19-  58     451
3d3a2De[3/2]-3d2(3P)4p4Do[1/2]                     2.5220D-06   2.7780D+05     348.011    19-  59     452
3d3a2De[3/2]-3d2(3P)4p4Do[3/2]                     1.3920D-04   7.6872D+06     347.545    19-  60     453
3d3a2De[3/2]-3d2(3P)4p4Do[5/2]                     4.1300D-04   1.5303D+07     346.430    19-  62     454
3d3a2De[3/2]-3d2(1D)4p2Do[3/2]                     3.3610D-03   1.8830D+08     345.054    19-  63     455
3d3a2De[3/2]-3d2(1D)4p2Do[5/2]                     7.0970D-04   2.6643D+07     344.170    19-  65     456
3d3a2De[3/2]-3d2(3P)4p4Po[1/2]                     3.4200D-05   3.8874D+06     342.587    19-  66     457
3d3a2De[3/2]-3d2(3P)4p4Po[3/2]                     6.3050D-08   3.5944D+03     342.063    19-  67     458
3d3a2De[3/2]-3d2(3P)4p4Po[5/2]                     6.6570D-06   2.5491D+05     340.779    19-  70     459
3d3a2De[3/2]-3d2(3P)4p2Do[3/2]                     2.3420D-02   1.3919D+09     335.020    19-  71     460
3d3a2De[3/2]-3d2(3P)4p2Do[5/2]                     4.7610D-03   1.8868D+08     334.974    19-  72     461
3d3a2De[3/2]-3d2(3P)4p2Po[1/2]                     5.0450D-02   6.1400D+09     331.083    19-  75     462
3d3a2De[3/2]-3d2(3P)4p2Po[3/2]                     1.5950D-02   9.7276D+08     330.713    19-  76     463
3d3a2De[3/2]-3d2(1G)4p2Fo[5/2]                     6.6970D-02   2.8073D+09     325.702    19-  78     464
3d3a2De[3/2]-3d2(1S)4p2Po[1/2]                     4.4250D-02   6.6708D+09     297.479    19-  79     465
3d3a2De[3/2]-3d2(1S)4p2Po[3/2]                     8.8770D-03   6.7783D+08     295.560    19-  80     466
3d2(3F)4s4Fe[3/2]-3d2(3F)4p4Go[5/2]                3.3040D-01   8.5794D+08    1308.644    20-  36     467
3d2(3F)4s4Fe[3/2]-3d2(3F)4p4Fo[3/2]                2.1760D-01   8.7626D+08    1287.028    20-  38     468
3d2(3F)4s4Fe[3/2]-3d2(3F)4p4Fo[5/2]                1.0270D-01   2.8145D+08    1273.843    20-  39     469
3d2(3F)4s4Fe[3/2]-3d2(3F)4p2Fo[5/2]                2.6910D-02   7.7991D+07    1238.695    20-  43     470
3d2(3F)4s4Fe[3/2]-3d2(3F)4p4Do[3/2]                9.4030D-02   4.1528D+08    1228.962    20-  45     471
3d2(3F)4s4Fe[3/2]-3d2(3F)4p4Do[1/2]                1.5530D-01   1.3856D+09    1222.824    20-  47     472
3d2(3F)4s4Fe[3/2]-3d2(3F)4p4Do[5/2]                1.5050D-03   4.5476D+06    1213.123    20-  48     473
3d2(3F)4s4Fe[3/2]-3d2(3F)4p2Do[3/2]                2.6810D-03   1.2264D+07    1207.566    20-  49     474
3d2(3F)4s4Fe[3/2]-3d2(3F)4p2Do[5/2]                4.0390D-04   1.2693D+06    1189.546    20-  51     475
3d2(3F)4s4Fe[3/2]-3d2(3P)4p2So[1/2]                3.6610D-07   3.9529D+03    1111.551    20-  54     476
3d2(3F)4s4Fe[3/2]-3d2(3P)4p4So[3/2]                3.3210D-05   1.9497D+05    1065.920    20-  55     477
3d2(3F)4s4Fe[3/2]-3d2(1D)4p2Po[3/2]                7.8940D-05   4.8441D+05    1042.603    20-  56     478
3d2(3F)4s4Fe[3/2]-3d2(1D)4p2Fo[5/2]                3.5330D-05   1.4628D+05    1036.342    20-  57     479
3d2(3F)4s4Fe[3/2]-3d2(1D)4p2Po[1/2]                6.5890D-03   8.3147D+07    1028.194    20-  58     480
3d2(3F)4s4Fe[3/2]-3d2(3P)4p4Do[1/2]                1.8920D-03   2.4021D+07    1025.068    20-  59     481
3d2(3F)4s4Fe[3/2]-3d2(3P)4p4Do[3/2]                3.2580D-03   2.0846D+07    1021.034    20-  60     482
3d2(3F)4s4Fe[3/2]-3d2(3P)4p4Do[5/2]                3.8810D-04   1.6869D+06    1011.473    20-  62     483
3d2(3F)4s4Fe[3/2]-3d2(1D)4p2Do[3/2]                1.0750D-04   7.1730D+05     999.832    20-  63     484
3d2(3F)4s4Fe[3/2]-3d2(1D)4p2Do[5/2]                5.9580D-07   2.6900D+03     992.443    20-  65     485
3d2(3F)4s4Fe[3/2]-3d2(3P)4p4Po[1/2]                5.5780D-06   7.7579D+04     979.391    20-  66     486
3d2(3F)4s4Fe[3/2]-3d2(3P)4p4Po[3/2]                1.4420D-07   1.0116D+03     975.120    20-  67     487
3d2(3F)4s4Fe[3/2]-3d2(3P)4p4Po[5/2]                2.2510D-06   1.0755D+04     964.761    20-  70     488
3d2(3F)4s4Fe[3/2]-3d2(3P)4p2Do[3/2]                5.3060D-05   4.1817D+05     919.991    20-  71     489
3d2(3F)4s4Fe[3/2]-3d2(3P)4p2Do[5/2]                1.3340D-07   7.0142D+02     919.640    20-  72     490
3d2(3F)4s4Fe[3/2]-3d2(3P)4p2Po[1/2]                8.4540D-07   1.4210D+04     890.893    20-  75     491
3d2(3F)4s4Fe[3/2]-3d2(3P)4p2Po[3/2]                6.6230D-07   5.5996D+03     888.224    20-  76     492
3d2(3F)4s4Fe[3/2]-3d2(1G)4p2Fo[5/2]                8.2930D-07   5.0687D+03     852.979    20-  78     493
3d2(3F)4s4Fe[3/2]-3d2(1S)4p2Po[1/2]                2.1220D-07   6.0646D+03     683.219    20-  79     494
3d2(3F)4s4Fe[3/2]-3d2(1S)4p2Po[3/2]                1.9590D-07   2.8835D+03     673.183    20-  80     495
3d2(3F)4s4Fe[5/2]-3d2(3F)4p4Go[5/2]                6.9470D-02   2.6687D+08    1317.731    21-  36     496
3d2(3F)4s4Fe[5/2]-3d2(3F)4p4Go[7/2]                2.8430D-01   8.4565D+08    1296.872    21-  37     497
3d2(3F)4s4Fe[5/2]-3d2(3F)4p4Fo[3/2]                5.6910D-02   3.3911D+08    1295.817    21-  38     498
3d2(3F)4s4Fe[5/2]-3d2(3F)4p4Fo[5/2]                1.7080D-01   6.9272D+08    1282.452    21-  39     499
3d2(3F)4s4Fe[5/2]-3d2(3F)4p4Fo[7/2]                1.1680D-01   3.6465D+08    1265.872    21-  41     500
3d2(3F)4s4Fe[5/2]-3d2(3F)4p2Fo[5/2]                7.5930D-03   3.2580D+07    1246.835    21-  43     501
3d2(3F)4s4Fe[5/2]-3d2(3F)4p4Do[3/2]                1.0560D-01   6.9053D+08    1236.973    21-  45     502
3d2(3F)4s4Fe[5/2]-3d2(3F)4p2Fo[7/2]                1.1280D-02   3.7244D+07    1230.924    21-  46     503
3d2(3F)4s4Fe[5/2]-3d2(3F)4p4Do[5/2]                6.4080D-02   2.8674D+08    1220.928    21-  48     504
3d2(3F)4s4Fe[5/2]-3d2(3F)4p2Do[3/2]                4.3030D-02   2.9150D+08    1215.300    21-  49     505
3d2(3F)4s4Fe[5/2]-3d2(3F)4p4Do[7/2]                6.9860D-04   2.4108D+06    1204.033    21-  50     506
3d2(3F)4s4Fe[5/2]-3d2(3F)4p2Do[5/2]                5.6930D-04   2.6501D+06    1197.050    21-  51     507
3d2(3F)4s4Fe[5/2]-3d2(3F)4p2Go[7/2]                9.1140D-04   3.4189D+06    1154.818    21-  52     508
3d2(3F)4s4Fe[5/2]-3d2(3P)4p4So[3/2]                8.4890D-06   7.3919D+04    1071.941    21-  55     509
3d2(3F)4s4Fe[5/2]-3d2(1D)4p2Po[3/2]                8.2920D-05   7.5488D+05    1048.363    21-  56     510
3d2(3F)4s4Fe[5/2]-3d2(1D)4p2Fo[5/2]                4.3370D-05   2.6643D+05    1042.034    21-  57     511
3d2(3F)4s4Fe[5/2]-3d2(3P)4p4Do[3/2]                8.4820D-03   8.0533D+07    1026.558    21-  60     512
3d2(3F)4s4Fe[5/2]-3d2(1D)4p2Fo[7/2]                2.5650D-04   1.2202D+06    1025.477    21-  61     513
3d2(3F)4s4Fe[5/2]-3d2(3P)4p4Do[5/2]                2.7930D-03   1.8016D+07    1016.894    21-  62     514
3d2(3F)4s4Fe[5/2]-3d2(1D)4p2Do[3/2]                1.6850D-04   1.6688D+06    1005.128    21-  63     515
3d2(3F)4s4Fe[5/2]-3d2(3P)4p4Do[7/2]                1.3500D-05   6.7405D+04    1000.985    21-  64     516
3d2(3F)4s4Fe[5/2]-3d2(1D)4p2Do[5/2]                1.4430D-04   9.6705D+05     997.660    21-  65     517
3d2(3F)4s4Fe[5/2]-3d2(3P)4p4Po[3/2]                3.1190D-05   3.2484D+05     980.157    21-  67     518
3d2(3F)4s4Fe[5/2]-3d2(1G)4p2Go[7/2]                6.8410D-05   3.6103D+05     973.628    21-  68     519
3d2(3F)4s4Fe[5/2]-3d2(3P)4p4Po[5/2]                4.4330D-06   3.1447D+04     969.691    21-  70     520
3d2(3F)4s4Fe[5/2]-3d2(3P)4p2Do[3/2]                1.2410D-05   1.4529D+05     924.473    21-  71     521
3d2(3F)4s4Fe[5/2]-3d2(3P)4p2Do[5/2]                4.9860D-05   3.8944D+05     924.119    21-  72     522
3d2(3F)4s4Fe[5/2]-3d2(3P)4p2Po[3/2]                1.2580D-06   1.5805D+04     892.401    21-  76     523
3d2(3F)4s4Fe[5/2]-3d2(1G)4p2Fo[7/2]                1.8420D-07   1.2311D+03     865.176    21-  77     524
3d2(3F)4s4Fe[5/2]-3d2(1G)4p2Fo[5/2]                2.2960D-06   2.0861D+04     856.830    21-  78     525
3d2(3F)4s4Fe[5/2]-3d2(1S)4p2Po[3/2]                1.2510D-06   2.7425D+04     675.579    21-  80     526
3d2(3F)4s4Fe[7/2]-3d2(3F)4p4Go[5/2]                2.7460D-03   1.3782D+07    1331.195    22-  36     527
3d2(3F)4s4Fe[7/2]-3d2(3F)4p4Go[7/2]                8.5180D-02   3.3113D+08    1309.910    22-  37     528
3d2(3F)4s4Fe[7/2]-3d2(3F)4p4Fo[5/2]                5.3960D-02   2.8608D+08    1295.201    22-  39     529
3d2(3F)4s4Fe[7/2]-3d2(3F)4p4Go[9/2]                2.9650D-01   9.5766D+08    1285.362    22-  40     530
3d2(3F)4s4Fe[7/2]-3d2(3F)4p4Fo[7/2]                1.8250D-01   7.4499D+08    1278.292    22-  41     531
3d2(3F)4s4Fe[7/2]-3d2(3F)4p4Fo[9/2]                9.2330D-02   3.0982D+08    1261.058    22-  42     532
3d2(3F)4s4Fe[7/2]-3d2(3F)4p2Fo[5/2]                2.5740D-02   1.4445D+08    1258.881    22-  43     533
3d2(3F)4s4Fe[7/2]-3d2(3F)4p2Fo[7/2]                1.1390D-02   4.9200D+07    1242.664    22-  46     534
3d2(3F)4s4Fe[7/2]-3d2(3F)4p4Do[5/2]                1.3350D-01   7.8165D+08    1232.477    22-  48     535
3d2(3F)4s4Fe[7/2]-3d2(3F)4p4Do[7/2]                3.2720D-02   1.4778D+08    1215.263    22-  50     536
3d2(3F)4s4Fe[7/2]-3d2(3F)4p2Do[5/2]                1.5600D-02   9.5054D+07    1208.150    22-  51     537
3d2(3F)4s4Fe[7/2]-3d2(3F)4p2Go[7/2]                1.8400D-03   9.0408D+06    1165.145    22-  52     538
3d2(3F)4s4Fe[7/2]-3d2(3F)4p2Go[9/2]                1.1770D-03   4.7410D+06    1150.988    22-  53     539
3d2(3F)4s4Fe[7/2]-3d2(1D)4p2Fo[5/2]                4.6820D-04   3.7738D+06    1050.435    22-  57     540
3d2(3F)4s4Fe[7/2]-3d2(1D)4p2Fo[7/2]                1.3580D-03   8.4788D+06    1033.612    22-  61     541
3d2(3F)4s4Fe[7/2]-3d2(3P)4p4Do[5/2]                8.2770D-03   7.0082D+07    1024.893    22-  62     542
3d2(3F)4s4Fe[7/2]-3d2(3P)4p4Do[7/2]                1.3370D-04   8.7645D+05    1008.735    22-  64     543
3d2(3F)4s4Fe[7/2]-3d2(1D)4p2Do[5/2]                4.4230D-04   3.8919D+06    1005.359    22-  65     544
3d2(3F)4s4Fe[7/2]-3d2(1G)4p2Go[7/2]                3.0560D-05   2.1184D+05     980.959    22-  68     545
3d2(3F)4s4Fe[7/2]-3d2(1G)4p2Go[9/2]                1.5060D-04   8.3826D+05     979.138    22-  69     546
3d2(3F)4s4Fe[7/2]-3d2(3P)4p4Po[5/2]                1.6840D-05   1.5692D+05     976.962    22-  70     547
3d2(3F)4s4Fe[7/2]-3d2(3P)4p2Do[5/2]                2.7650D-05   2.8389D+05     930.720    22-  72     548
3d2(3F)4s4Fe[7/2]-3d2(1G)4p2Ho[9/2]                2.7700D-06   1.7549D+04     917.771    22-  73     549
3d2(3F)4s4Fe[7/2]-3d2(1G)4p2Fo[7/2]                1.2210D-07   1.0737D+03     870.960    22-  77     550
3d2(3F)4s4Fe[7/2]-3d2(1G)4p2Fo[5/2]                1.8080D-08   2.1616D+02     862.502    22-  78     551
3d2(3F)4s4Fe[9/2]-3d2(3F)4p4Go[7/2]                2.0190D-03   9.5601D+06    1326.987    23-  37     552
3d2(3F)4s4Fe[9/2]-3d2(3F)4p4Go[9/2]                6.8850D-02   2.7100D+08    1301.800    23-  40     553
3d2(3F)4s4Fe[9/2]-3d2(3F)4p4Fo[7/2]                3.6230D-02   1.8026D+08    1294.549    23-  41     554
3d2(3F)4s4Fe[9/2]-3d2(3F)4p4Fo[9/2]                2.4090D-01   9.8557D+08    1276.877    23-  42     555
3d2(3F)4s4Fe[9/2]-3d2(3F)4p4Go[11/2]               3.7620D-01   1.2923D+09    1272.066    23-  44     556
3d2(3F)4s4Fe[9/2]-3d2(3F)4p2Fo[7/2]                8.3650D-02   4.4071D+08    1258.021    23-  46     557
3d2(3F)4s4Fe[9/2]-3d2(3F)4p4Do[7/2]                1.2440D-01   6.8566D+08    1229.947    23-  50     558
3d2(3F)4s4Fe[9/2]-3d2(3F)4p2Go[7/2]                5.4250D-05   3.2561D+05    1178.637    23-  52     559
3d2(3F)4s4Fe[9/2]-3d2(3F)4p2Go[9/2]                5.3330D-03   2.6248D+07    1164.151    23-  53     560
3d2(3F)4s4Fe[9/2]-3d2(1D)4p2Fo[7/2]                8.4460D-03   6.4585D+07    1044.215    23-  61     561
3d2(3F)4s4Fe[9/2]-3d2(3P)4p4Do[7/2]                1.8780D-03   1.5085D+07    1018.831    23-  64     562
3d2(3F)4s4Fe[9/2]-3d2(1G)4p2Go[7/2]                1.2830D-05   1.0904D+05     990.504    23-  68     563
3d2(3F)4s4Fe[9/2]-3d2(1G)4p2Go[9/2]                1.9060D-05   1.3007D+05     988.647    23-  69     564
3d2(3F)4s4Fe[9/2]-3d2(1G)4p2Ho[9/2]                1.4230D-07   1.1067D+03     926.121    23-  73     565
3d2(3F)4s4Fe[9/2]-3d2(1G)4p2Ho[11/2]               1.8180D-06   1.2136D+04     912.510    23-  74     566
3d2(3F)4s4Fe[9/2]-3d2(1G)4p2Fo[7/2]                2.7780D-06   3.0015D+04     878.476    23-  77     567
3d2(3F)4s2Fe[5/2]-3d2(3F)4p4Go[5/2]                9.4550D-03   3.0128D+07    1446.839    24-  36     568
3d2(3F)4s2Fe[5/2]-3d2(3F)4p4Go[7/2]                3.9210D-03   9.7045D+06    1421.731    24-  37     569
3d2(3F)4s2Fe[5/2]-3d2(3F)4p4Fo[3/2]                5.1120D-03   2.5350D+07    1420.463    24-  38     570
3d2(3F)4s2Fe[5/2]-3d2(3F)4p4Fo[5/2]                1.1880D-03   4.0177D+06    1404.419    24-  39     571
3d2(3F)4s2Fe[5/2]-3d2(3F)4p4Fo[7/2]                4.0300D-04   1.0517D+06    1384.560    24-  41     572
3d2(3F)4s2Fe[5/2]-3d2(3F)4p2Fo[5/2]                2.2330D-01   8.0316D+08    1361.817    24-  43     573
3d2(3F)4s2Fe[5/2]-3d2(3F)4p4Do[3/2]                3.1090D-02   1.7067D+08    1350.061    24-  45     574
3d2(3F)4s2Fe[5/2]-3d2(3F)4p2Fo[7/2]                1.1440D-02   3.1738D+07    1342.859    24-  46     575
3d2(3F)4s2Fe[5/2]-3d2(3F)4p4Do[5/2]                4.6080D-02   1.7351D+08    1330.971    24-  48     576
3d2(3F)4s2Fe[5/2]-3d2(3F)4p2Do[3/2]                1.3070D-01   7.4568D+08    1324.286    24-  49     577
3d2(3F)4s2Fe[5/2]-3d2(3F)4p4Do[7/2]                6.6360D-03   1.9318D+07    1310.918    24-  50     578
3d2(3F)4s2Fe[5/2]-3d2(3F)4p2Do[5/2]                4.5260D-07   1.7791D+03    1302.645    24-  51     579
3d2(3F)4s2Fe[5/2]-3d2(3F)4p2Go[7/2]                3.8010D-01   1.2116D+09    1252.789    24-  52     580
3d2(3F)4s2Fe[5/2]-3d2(3P)4p4So[3/2]                3.6200D-04   2.7111D+06    1155.844    24-  55     581
3d2(3F)4s2Fe[5/2]-3d2(1D)4p2Po[3/2]                1.4950D-03   1.1746D+07    1128.477    24-  56     582
3d2(3F)4s2Fe[5/2]-3d2(1D)4p2Fo[5/2]                2.1490D-02   1.1404D+08    1121.147    24-  57     583
3d2(3F)4s2Fe[5/2]-3d2(3P)4p4Do[3/2]                1.4040D-03   1.1541D+07    1103.252    24-  60     584
3d2(3F)4s2Fe[5/2]-3d2(1D)4p2Fo[7/2]                4.8820D-04   2.0111D+06    1102.004    24-  61     585
3d2(3F)4s2Fe[5/2]-3d2(3P)4p4Do[5/2]                9.4800D-05   5.3019D+05    1092.098    24-  62     586
3d2(3F)4s2Fe[5/2]-3d2(1D)4p2Do[3/2]                1.2480D-02   1.0735D+08    1078.539    24-  63     587
3d2(3F)4s2Fe[5/2]-3d2(3P)4p4Do[7/2]                1.6570D-03   7.1897D+06    1073.770    24-  64     588
3d2(3F)4s2Fe[5/2]-3d2(1D)4p2Do[5/2]                1.9090D-05   1.1123D+05    1069.946    24-  65     589
3d2(3F)4s2Fe[5/2]-3d2(3P)4p4Po[3/2]                8.8680D-05   8.0505D+05    1049.839    24-  67     590
3d2(3F)4s2Fe[5/2]-3d2(1G)4p2Go[7/2]                2.0220D-02   9.3103D+07    1042.353    24-  68     591
3d2(3F)4s2Fe[5/2]-3d2(3P)4p4Po[5/2]                4.8970D-05   3.0326D+05    1037.842    24-  70     592
3d2(3F)4s2Fe[5/2]-3d2(3P)4p2Do[3/2]                2.2770D-02   2.3424D+08     986.214    24-  71     593
3d2(3F)4s2Fe[5/2]-3d2(3P)4p2Do[5/2]                1.5020D-03   1.0309D+07     985.810    24-  72     594
3d2(3F)4s2Fe[5/2]-3d2(3P)4p2Po[3/2]                3.6360D-04   4.0327D+06     949.799    24-  76     595
3d2(3F)4s2Fe[5/2]-3d2(1G)4p2Fo[7/2]                3.1990D-05   1.8949D+05     919.020    24-  77     596
3d2(3F)4s2Fe[5/2]-3d2(1G)4p2Fo[5/2]                7.2260D-04   5.8256D+06     909.609    24-  78     597
3d2(3F)4s2Fe[5/2]-3d2(1S)4p2Po[3/2]                4.4980D-07   8.9791D+03     707.968    24-  80     598
3d2(3F)4s2Fe[7/2]-3d2(3F)4p4Go[5/2]                2.9760D-04   1.2089D+06    1479.645    25-  36     599
3d2(3F)4s2Fe[7/2]-3d2(3F)4p4Go[7/2]                2.3680D-03   7.4776D+06    1453.395    25-  37     600
3d2(3F)4s2Fe[7/2]-3d2(3F)4p4Fo[5/2]                1.0710D-03   4.6237D+06    1435.309    25-  39     601
3d2(3F)4s2Fe[7/2]-3d2(3F)4p4Go[9/2]                4.0150D-03   1.0577D+07    1423.236    25-  40     602
3d2(3F)4s2Fe[7/2]-3d2(3F)4p4Fo[7/2]                1.1900D-04   3.9668D+05    1414.573    25-  41     603
3d2(3F)4s2Fe[7/2]-3d2(3F)4p4Fo[9/2]                2.3490D-03   6.4552D+06    1393.499    25-  42     604
3d2(3F)4s2Fe[7/2]-3d2(3F)4p2Fo[5/2]                9.6280D-04   4.4266D+06    1390.842    25-  43     605
3d2(3F)4s2Fe[7/2]-3d2(3F)4p2Fo[7/2]                1.5920D-01   5.6490D+08    1371.073    25-  46     606
3d2(3F)4s2Fe[7/2]-3d2(3F)4p4Do[5/2]                1.1150D-02   5.3719D+07    1358.683    25-  48     607
3d2(3F)4s2Fe[7/2]-3d2(3F)4p4Do[7/2]                1.0550D-01   3.9321D+08    1337.793    25-  50     608
3d2(3F)4s2Fe[7/2]-3d2(3F)4p2Do[5/2]                1.7270D-01   8.6939D+08    1329.177    25-  51     609
3d2(3F)4s2Fe[7/2]-3d2(3F)4p2Go[7/2]                1.4990D-02   6.1286D+07    1277.310    25-  52     610
