
******************************************************************************

       Energy levels and statistical weights for Fe III

>> Data is from the Opacity Project
>>   All TOPbase data used
>>   Degeneracy number in term replaced by letter (ie 3F2e => b3Fe)
>>   Maximum energy included = Ionization energy =>   234391.
>>   Put into John`s format by create.f
>> Data is from NIST
>>   Maximum energy included = Ionization energy =>   247220.
>>   Put into John`s format by create.f
>>   Packed according to J states by pack.f
>> Data from the Opacity Project rewritten with NIST energies
>>   179 energies from NIST included
>>   533 energies from the Opacity Project scaled by  0.9642

  Config          Statistical   Energy    Ionization
                    Weight      (cm-1)    Energy(eV)
******************************************************************************

24-May-1996                             !Date                                   
712                                     !Number of energy levels                
247220.                                 !Ionization energy                      
3.0                                     !Screened nuclear charge                
17804                                   !Number of transitions                  

3d5(2P3)4p1Po         3.     186119.039      7.575     164
3d5(4D)4d5De         25.     186219.385      7.563     165
3d5(2P3)4p3So         3.     186241.209      7.560     166
3d5(4D5)4d3De        15.     186432.316      7.536     167
3d5(4D)5s5De         25.     187474.368      7.407     168
3d5(4D)4d3Ge         27.     188370.350      7.296     169
3d5(4D)5s3De         15.     189126.247      7.202     170
3d5(6S)5d7De         35.     189779.956      7.121     171
3d5(6S)6s7Se          7.     190291.210      7.058     172
3d5(2I)4d3Ie         39.     190325.308      7.054     173
3d5(2I5)4d1He        11.     190424.730      7.041     174
3d5(2I5)4d3Je        45.     190789.538      6.996     175
3d5(2I5)4d1Je        15.     191140.582      6.953     176
3d5(6S)6s5Se          5.     191379.980      6.923     177
3d5(2I5)4d3Ge        27.     192492.204      6.785     178
3d5(2I5)4d1Ge         9.     192566.484      6.776     179
3d5(6S)5d5De         25.     192977.664      6.725     180
3d5(2D1)4p3Fo        21.     193159.255      6.702     181
3d5(2D5)4d3Se         3.     193418.841      6.670     182
3d5(2D5)4d1Pe         3.     193472.191      6.664     183
3d5(2D5)4d3Ge        27.     193780.009      6.625     184
3d5(2I5)4d3He        33.     194009.678      6.597     185
3d5(2D5)4d1Fe         7.     194048.240      6.592     186
3d5(2D5)4d3De        15.     194358.332      6.554     187
3d5(6S5)6p5Po        15.     194450.473      6.542     188
3d5(2I5)5s1Ie        13.     194529.191      6.533     189
3d5(2D1)4p3Do        15.     194533.172      6.532     190
3d5(2D5)4d3Fe        21.     194950.535      6.480     191
3d5(2D5)4d1De         5.     195167.690      6.453     192
3d5(2D1)4p1Do         5.     195288.497      6.438     193
3d5(2D5)4d3Pe         9.     195529.541      6.409     194
3d5(2D5)4d1Ge         9.     195538.641      6.407     195
3d5(4F)4d5Fe         35.     195707.565      6.386     196
3d5(2F3)4d3He        33.     195755.114      6.381     197
3d5(2F3)4d3Ge        27.     195858.175      6.368     198
3d5(2F3)4d1He        11.     195869.778      6.366     199
3d5(2F3)4d1Pe         3.     195891.278      6.364     200
3d5(2F3)4d3De        15.     195998.547      6.350     201
3d5(4F3)4d5Pe        15.     196018.568      6.348     202
3d5(2I5)4d1Ie        13.     196162.353      6.330     203
3d5(2I)5s3Ie         39.     196262.623      6.318     204
3d5(2D1)4p3Po         9.     196376.892      6.303     205
3d5(2F3)4d3Fe        21.     196422.963      6.298     206
3d5(2D1)4p1Fo         7.     196507.482      6.287     207
3d5(2F3)4d1Fe         7.     196542.404      6.283     208
3d5(4F3)4d3De        15.     197287.605      6.191     209
3d5(4F3)4d3Ge        27.     197656.166      6.145     210
3d5(4G)5p5Go         45.     197708.956      6.138     211
3d5(2D5)5s3De        15.     197734.657      6.135     212
3d5(2F3)4d1Ge         9.     197962.619      6.107     213
3d5(4F3)4d3He        33.     198017.335      6.100     214
3d5(6S)6p7Po         21.     198039.400      6.097     215
3d5(4G)5p5Ho         55.     198137.064      6.085     216
3d5(2F3)5s3Fe        21.     198566.082      6.032     217
3d5(2D5)5s1De         5.     198619.206      6.025     218
3d5(4G)5p5Fo         35.     198621.644      6.025     219
3d5(4P3)5p3Po         9.     198939.649      5.986     220
3d5(4G)5p3Fo         21.     198965.247      5.983     221
3d5(4G)5p3Ho         33.     199038.570      5.973     222
3d5(2F3)5s1Fe         7.     199213.000      5.952     223
3d5(4F)4d5He         55.     199233.190      5.949     224
3d5(4P3)5p3Do        15.     199502.730      5.916     225
3d5(2H3)4d3Ie        39.     199608.294      5.903     226
3d5(4F3)4d3Fe        21.     199776.991      5.882     227
3d5(4F3)4d5De        25.     199793.030      5.880     228
3d5(4F)4d5Ge         45.     199812.866      5.877     229
3d5(4G)5p3Go         27.     199887.563      5.868     230
3d5(4F3)4d3Pe         9.     199931.468      5.863     231
3d5(4F3)5s3Fe        21.     200303.329      5.817     232
3d5(2F3)4d1De         5.     200324.146      5.814     233
3d5(4P3)5p3So         3.     200371.353      5.808     234
3d5(2H3)4d1Fe         7.     200395.128      5.805     235
3d5(4P)5p5Do         25.     200550.232      5.786     236
3d5(2H3)4d1He        11.     200624.229      5.777     237
3d5(4P)5p5So          5.     200666.790      5.772     238
3d5(2D1)4p1Po         3.     200670.413      5.771     239
3d5(2H3)4d3Je        45.     200675.759      5.771     240
3d5(2H3)4d1Je        15.     201169.450      5.709     241
3d5(4F)5s5Fe         35.     201458.544      5.673     242
3d5(4P)5p5Po         15.     201645.557      5.650     243
3d5(2H3)4d3Ge        27.     201801.010      5.631     244
3d5(2G5)4d3He        33.     201832.065      5.627     245
3d5(4D5)5p5Po        15.     201864.940      5.623     246
3d5(2G5)4d3De        15.     202203.129      5.581     247
3d5(2G5)4d1He        11.     202362.044      5.561     248
3d5(2G5)4d3Ie        39.     202548.599      5.538     249
3d5(2G5)4d1Ge         9.     202966.190      5.487     250
3d5(2G5)4d3Fe        21.     203159.457      5.463     251
3d5(2F3)4d3Pe         9.     203273.210      5.448     252
3d5(2H3)4d1Ie        13.     203292.776      5.446     253
3d5(2G5)4d1De         5.     203317.575      5.443     254
3d5(4D5)5p3Po         9.     203675.444      5.399     255
3d5(2H3)4d3He        33.     204200.417      5.334     256
3d5(2G5)4d1Fe         7.     204316.105      5.319     257
3d5(4D)5p5Fo         35.     204401.148      5.309     258
3d5(2F5)4d3Ge        27.     204705.939      5.271     259
3d5(2H3)5s3He        33.     204858.938      5.252     260
3d5(4D)5p5Do         25.     205082.035      5.224     261
3d5(2G5)5s3Ge        27.     205195.421      5.210     262
3d5(2F5)4d1He        11.     205213.963      5.208     263
3d5(2F5)4d1Pe         3.     205367.758      5.189     264
3d5(4D)5p3Do         15.     205609.550      5.159     265
3d5(4D)5p3Fo         21.     205677.853      5.150     266
3d5(2D5)4d1Se         1.     205691.274      5.149     267
3d5(2H3)5s1He        11.     205715.276      5.146     268
3d5(2F5)4d3He        33.     205975.089      5.113     269
3d5(2G5)5s1Ge         9.     206072.349      5.101     270
3d5(6S5)7s5Se         5.     206302.586      5.073     271
3d5(2F5)5s3Fe        21.     206473.216      5.052     272
3d5(6S)5f7Fo         49.     206492.140      5.049     273
3d5(2G5)4d3Ge        27.     206517.922      5.046     274
3d5(6S)5f5Fo         35.     206635.986      5.032     275
3d5(6S5)6d5De        25.     206659.432      5.029     276
3d5(2F5)4d3Fe        21.     206941.996      4.994     277
3d5(6S)5g7Ge         63.     207014.007      4.985     278
3d5(6S)5g5Ge         45.     207016.260      4.984     279
3d5(2F5)4d3De        15.     207290.082      4.950     280
3d5(2H3)4d3Fe        21.     207387.910      4.938     281
3d5(2F5)5s1Fe         7.     207541.591      4.919     282
3d5(2F5)4d3Pe         9.     207856.803      4.880     283
3d5(2F5)4d1De         5.     208046.544      4.857     284
3d5(2G5)4d1Ie        13.     208754.547      4.769     285
3d5(2H3)4d1Ge         9.     209325.932      4.698     286
3d5(6S)6d7De         35.     209774.074      4.643     287
3d5(6S5)7p7Po        21.     209883.211      4.629     288
3d5(6S)7s7Se          7.     209988.250      4.616     289
3d5(2I5)5p3Jo        45.     210292.156      4.578     290
3d5(6S5)7p5Po        15.     210424.338      4.562     291
3d5(2I5)5p1Jo        15.     210779.932      4.518     292
3d5(2I5)5p1Ho        11.     211226.984      4.462     293
3d5(2F5)4d1Ge         9.     211582.123      4.418     294
3d5(2I5)5p1Io        13.     211842.278      4.386     295
3d5(4G5)4f5Io        65.     212158.854      4.347     296
3d5(4G5)4f5Jo        75.     212196.620      4.342     297
3d5(4G5)4f5Go        45.     212196.734      4.342     298
3d5(4G5)4f5Ho        55.     212200.261      4.342     299
3d5(4G5)4f5Fo        35.     212229.495      4.338     300
3d5(4G5)4f3Jo        45.     212272.381      4.333     301
3d5(4G5)4f3Po         9.     212347.230      4.323     302
3d5(4G5)4f5Do        25.     212363.156      4.322     303
3d5(4G5)4f3Do        15.     212404.221      4.316     304
3d5(4G5)4f3Fo        21.     212453.931      4.310     305
3d5(4G5)4f3Go        27.     212473.610      4.308     306
3d5(4G5)4f3Io        39.     212513.424      4.303     307
3d5(4G5)4f5Po        15.     212514.221      4.303     308
3d5(4G5)4f3Ho        33.     212526.279      4.301     309
3d5(2I)5p3Io         39.     212881.917      4.257     310
3d5(2F5)4d1Fe         7.     213086.060      4.232     311
3d5(2S5)4d3De        15.     213114.954      4.228     312
3d5(2I)5p3Ho         33.     213383.747      4.195     313
3d5(2D5)5p3Fo        21.     214248.396      4.088     314
3d5(2D5)5p1Do         5.     214422.098      4.066     315
3d5(6S5)6f7Fo        49.     214446.896      4.063     316
3d5(6S5)6f5Fo        35.     214581.694      4.046     317
3d5(2D5)5p3Po         9.     214709.667      4.031     318
3d5(2D5)5p3Do        15.     214799.419      4.019     319
3d5(2F3)5p3Go        27.     215019.077      3.992     320
3d5(2F3)5p3Fo        21.     215056.616      3.988     321
3d5(2D5)5p1Fo         7.     215242.831      3.964     322
3d5(4P3)4f5Do        25.     215282.417      3.960     323
3d5(2F3)5p3Do        15.     215298.570      3.958     324
3d5(4P3)4f5Go        45.     215334.062      3.953     325
3d5(4F3)5p5Do        25.     215419.263      3.943     326
3d5(4P3)4f5Fo        35.     215460.441      3.938     327
3d5(2F3)5p1Go         9.     215462.603      3.937     328
3d5(4P3)4f3Fo        21.     215501.393      3.932     329
3d5(4P3)4f3Go        27.     215582.045      3.922     330
3d5(4P3)4f3Do        15.     215748.125      3.902     331
3d5(2D5)5p1Po         3.     215967.556      3.875     332
3d5(2S5)5s3Se         3.     215983.708      3.873     333
3d5(4F3)5p3Go        27.     216233.967      3.842     334
3d5(2F3)5p1Do         5.     216261.268      3.838     335
3d5(6S5)7d7De        35.     216553.274      3.802     336
3d5(2F3)5p1Fo         7.     216569.426      3.800     337
3d5(2S5)4d1De         5.     216609.923      3.795     338
3d5(4F3)5p3Do        15.     216763.490      3.776     339
3d5(6S5)8s7Se         7.     216787.948      3.773     340
3d5(4F3)5p3Fo        21.     216817.751      3.769     341
3d5(6S5)7d5De        25.     216917.285      3.757     342
3d5(6S5)8s5Se         5.     217109.529      3.733     343
3d5(2S5)4s1Se         1.     217372.414      3.700     344
3d5(2D3)4d1Pe         3.     217851.773      3.641     345
3d5(2D3)4d3Ge        27.     218013.757      3.621     346
3d5(2D3)4d3Se         3.     218117.046      3.608     347
3d5(2D3)4d3Fe        21.     218274.253      3.589     348
3d5(4F)5p5Go         45.     218381.704      3.575     349
3d5(2D3)4d3De        15.     218658.628      3.541     350
3d5(4F)5p5Fo         35.     218943.490      3.506     351
3d5(4D5)4f5Ho        55.     219010.695      3.497     352
3d5(4G5)5d3Ie        39.     219021.160      3.496     353
3d5(4D5)4f5Po        15.     219059.836      3.491     354
3d5(4D5)4f5Go        45.     219079.858      3.489     355
3d5(4D5)4f5Do        25.     219107.954      3.485     356
3d5(6S)6g7Ge         63.     219113.040      3.485     357
3d5(6S)6g5Ge         45.     219115.040      3.484     358
3d5(4D5)4f5Fo        35.     219145.606      3.481     359
3d5(6S)6h7Ho         77.     219153.240      3.480     360
3d5(6S)6h5Ho         55.     219153.640      3.480     361
3d5(4D5)4f3Ho        33.     219240.023      3.469     362
3d5(4D5)4f3Go        27.     219256.290      3.467     363
3d5(4D5)4f3Fo        21.     219267.437      3.466     364
3d5(4D5)4f3Po         9.     219270.395      3.465     365
3d5(6S5)8p7Po        21.     219277.561      3.464     366
