************************************************************************************************************************
 
                 Energy Levels and statistical weights for MG2
 
 [Reference] Mg\,{\sc ii} oscillator strengths are from the opacity project
 [Reference] \citep{Sea87_op}, and were retrieved from Topbase \citep{Topbase93}.
 [Reference] Augumented by hydrogenic values, and algebracic splitting performed.
 [Reference] These have been modified using values from \cite{NIST_V5} (2012-10-14).

                    g        E(cm^-1)    10^15 Hz     eV       Lam(A)       ID      ARAD         C4          C6
************************************************************************************************************************
 
17-Oct-2000                                      !Format date
15-Oct-2012                                      !Date
80                                               !Number of energy levels
121267.6100                                      !Ionization energy
2.0                                              !Screened nuclear charge
1993                                             !Number of transitions
 
4d_2De[3/2] -7f_2Fo[5/2]     7.3999E-02  1.1867E+07    5264.364      11-  35      401
4d_2De[3/2] -8p_2Po[1/2]     1.1249E-03  5.8353E+05    5069.802      11-  38      402
4d_2De[3/2] -8p_2Po[3/2]     2.2501E-04  5.8378E+04    5069.072      11-  39      403
4d_2De[3/2] -8f_2Fo[5/2]     3.8400E-02  7.5968E+06    4739.709      11-  44      404
4d_2De[3/2] -9p_2Po[1/2]     6.2746E-04  3.9002E+05    4631.404      11-  46      405
4d_2De[3/2] -9p_2Po[3/2]     1.2550E-04  3.9013E+04    4630.990      11-  47      406
4d_2De[3/2] -9f_2Fo[5/2]     2.2900E-02  5.1706E+06    4436.593      11-  52      407
4d_2De[3/2] -10p_2Po[1/2]    3.9200E-04  2.7382E+05    4368.907      11-  54      408
4d_2De[3/2] -10p_2Po[3/2]    7.8400E-05  2.7386E+04    4368.640      11-  55      409
4d_2De[3/2] -10f_2Fo[5/2]    1.4900E-02  3.6790E+06    4242.542      11-  59      410
4d_2De[3/2] -11w_2W          1.0096E-02  6.5884E+04    4109.173      11-  61      411
4d_2De[3/2] -12w_2W          7.2808E-03  4.1848E+04    4013.585      11-  62      412
4d_2De[3/2] -13w_2W          5.4452E-03  2.7642E+04    3942.217      11-  63      413
4d_2De[3/2] -14w_2W          4.1911E-03  1.8866E+04    3887.370      11-  64      414
4d_2De[3/2] -15w_2W          3.3019E-03  1.3240E+04    3844.222      11-  65      415
4d_2De[3/2] -16w_2W          2.6520E-03  9.5169E+03    3809.615      11-  66      416
4d_2De[3/2] -17w_2W          2.1649E-03  6.9849E+03    3781.402      11-  67      417
4d_2De[3/2] -18w_2W          1.7921E-03  5.2217E+03    3758.079      11-  68      418
4d_2De[3/2] -19w_2W          1.5014E-03  3.9674E+03    3738.564      11-  69      419
4d_2De[3/2] -20w_2W          1.2712E-03  3.0585E+03    3722.063      11-  70      420
4d_2De[3/2] -21w_2W          1.0863E-03  2.3887E+03    3707.978      11-  71      421
4d_2De[3/2] -22w_2W          9.3607E-04  1.8878E+03    3695.856      11-  72      422
4d_2De[3/2] -23w_2W          8.1259E-04  1.5079E+03    3685.345      11-  73      423
4d_2De[3/2] -24w_2W          7.1014E-04  1.2163E+03    3676.170      11-  74      424
4d_2De[3/2] -25w_2W          6.2437E-04  9.8992E+02    3668.111      11-  75      425
4d_2De[3/2] -26w_2W          5.5200E-04  8.1231E+02    3660.993      11-  76      426
4d_2De[3/2] -27w_2W          4.9049E-04  6.7163E+02    3654.675      11-  77      427
4d_2De[3/2] -28w_2W          4.3786E-04  5.5923E+02    3649.040      11-  78      428
4d_2De[3/2] -29w_2W          3.9255E-04  4.6867E+02    3643.993      11-  79      429
4d_2De[3/2] -30w_2W          3.5333E-04  3.9518E+02    3639.454      11-  80      430
4f_2Fo[5/2] -5d_2De[5/2]     8.1000E-04  5.0001E+04   10392.087      12-  17      431
4f_2Fo[5/2] -5d_2De[3/2]     1.1400E-02  1.0557E+06   10391.763      12-  18      432
4f_2Fo[5/2] -5z_2Z           1.3499E+00  2.9452E+07   10092.095      12-  21      433
4f_2Fo[5/2] -6d_2De[5/2]     1.4400E-04  2.1902E+04    6620.517      12-  25      434
4f_2Fo[5/2] -6d_2De[3/2]     2.0200E-03  4.6086E+05    6620.438      12-  26      435
4f_2Fo[5/2] -6z_2Z           1.8275E-01  4.2659E+06    6545.120      12-  29      436
4f_2Fo[5/2] -7d_2De[5/2]     6.2857E-05  1.4191E+04    5434.034      12-  33      437
4f_2Fo[5/2] -7d_2De[3/2]     8.8001E-04  2.9802E+05    5433.999      12-  34      438
4f_2Fo[5/2] -7z_2Z           5.8486E-02  1.2150E+06    5401.150      12-  37      439
4f_2Fo[5/2] -8d_2De[5/2]     3.0333E-05  8.5304E+03    4868.837      12-  41      440
4f_2Fo[5/2] -8d_2De[3/2]     4.2467E-04  1.7914E+05    4868.823      12-  42      441
4f_2Fo[5/2] -8z_2Z           2.6595E-02  4.7092E+05    4850.868      12-  45      442
4f_2Fo[5/2] -9d_2De[5/2]     1.7286E-05  5.5780E+03    4545.263      12-  49      443
4f_2Fo[5/2] -9d_2De[3/2]     2.4200E-04  1.1714E+05    4545.253      12-  50      444
4f_2Fo[5/2] -9z_2Z           1.4595E-02  2.1843E+05    4534.154      12-  53      445
4f_2Fo[5/2] -10d_2De[5/2]    1.0953E-05  3.8778E+03    4339.280      12-  56      446
4f_2Fo[5/2] -10d_2De[3/2]    1.5334E-04  8.1434E+04    4339.274      12-  57      447
4f_2Fo[5/2] -10z_2Z          8.9923E-03  1.1410E+05    4331.836      12-  60      448
4f_2Fo[5/2] -11w_2W          6.0554E-03  5.6918E+04    4193.377      12-  61      449
4f_2Fo[5/2] -12w_2W          4.2657E-03  3.5349E+04    4093.879      12-  62      450
4f_2Fo[5/2] -13w_2W          3.1337E-03  2.2951E+04    4019.654      12-  63      451
4f_2Fo[5/2] -14w_2W          2.3785E-03  1.5456E+04    3962.646      12-  64      452
4f_2Fo[5/2] -15w_2W          1.8531E-03  1.0731E+04    3917.821      12-  65      453
4f_2Fo[5/2] -16w_2W          1.4750E-03  7.6469E+03    3881.882      12-  66      454
4f_2Fo[5/2] -17w_2W          1.1952E-03  5.5725E+03    3852.592      12-  67      455
4f_2Fo[5/2] -18w_2W          9.8327E-04  4.1411E+03    3828.386      12-  68      456
4f_2Fo[5/2] -19w_2W          8.1952E-04  3.1307E+03    3808.136      12-  69      457
4f_2Fo[5/2] -20w_2W          6.9081E-04  2.4033E+03    3791.016      12-  70      458
4f_2Fo[5/2] -21w_2W          5.8812E-04  1.8702E+03    3776.406      12-  71      459
4f_2Fo[5/2] -22w_2W          5.0512E-04  1.4733E+03    3763.833      12-  72      460
4f_2Fo[5/2] -23w_2W          4.3724E-04  1.1736E+03    3752.933      12-  73      461
4f_2Fo[5/2] -24w_2W          3.8116E-04  9.4442E+02    3743.418      12-  74      462
4f_2Fo[5/2] -25w_2W          3.3439E-04  7.6700E+02    3735.062      12-  75      463
4f_2Fo[5/2] -26w_2W          2.9506E-04  6.2821E+02    3727.683      12-  76      464
4f_2Fo[5/2] -27w_2W          2.6173E-04  5.1855E+02    3721.132      12-  77      465
4f_2Fo[5/2] -28w_2W          2.3329E-04  4.3113E+02    3715.291      12-  78      466
4f_2Fo[5/2] -29w_2W          2.0886E-04  3.6084E+02    3710.059      12-  79      467
4f_2Fo[5/2] -30w_2W          1.8776E-04  3.0389E+02    3705.354      12-  80      468
4f_2Fo[7/2] -5d_2De[5/2]     1.2200E-02  1.0041E+06   10392.217      13-  17      469
4f_2Fo[7/2] -5z_2Z           1.3499E+00  3.9269E+07   10092.217      13-  21      470
4f_2Fo[7/2] -6d_2De[5/2]     2.1500E-03  4.3600E+05    6620.570      13-  25      471
4f_2Fo[7/2] -6z_2Z           1.8275E-01  5.6878E+06    6545.171      13-  29      472
4f_2Fo[7/2] -7d_2De[5/2]     9.4285E-04  2.8381E+05    5434.070      13-  33      473
4f_2Fo[7/2] -7z_2Z           5.8486E-02  1.6200E+06    5401.185      13-  37      474
4f_2Fo[7/2] -8d_2De[5/2]     4.5500E-04  1.7060E+05    4868.866      13-  41      475
4f_2Fo[7/2] -8z_2Z           2.6595E-02  6.2788E+05    4850.896      13-  45      476
4f_2Fo[7/2] -9d_2De[5/2]     2.5929E-04  1.1156E+05    4545.288      13-  49      477
4f_2Fo[7/2] -9z_2Z           1.4595E-02  2.9124E+05    4534.178      13-  53      478
4f_2Fo[7/2] -10d_2De[5/2]    1.6429E-04  7.7554E+04    4339.303      13-  56      479
4f_2Fo[7/2] -10z_2Z          8.9923E-03  1.5213E+05    4331.859      13-  60      480
4f_2Fo[7/2] -11w_2W          6.0554E-03  7.5890E+04    4193.398      13-  61      481
4f_2Fo[7/2] -12w_2W          4.2657E-03  4.7131E+04    4093.899      13-  62      482
4f_2Fo[7/2] -13w_2W          3.1337E-03  3.0602E+04    4019.673      13-  63      483
4f_2Fo[7/2] -14w_2W          2.3785E-03  2.0608E+04    3962.665      13-  64      484
4f_2Fo[7/2] -15w_2W          1.8531E-03  1.4308E+04    3917.839      13-  65      485
4f_2Fo[7/2] -16w_2W          1.4750E-03  1.0196E+04    3881.900      13-  66      486
4f_2Fo[7/2] -17w_2W          1.1952E-03  7.4300E+03    3852.610      13-  67      487
4f_2Fo[7/2] -18w_2W          9.8327E-04  5.5214E+03    3828.404      13-  68      488
4f_2Fo[7/2] -19w_2W          8.1952E-04  4.1742E+03    3808.154      13-  69      489
4f_2Fo[7/2] -20w_2W          6.9081E-04  3.2043E+03    3791.034      13-  70      490
4f_2Fo[7/2] -21w_2W          5.8812E-04  2.4936E+03    3776.423      13-  71      491
4f_2Fo[7/2] -22w_2W          5.0512E-04  1.9644E+03    3763.850      13-  72      492
4f_2Fo[7/2] -23w_2W          4.3724E-04  1.5649E+03    3752.950      13-  73      493
4f_2Fo[7/2] -24w_2W          3.8116E-04  1.2592E+03    3743.435      13-  74      494
4f_2Fo[7/2] -25w_2W          3.3439E-04  1.0227E+03    3735.079      13-  75      495
4f_2Fo[7/2] -26w_2W          2.9506E-04  8.3760E+02    3727.699      13-  76      496
4f_2Fo[7/2] -27w_2W          2.6173E-04  6.9139E+02    3721.149      13-  77      497
4f_2Fo[7/2] -28w_2W          2.3329E-04  5.7484E+02    3715.307      13-  78      498
4f_2Fo[7/2] -29w_2W          2.0886E-04  4.8111E+02    3710.075      13-  79      499
4f_2Fo[7/2] -30w_2W          1.8776E-04  4.0518E+02    3705.370      13-  80      500
5p_2Po[1/2] -6s_2Se[1/2]     3.8800E-01  8.5319E+06   17411.902      14-  16      501
5p_2Po[1/2] -5d_2De[3/2]     1.4800E+00  1.7562E+07   16760.218      14-  18      502
5p_2Po[1/2] -7s_2Se[1/2]     4.3026E-02  3.6836E+06    8824.318      14-  24      503
5p_2Po[1/2] -6d_2De[3/2]     1.2200E-01  5.3298E+06    8734.980      14-  26      504
5p_2Po[1/2] -8s_2Se[1/2]     1.4674E-02  2.1076E+06    6812.857      14-  32      505
5p_2Po[1/2] -7d_2De[3/2]     2.8180E-02  2.0426E+06    6781.445      14-  34      506
5p_2Po[1/2] -9s_2Se[1/2]     7.1029E-03  1.3427E+06    5938.629      14-  40      507
5p_2Po[1/2] -8d_2De[3/2]     1.1522E-02  1.0946E+06    5923.365      14-  42      508
5p_2Po[1/2] -10s_2Se[1/2]    4.9800E-03  1.1136E+06    5460.018      14-  48      509
5p_2Po[1/2] -9d_2De[3/2]     5.9022E-03  6.6205E+05    5451.250      14-  50      510
5p_2Po[1/2] -10d_2De[3/2]    3.4900E-03  4.3732E+05    5157.628      14-  57      511
5p_2Po[1/2] -11w_2W          5.1359E-03  1.1535E+04    4952.811      14-  61      512
5p_2Po[1/2] -12w_2W          3.5709E-03  7.1317E+03    4814.606      14-  62      513
5p_2Po[1/2] -13w_2W          2.6006E-03  4.6198E+03    4712.273      14-  63      514
5p_2Po[1/2] -14w_2W          1.9621E-03  3.1076E+03    4634.119      14-  64      515
5p_2Po[1/2] -15w_2W          1.5221E-03  2.1567E+03    4572.933      14-  65      516
5p_2Po[1/2] -16w_2W          1.2077E-03  1.5366E+03    4524.045      14-  66      517
5p_2Po[1/2] -17w_2W          9.7624E-04  1.1199E+03    4484.314      14-  67      518
5p_2Po[1/2] -18w_2W          8.0162E-04  8.3233E+02    4451.552      14-  68      519
5p_2Po[1/2] -19w_2W          6.6712E-04  6.2940E+02    4424.198      14-  69      520
5p_2Po[1/2] -20w_2W          5.6166E-04  4.8327E+02    4401.108      14-  70      521
5p_2Po[1/2] -21w_2W          4.7770E-04  3.7617E+02    4381.429      14-  71      522
5p_2Po[1/2] -22w_2W          4.0995E-04  2.9642E+02    4364.514      14-  72      523
5p_2Po[1/2] -23w_2W          3.5462E-04  2.3619E+02    4349.863      14-  73      524
5p_2Po[1/2] -24w_2W          3.0896E-04  1.9010E+02    4337.086      14-  74      525
5p_2Po[1/2] -25w_2W          2.7091E-04  1.5442E+02    4325.874      14-  75      526
5p_2Po[1/2] -26w_2W          2.3895E-04  1.2650E+02    4315.979      14-  76      527
5p_2Po[1/2] -27w_2W          2.1188E-04  1.0444E+02    4307.200      14-  77      528
5p_2Po[1/2] -28w_2W          1.8879E-04  8.6847E+01    4299.376      14-  78      529
5p_2Po[1/2] -29w_2W          1.6897E-04  7.2698E+01    4292.371      14-  79      530
5p_2Po[1/2] -30w_2W          1.5187E-04  6.1234E+01    4286.074      14-  80      531
5p_2Po[3/2] -6s_2Se[1/2]     3.9000E-01  1.7069E+07   17453.852      15-  16      532
5p_2Po[3/2] -5d_2De[5/2]     1.3300E+00  2.0944E+07   16799.931      15-  17      533
5p_2Po[3/2] -5d_2De[3/2]     1.4800E-01  3.4962E+06   16799.084      15-  18      534
5p_2Po[3/2] -7s_2Se[1/2]     4.2974E-02  7.3403E+06    8835.080      15-  24      535
5p_2Po[3/2] -6d_2De[5/2]     1.1000E-01  6.3917E+06    8745.663      15-  25      536
5p_2Po[3/2] -6d_2De[3/2]     1.2200E-02  1.0634E+06    8745.525      15-  26      537
5p_2Po[3/2] -8s_2Se[1/2]     1.4660E-02  4.2033E+06    6819.270      15-  32      538
5p_2Po[3/2] -7d_2De[5/2]     2.5338E-02  2.4441E+06    6787.855      15-  33      539
5p_2Po[3/2] -7d_2De[3/2]     2.8154E-03  4.0736E+05    6787.799      15-  34      540
5p_2Po[3/2] -9s_2Se[1/2]     7.0971E-03  2.6787E+06    5943.501      15-  40      541
5p_2Po[3/2] -8d_2De[5/2]     1.0361E-02  1.3103E+06    5928.233      15-  41      542
5p_2Po[3/2] -8d_2De[3/2]     1.1512E-03  2.1838E+05    5928.212      15-  42      543
5p_2Po[3/2] -10s_2Se[1/2]    4.9700E-03  2.2194E+06    5464.136      15-  48      544
5p_2Po[3/2] -9d_2De[5/2]     5.3080E-03  7.9267E+05    5455.370      15-  49      545
5p_2Po[3/2] -9d_2De[3/2]     5.8978E-04  1.3211E+05    5455.355      15-  50      546
5p_2Po[3/2] -10d_2De[5/2]    3.1400E-03  5.2386E+05    5161.310      15-  56      547
5p_2Po[3/2] -10d_2De[3/2]    3.4900E-04  8.7339E+04    5161.302      15-  57      548
5p_2Po[3/2] -11w_2W          5.1359E-03  2.3039E+04    4956.199      15-  61      549
5p_2Po[3/2] -12w_2W          3.5709E-03  1.4244E+04    4817.808      15-  62      550
5p_2Po[3/2] -13w_2W          2.6006E-03  9.2277E+03    4715.340      15-  63      551
5p_2Po[3/2] -14w_2W          1.9621E-03  6.2073E+03    4637.085      15-  64      552
5p_2Po[3/2] -15w_2W          1.5221E-03  4.3079E+03    4575.821      15-  65      553
5p_2Po[3/2] -16w_2W          1.2077E-03  3.0693E+03    4526.873      15-  66      554
5p_2Po[3/2] -17w_2W          9.7624E-04  2.2370E+03    4487.092      15-  67      555
5p_2Po[3/2] -18w_2W          8.0162E-04  1.6626E+03    4454.290      15-  68      556
5p_2Po[3/2] -19w_2W          6.6712E-04  1.2573E+03    4426.902      15-  69      557
5p_2Po[3/2] -20w_2W          5.6166E-04  9.6537E+02    4403.783      15-  70      558
5p_2Po[3/2] -21w_2W          4.7770E-04  7.5143E+02    4384.081      15-  71      559
5p_2Po[3/2] -22w_2W          4.0995E-04  5.9213E+02    4367.145      15-  72      560
5p_2Po[3/2] -23w_2W          3.5462E-04  4.7181E+02    4352.477      15-  73      561
5p_2Po[3/2] -24w_2W          3.0896E-04  3.7974E+02    4339.685      15-  74      562
5p_2Po[3/2] -25w_2W          2.7091E-04  3.0847E+02    4328.459      15-  75      563
5p_2Po[3/2] -26w_2W          2.3895E-04  2.5270E+02    4318.552      15-  76      564
5p_2Po[3/2] -27w_2W          2.1188E-04  2.0863E+02    4309.763      15-  77      565
5p_2Po[3/2] -28w_2W          1.8879E-04  1.7349E+02    4301.929      15-  78      566
5p_2Po[3/2] -29w_2W          1.6897E-04  1.4522E+02    4294.916      15-  79      567
5p_2Po[3/2] -30w_2W          1.5187E-04  1.2232E+02    4288.612      15-  80      568
6s_2Se[1/2] -6p_2Po[1/2]     7.4600E-01  2.9276E+06   41215.844      16-  22      569
6s_2Se[1/2] -6p_2Po[3/2]     1.4900E+00  2.9415E+06   41090.822      16-  23      570
6s_2Se[1/2] -7p_2Po[1/2]     3.5655E-03  1.1676E+05   14267.889      16-  30      571
6s_2Se[1/2] -7p_2Po[3/2]     7.1356E-03  1.1699E+05   14258.914      16-  31      572
6s_2Se[1/2] -8p_2Po[1/2]     1.8997E-04  1.2253E+04   10166.532      16-  38      573
6s_2Se[1/2] -8p_2Po[3/2]     3.8005E-04  1.2264E+04   10163.597      16-  39      574
6s_2Se[1/2] -9p_2Po[1/2]     1.0499E-05  9.5867E+02    8544.632      16-  46      575
6s_2Se[1/2] -9p_2Po[3/2]     2.1002E-05  9.5915E+02    8543.223      16-  47      576
6s_2Se[1/2] -10p_2Po[1/2]    5.7497E-08  6.4784E+00    7691.996      16-  54      577
6s_2Se[1/2] -10p_2Po[3/2]    1.1501E-07  6.4805E+00    7691.167      16-  55      578
6s_2Se[1/2] -11w_2W          1.0472E-05  1.2043E+01    6921.720      16-  61      579
6s_2Se[1/2] -12w_2W          6.8749E-06  7.1869E+00    6654.755      16-  62      580
6s_2Se[1/2] -13w_2W          4.8095E-06  4.5450E+00    6460.828      16-  63      581
6s_2Se[1/2] -14w_2W          3.5232E-06  3.0051E+00    6314.813      16-  64      582
6s_2Se[1/2] -15w_2W          2.6727E-06  2.0589E+00    6201.739      16-  65      583
6s_2Se[1/2] -16w_2W          2.0840E-06  1.4527E+00    6112.167      16-  66      584
6s_2Se[1/2] -17w_2W          1.6614E-06  1.0506E+00    6039.868      16-  67      585
6s_2Se[1/2] -18w_2W          1.3490E-06  7.7603E-01    5980.586      16-  68      586
6s_2Se[1/2] -19w_2W          1.1123E-06  5.8387E-01    5931.317      16-  69      587
6s_2Se[1/2] -20w_2W          9.2924E-07  4.4643E-01    5889.890      16-  70      588
6s_2Se[1/2] -21w_2W          7.8520E-07  3.4628E-01    5854.699      16-  71      589
6s_2Se[1/2] -22w_2W          6.7010E-07  2.7206E-01    5824.536      16-  72      590
6s_2Se[1/2] -23w_2W          5.7689E-07  2.1623E-01    5798.474      16-  73      591
6s_2Se[1/2] -24w_2W          5.0053E-07  1.7365E-01    5775.792      16-  74      592
6s_2Se[1/2] -25w_2W          4.3732E-07  1.4080E-01    5755.924      16-  75      593
6s_2Se[1/2] -26w_2W          3.8449E-07  1.1515E-01    5738.419      16-  76      594
6s_2Se[1/2] -27w_2W          3.3998E-07  9.4928E-02    5722.911      16-  77      595
6s_2Se[1/2] -28w_2W          3.0218E-07  7.8834E-02    5709.106      16-  78      596
6s_2Se[1/2] -29w_2W          2.6987E-07  6.5918E-02    5696.761      16-  79      597
6s_2Se[1/2] -30w_2W          2.4206E-07  5.5465E-02    5685.676      16-  80      598
5d_2De[5/2] -5f_2Fo[5/2]     5.3400E-03  2.5997E+02   3.701E+05      17-  19      599
5d_2De[5/2] -5f_2Fo[7/2]     1.0700E-01  3.9086E+03   3.700E+05      17-  20      600
5d_2De[5/2] -6p_2Po[3/2]     5.4700E-01  2.6731E+06   45236.124      17-  23      601
5d_2De[5/2] -6f_2Fo[5/2]     3.6900E-02  7.8366E+05   17717.425      17-  27      602
5d_2De[5/2] -6f_2Fo[7/2]     7.3900E-01  1.1771E+07   17717.331      17-  28      603
5d_2De[5/2] -7p_2Po[3/2]     1.4605E-02  6.7338E+05   14727.225      17-  31      604
5d_2De[5/2] -7f_2Fo[5/2]     8.7621E-03  4.6105E+05   11255.935      17-  35      605
5d_2De[5/2] -7f_2Fo[7/2]     1.7524E-01  6.9157E+06   11255.935      17-  36      606
5d_2De[5/2] -8p_2Po[3/2]     4.0807E-03  3.7733E+05   10399.308      17-  39      607
5d_2De[5/2] -8f_2Fo[7/2]     7.5239E-02  4.5410E+06    9101.778      17-  43      608
5d_2De[5/2] -8f_2Fo[5/2]     3.7620E-03  3.0274E+05    9101.778      17-  44      609
5d_2De[5/2] -9p_2Po[3/2]     1.8502E-03  2.4393E+05    8709.153      17-  47      610
5d_2De[5/2] -9f_2Fo[7/2]     4.0477E-02  3.1260E+06    8046.142      17-  51      611
5d_2De[5/2] -9f_2Fo[5/2]     2.0238E-03  2.0840E+05    8046.142      17-  52      612
5d_2De[5/2] -10p_2Po[3/2]    1.0400E-03  1.6983E+05    7825.390      17-  55      613
5d_2De[5/2] -10f_2Fo[7/2]    2.4762E-02  2.2428E+06    7429.831      17-  58      614
5d_2De[5/2] -10f_2Fo[5/2]    1.2381E-03  1.4952E+05    7429.831      17-  59      615
5d_2De[5/2] -11w_2W          1.7891E-02  5.9832E+04    7030.241      17-  61      616
5d_2De[5/2] -12w_2W          1.2480E-02  3.7986E+04    6755.006      17-  62      617
5d_2De[5/2] -13w_2W          9.1076E-03  2.5082E+04    6555.280      17-  63      618
5d_2De[5/2] -14w_2W          6.8804E-03  1.7114E+04    6405.014      17-  64      619
5d_2De[5/2] -15w_2W          5.3421E-03  1.2007E+04    6288.717      17-  65      620
5d_2De[5/2] -16w_2W          4.2411E-03  8.6288E+03    6196.633      17-  66      621
5d_2De[5/2] -17w_2W          3.4297E-03  6.3321E+03    6122.335      17-  67      622
5d_2De[5/2] -18w_2W          2.8171E-03  4.7329E+03    6061.431      17-  68      623
5d_2De[5/2] -19w_2W          2.3449E-03  3.5956E+03    6010.826      17-  69      624
5d_2De[5/2] -20w_2W          1.9746E-03  2.7717E+03    5968.285      17-  70      625
5d_2De[5/2] -21w_2W          1.6796E-03  2.1645E+03    5932.154      17-  71      626
5d_2De[5/2] -22w_2W          1.4415E-03  1.7105E+03    5901.190      17-  72      627
5d_2De[5/2] -23w_2W          1.2470E-03  1.3662E+03    5874.438      17-  73      628
5d_2De[5/2] -24w_2W          1.0865E-03  1.1019E+03    5851.160      17-  74      629
5d_2De[5/2] -25w_2W          9.5277E-04  8.9677E+02    5830.771      17-  75      630
5d_2De[5/2] -26w_2W          8.4037E-04  7.3583E+02    5812.808      17-  76      631
5d_2De[5/2] -27w_2W          7.4519E-04  6.0837E+02    5796.896      17-  77      632
5d_2De[5/2] -28w_2W          6.6401E-04  5.0654E+02    5782.733      17-  78      633
5d_2De[5/2] -29w_2W          5.9432E-04  4.2451E+02    5770.068      17-  79      634
5d_2De[5/2] -30w_2W          5.3415E-04  3.5793E+02    5758.695      17-  80      635
5d_2De[3/2] -5f_2Fo[5/2]     1.1200E-01  3.6270E+03   3.705E+05      18-  19      636
5d_2De[3/2] -6p_2Po[1/2]     4.5500E-01  2.9441E+06   45393.872      18-  22      637
5d_2De[3/2] -6p_2Po[3/2]     9.1100E-02  2.9671E+05   45242.266      18-  23      638
5d_2De[3/2] -6f_2Fo[5/2]     7.7300E-01  1.0943E+07   17718.367      18-  27      639
5d_2De[3/2] -7p_2Po[1/2]     1.2162E-02  7.4664E+05   14737.451      18-  30      640
5d_2De[3/2] -7p_2Po[3/2]     2.4341E-03  7.4810E+04   14727.876      18-  31      641
5d_2De[3/2] -7f_2Fo[5/2]     1.8400E-01  6.4540E+06   11256.315      18-  35      642
5d_2De[3/2] -8p_2Po[1/2]     3.3994E-03  4.1884E+05   10402.706      18-  38      643
5d_2De[3/2] -8p_2Po[3/2]     6.8009E-04  4.1921E+04   10399.633      18-  39      644
5d_2De[3/2] -8f_2Fo[5/2]     7.8999E-02  4.2380E+06    9102.026      18-  44      645
5d_2De[3/2] -9p_2Po[1/2]     1.5415E-03  2.7087E+05    8710.845      18-  46      646
5d_2De[3/2] -9p_2Po[3/2]     3.0836E-04  2.7101E+04    8709.381      18-  47      647
5d_2De[3/2] -9f_2Fo[5/2]     4.2499E-02  2.9174E+06    8046.336      18-  52      648
5d_2De[3/2] -10p_2Po[1/2]    8.6400E-04  1.8807E+05    7826.432      18-  54      649
5d_2De[3/2] -10p_2Po[3/2]    1.7300E-04  1.8833E+04    7825.574      18-  55      650
5d_2De[3/2] -10f_2Fo[5/2]    2.6000E-02  2.0932E+06    7429.997      18-  59      651
5d_2De[3/2] -11w_2W          1.7891E-02  3.9886E+04    7030.389      18-  61      652
5d_2De[3/2] -12w_2W          1.2480E-02  2.5323E+04    6755.143      18-  62      653
5d_2De[3/2] -13w_2W          9.1076E-03  1.6721E+04    6555.409      18-  63      654
5d_2De[3/2] -14w_2W          6.8804E-03  1.1409E+04    6405.137      18-  64      655
5d_2De[3/2] -15w_2W          5.3421E-03  8.0043E+03    6288.835      18-  65      656
5d_2De[3/2] -16w_2W          4.2411E-03  5.7523E+03    6196.748      18-  66      657
5d_2De[3/2] -17w_2W          3.4297E-03  4.2212E+03    6122.447      18-  67      658
5d_2De[3/2] -18w_2W          2.8171E-03  3.1552E+03    6061.541      18-  68      659
5d_2De[3/2] -19w_2W          2.3449E-03  2.3970E+03    6010.935      18-  69      660
5d_2De[3/2] -20w_2W          1.9746E-03  1.8477E+03    5968.392      18-  70      661
5d_2De[3/2] -21w_2W          1.6796E-03  1.4430E+03    5932.260      18-  71      662
5d_2De[3/2] -22w_2W          1.4415E-03  1.1403E+03    5901.294      18-  72      663
5d_2De[3/2] -23w_2W          1.2470E-03  9.1074E+02    5874.542      18-  73      664
5d_2De[3/2] -24w_2W          1.0865E-03  7.3458E+02    5851.263      18-  74      665
5d_2De[3/2] -25w_2W          9.5277E-04  5.9782E+02    5830.873      18-  75      666
5d_2De[3/2] -26w_2W          8.4037E-04  4.9053E+02    5812.909      18-  76      667
5d_2De[3/2] -27w_2W          7.4519E-04  4.0557E+02    5796.997      18-  77      668
5d_2De[3/2] -28w_2W          6.6401E-04  3.3768E+02    5782.833      18-  78      669
5d_2De[3/2] -29w_2W          5.9432E-04  2.8300E+02    5770.167      18-  79      670
5d_2De[3/2] -30w_2W          5.3415E-04  2.3861E+02    5758.795      18-  80      671
5f_2Fo[5/2] -5z_2Z           3.4635E-03  1.9224E-01   6.327E+06      19-  21      672
5f_2Fo[5/2] -6d_2De[5/2]     2.0800E-03  3.7662E+04   19188.030      19-  25      673
5f_2Fo[5/2] -6d_2De[3/2]     2.9300E-02  7.9585E+05   19187.367      19-  26      674
5f_2Fo[5/2] -6z_2Z           1.1897E+00  3.4506E+06   18568.102      19-  29      675
5f_2Fo[5/2] -7d_2De[5/2]     4.6429E-04  2.2413E+04   11751.546      19-  33      676
5f_2Fo[5/2] -7d_2De[3/2]     6.5001E-03  4.7069E+05   11751.380      19-  34      677
5f_2Fo[5/2] -7z_2Z           2.2923E-01  1.0327E+06   11598.830      19-  37      678
5f_2Fo[5/2] -8d_2De[5/2]     1.6953E-04  1.2808E+04    9393.429      19-  41      679
5f_2Fo[5/2] -8d_2De[3/2]     2.3734E-03  2.6898E+05    9393.376      19-  42      680
5f_2Fo[5/2] -8z_2Z           8.4652E-02  4.0547E+05    9326.774      19-  45      681
5f_2Fo[5/2] -9d_2De[5/2]     8.3333E-05  8.1443E+03    8259.100      19-  49      682
5f_2Fo[5/2] -9d_2De[3/2]     1.1667E-03  1.7103E+05    8259.066      19-  50      683
