!
! Photoioization cross-sections. Fits are from the Verner atomic
! data site. These are to be used for handling X-rays. We need to
! be carefull that we don't include these cross-sections twice
! (once in regular photoionizations, and once via X-ray ionization).
!
! Ref:
!     Verner, D., Yakovlev, D.G., A\&A, 1995???
!     Analytic fits for partial photoinization cross-sections.
!
! Data format is
! 	 IZ,INE,PQN,ANG,Fitting parameters
! where fitting parameters are:
!	     E_THRESH,E_0,SIG,Y_A,P,Y_W,E_EJ
!
! E_THRESH is in eV, and the cross-section is in Megabarns.
! E_EJ is the number of electrons ejected (1 or 2)
!
! IZ  = Atomic number of species
! INE = Number of electrons in species being photoioized.
! PQN = Principal quantum number
! AGN = Agular monentum quantum number
!
! Format date: 29-Mar-2011
!
  11   3   2   0     299.900D0  1.7580E+01  4.5310E+01  4.5490E+01  4.6890E+00  0.0000E+00    1
  11   3   1   0    1386.000D0  2.4060E+02  3.8500E+01  5.1980E+01  1.5750E+00  0.0000E+00    1
  11   2   1   0    1465.000D0  2.2680E+02  3.9950E+01  5.3150E+01  1.6780E+00  0.0000E+00    1
  11   1   1   0    1649.000D0  5.2110E+01  4.5250E+02  3.2880E+01  2.9630E+00  0.0000E+00    1
  12  12   3   0       7.646D0  9.3930E+00  3.0340E+00  2.6250E+07  3.9230E+00  0.0000E+00    1
  12  12   2   1      54.900D0  4.9370E+01  2.0230E+02  1.0790E+04  2.9600E+00  1.4630E-02    2
  12  12   2   0      94.000D0  4.5870E+01  1.6710E+01  2.3890E+01  4.7420E+00  0.0000E+00    2
  12  12   1   0    1311.000D0  2.7110E+02  3.5610E+01  2.3740E+01  1.9520E+00  0.0000E+00    2
  12  11   3   0      15.040D0  8.1390E+00  3.2780E+00  4.3410E+07  3.6100E+00  0.0000E+00    1
  12  11   2   1      65.690D0  4.9400E+01  2.0490E+02  4.1120E+03  2.9950E+00  2.2230E-05    1
  12  11   2   0      98.810D0  5.1420E+01  1.2900E+01  5.7750E+01  3.9030E+00  0.0000E+00    2
  12  11   1   0    1304.000D0  3.7090E+02  1.7670E+01  1.3460E+02  1.2250E+00  0.0000E+00    2
  12  10   2   1      80.140D0  5.3190E+01  2.1040E+02  7.8130E+01  3.6300E+00  2.8510E-01    1
  12  10   2   0     111.100D0  4.8040E+01  1.9140E+01  1.6130E+01  5.0500E+00  0.0000E+00    1
  12  10   1   0    1317.000D0  3.6070E+02  1.8770E+01  1.4010E+02  1.2380E+00  0.0000E+00    2
  12   9   2   1     109.300D0  5.1370E+01  2.2230E+02  9.3010E+01  3.5130E+00  5.2760E-03    1
  12   9   2   0     141.100D0  4.8100E+01  2.1180E+01  1.6750E+01  4.9410E+00  0.0000E+00    1
  12   9   1   0    1356.000D0  3.3450E+02  2.2120E+01  7.1470E+01  1.4130E+00  0.0000E+00    2
  12   8   2   1     141.300D0  5.1140E+01  2.1340E+02  9.5630E+01  3.4380E+00  5.4190E-03    1
  12   8   2   0     173.500D0  4.7100E+01  2.4480E+01  1.6360E+01  4.9510E+00  0.0000E+00    1
  12   8   1   0    1400.000D0  3.2590E+02  2.3500E+01  6.1730E+01  1.4640E+00  0.0000E+00    2
  12   7   2   1     186.500D0  4.1550E+01  2.9010E+02  5.0000E+01  4.0000E+00  3.0000E-01    1
  12   7   2   0     207.600D0  4.5000E+01  2.4340E+01  2.6000E+01  4.5000E+00  0.0000E+00    1
  12   7   1   0    1449.000D0  2.7770E+02  3.2780E+01  5.0000E+01  1.6500E+00  0.0000E+00    2
  12   6   2   1     224.900D0  4.0160E+01  2.4420E+02  5.0000E+01  4.0000E+00  3.0000E-01    1
  12   6   2   0     244.400D0  4.3410E+01  2.8320E+01  2.6000E+01  4.5000E+00  0.0000E+00    1
  12   6   1   0    1501.000D0  2.7420E+02  3.4070E+01  5.0000E+01  1.6500E+00  0.0000E+00    2
  12   5   2   1     266.000D0  2.4610E+01  3.5460E+02  6.1600E+01  4.3660E+00  6.4520E-03    1
  12   5   2   0     283.900D0  3.9670E+01  3.7550E+01  1.8730E+01  4.9500E+00  0.0000E+00    1
  12   5   1   0    1558.000D0  3.0820E+02  2.7210E+01  5.1080E+01  1.5390E+00  0.0000E+00    2
  12   4   2   0     328.200D0  3.9810E+01  3.9360E+01  2.6000E+01  4.5000E+00  0.0000E+00    1
  12   4   1   0    1618.000D0  2.6710E+02  3.6990E+01  5.0000E+01  1.6500E+00  0.0000E+00    2
  12   3   2   0     367.500D0  4.0410E+01  2.2280E+01  3.9040E+01  3.9860E+00  0.0000E+00    1
  12   3   1   0    1675.000D0  2.8580E+02  3.2900E+01  5.3840E+01  1.5600E+00  0.0000E+00    1
  12   2   1   0    1762.000D0  2.0420E+02  6.1400E+01  2.7780E+01  2.1610E+00  0.0000E+00    1
  12   1   1   0    1963.000D0  6.2030E+01  3.8020E+02  3.2880E+01  2.9630E+00  0.0000E+00    1
  13  13   3   1       5.986D0  1.8600E+01  1.8280E+02  2.7970E+00  1.0840E+01  3.0760E-01    1
  13  13   3   0      11.330D0  1.2040E+01  5.3840E+00  4.3410E+02  4.0880E+00  0.0000E+00    1
  13  13   2   1      80.400D0  6.4450E+01  1.7350E+02  1.1310E+04  2.7620E+00  2.3370E-02    2
  13  13   2   0     125.600D0  5.5940E+01  1.4250E+01  3.0940E+01  4.3990E+00  0.0000E+00    2
  13  13   1   0    1567.000D0  3.6700E+02  2.2060E+01  4.4050E+01  1.5880E+00  0.0000E+00    2
  13  12   3   0      18.830D0  1.0120E+01  6.3240E+00  2.1950E+02  4.4810E+00  0.0000E+00    1
  13  12   2   1      89.970D0  6.1540E+01  1.8420E+02  2.4040E+03  2.9200E+00  7.8390E-03    2
  13  12   2   0     128.100D0  5.1710E+01  1.6420E+01  2.2750E+01  4.8100E+00  0.0000E+00    2
  13  12   1   0    1559.000D0  3.0490E+02  3.2950E+01  2.9050E+01  1.8980E+00  0.0000E+00    2
  13  11   3   0      28.450D0  1.0270E+01  4.9150E+00  1.9900E+06  3.4770E+00  0.0000E+00    1
  13  11   2   1     102.600D0  6.0160E+01  1.9900E+02  5.0820E+02  3.1100E+00  2.0160E-02    1
  13  11   2   0     140.700D0  5.6290E+01  1.3980E+01  3.5500E+01  4.2670E+00  0.0000E+00    1
  13  11   1   0    1572.000D0  3.2000E+02  2.9940E+01  2.7570E+01  1.8760E+00  0.0000E+00    2
  13  10   2   1     120.000D0  6.0330E+01  2.1860E+02  8.3530E+01  3.6090E+00  9.1520E-02    1
  13  10   2   0     155.800D0  5.7350E+01  1.6190E+01  1.9890E+01  4.7490E+00  0.0000E+00    1
  13  10   1   0    1588.000D0  3.4820E+02  2.4940E+01  3.2600E+01  1.7320E+00  0.0000E+00    2
  13   9   2   1     153.800D0  6.0490E+01  2.1320E+02  8.6330E+01  3.5220E+00  1.0410E-01    1
