**************************************************************************************************************************
**************************************************************************************************************************

Collision strengths (Omega[i,k]) for OIII. The collisional excitation rate
is defined by

           C(i,k)=8.63D-08 OMEGA(i,k) EXP(-U0) / Gi /sqrt(T_4).

We also use the same definition for the ionization collision strength.
For ionization of low lying levels we expect OMEGA(i,i) to be propotional to T.

 Collision rates for the lowest 3 states are from Keith Butler (2012)
 Values in Butler which are 0. set to 1.d-4

 [Reference] O\,{\sc iii} collision strengths (Keith Butler, private communication, 2012)

**************************************************************************************************************************
**************************************************************************************************************************

1224                            !Number of transitions
10                              !Number of T values OMEGA tabulated at
1.0                             !Scaling factor for OMEGA (non-FILE values).
0.01                            !Value for OMEGA if f=0

Transition\T                                0.180     0.450     0.900     1.800     4.500     9.000    18.000    45.000    90.000   180.000

2s_2p3_3So-2s_2p3_1Po                      0.3360    0.3220    0.3160    0.3090    0.2920    0.2720    0.2430    0.1910    0.1530    0.1120
2s_2p3_3So-2s2_2p_3s_3Po                   0.5180    0.3900    0.4030    0.4670    0.3970    0.2760    0.1750    0.0920    0.0580    0.0380
2s_2p3_3So-2s2_2p_3s_1Po                   0.0480    0.0910    0.1260    0.1270    0.0890    0.0590    0.0380    0.0220    0.0160    0.0120
2s_2p3_3So-2s2_2p_3p_1Pe                   0.2300    0.1710    0.1180    0.0770    0.0410    0.0260    0.0160    0.0090    0.0050    0.0040
2s_2p3_3So-2s2_2p_3p_3De                   0.1570    0.1330    0.1210    0.1150    0.1140    0.1180    0.1260    0.1450    0.1700    0.2020
2s_2p3_3So-2p4_3Pe                         4.9450    5.0290    5.0610    5.1300    5.4690    6.0200    6.9210    8.8030   10.8300   13.2600
2s_2p3_3So-2s2_2p_3p_3Se                   0.0190    0.0200    0.0170    0.0140    0.0100    0.0080    0.0050    0.0030    0.0020    0.0010
2s_2p3_3So-2s2_2p_3p_3Pe                   0.0270    0.0270    0.0260    0.0240    0.0230    0.0220    0.0200    0.0170    0.0150    0.0210
2s_2p3_3So-2s2_2p_3p_1De                   0.2010    0.2080    0.2190    0.2280    0.2390    0.2480    0.2570    0.2810    0.3160    0.3570
2s_2p3_3So-2p4_1De                         0.0090    0.0120    0.0140    0.0160    0.0150    0.0130    0.0110    0.0080    0.0060    0.0050
2s_2p3_3So-2s2_2p_3p_1Se                   0.0020    0.0020    0.0020    0.0020    0.0020    0.0010    0.0010    0.0001    0.0001    0.0001
2s_2p3_3So-2s2_2p_3d_3Fo                   0.0200    0.0200    0.0220    0.0220    0.0220    0.0220    0.0210    0.0150    0.0110    0.0080
2s_2p3_3So-2s2_2p_3d_1Do                   0.0150    0.0170    0.0180    0.0170    0.0150    0.0140    0.0130    0.0090    0.0070    0.0050
2s_2p3_3So-2s2_2p_3d_3Do                   0.1100    0.1480    0.1480    0.1300    0.1080    0.1030    0.0970    0.0800    0.0660    0.0510
2s_2p3_3So-2s2_2p_3d_3Po                   0.0630    0.0550    0.0490    0.0440    0.0420    0.0480    0.0510    0.0470    0.0420    0.0360
2s_2p3_3So-2s2_2p_3d_1Fo                   0.0120    0.0160    0.0160    0.0130    0.0110    0.0110    0.0100    0.0080    0.0060    0.0040
2s_2p3_3So-2s2_2p_3d_1Po                   0.0120    0.0120    0.0110    0.0100    0.0100    0.0110    0.0110    0.0080    0.0060    0.0050
2s_2p3_3So-2s_2p2(4Pe)3s_5Pe               0.2820    0.2550    0.2340    0.2140    0.1790    0.1440    0.1060    0.0640    0.0420    0.0260
2s_2p3_3So-2s_2p2(4Pe)3s_3Pe               0.0170    0.0170    0.0160    0.0150    0.0140    0.0140    0.0120    0.0100    0.0080    0.0090
2s_2p3_3So-2s2_2p_4s_3Po                   0.1160    0.1310    0.1270    0.1160    0.0970    0.0860    0.0850    0.1020    0.1060    0.0970
2s_2p3_3So-2s2_2p_4s_1Po                   0.0190    0.0180    0.0150    0.0120    0.0090    0.0080    0.0060    0.0040    0.0030    0.0020
2s_2p3_3So-2p4_1Se                         0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0010
2s_2p3_3So-2s_2p2(4Pe)3p_3So               0.2740    0.3780    0.4250    0.4180    0.3570    0.3010    0.2560    0.2190    0.2050    0.1980
2s_2p3_3So-2s_2p2(4Pe)3p_5Do               0.0080    0.0090    0.0090    0.0100    0.0110    0.0100    0.0090    0.0080    0.0060    0.0050
2s_2p3_3So-2s2_2p_4p_1Pe                   0.0230    0.0290    0.0260    0.0220    0.0160    0.0130    0.0100    0.0080    0.0070    0.0070
2s_2p3_3So-2s2_2p_4p_3De                   0.0480    0.0460    0.0370    0.0290    0.0220    0.0210    0.0200    0.0240    0.0250    0.0200
2s_2p3_3So-2s2_2p_4p_3Se                   0.1070    0.0760    0.0540    0.0390    0.0250    0.0180    0.0140    0.0110    0.0100    0.0090
2s_2p3_3So-2s_2p2(4Pe)3p_5Po               0.0170    0.0140    0.0110    0.0090    0.0060    0.0050    0.0030    0.0020    0.0010    0.0010
2s_2p3_3So-2s2_2p_4p_3Pe                   0.0660    0.0620    0.0590    0.0540    0.0540    0.0560    0.0600    0.0760    0.0810    0.0720
2s_2p3_3So-2s2_2p_4p_1De                   0.0210    0.0230    0.0220    0.0210    0.0190    0.0200    0.0200    0.0250    0.0270    0.0230
2s_2p3_3So-2s_2p2(4Pe)3p_3Do               0.1670    0.1650    0.1680    0.1540    0.1260    0.1080    0.0930    0.0830    0.0820    0.0820
2s_2p3_3So-2s_2p2(4Pe)3p_5So               0.0380    0.0780    0.1360    0.1530    0.1210    0.0900    0.0630    0.0380    0.0270    0.0190
2s_2p3_3So-2s2_2p_4p_1Se                   0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001    0.0001
2s_2p3_3So-2s_2p2(4Pe)3p_3Po               0.1810    0.1650    0.1460    0.1230    0.0960    0.0780    0.0610    0.0430    0.0340    0.0250
2s_2p3_3So-2s_2p2(4Pe)3d_5Fe               0.2120    0.1940    0.1690    0.1500    0.1380    0.1280    0.1090    0.0830    0.0670    0.0480
2s_2p3_3So-2s_2p2(4Pe)3d_5De               0.1200    0.0970    0.0770    0.0670    0.0690    0.0690    0.0610    0.0490    0.0390    0.0290
2s_2p3_3So-2s_2p2(2De)3s_3De               0.0310    0.0280    0.0300    0.0340    0.0350    0.0290    0.0220    0.0170    0.0150    0.0110
2s_2p3_3So-2s_2p2(4Pe)3d_5Pe               0.0870    0.0770    0.0710    0.0730    0.0780    0.0760    0.0680    0.0590    0.0540    0.0430
2s_2p3_3So-2s_2p2(4Pe)3d_3Pe               0.4600    0.4510    0.4610    0.4900    0.5590    0.6490    0.7950    1.1160    1.4870    1.9660
2s_2p3_3So-2s_2p2(4Pe)3d_3Fe               0.0460    0.0430    0.0420    0.0450    0.0530    0.0570    0.0580    0.0640    0.0680    0.0660
2s_2p3_3So-2s_2p2(4Pe)3d_3De               0.0330    0.0360    0.0390    0.0430    0.0490    0.0480    0.0420    0.0380    0.0360    0.0290
2s_2p3_3So-2s_2p2(2De)3s_1De               0.0120    0.0120    0.0140    0.0160    0.0150    0.0120    0.0090    0.0080    0.0080    0.0070
2s_2p3_1Po-2s2_2p_3s_3Po                   0.5360    0.5170    0.4880    0.4370    0.3300    0.2460    0.1740    0.1020    0.0700    0.0480
2s_2p3_1Po-2s2_2p_3s_1Po                   1.6800    1.5500    1.4200    1.2800    1.0600    0.8960    0.7540    0.6150    0.5480    0.5040
2s_2p3_1Po-2s2_2p_3p_1Pe                   0.1890    0.1570    0.1300    0.1040    0.0700    0.0490    0.0340    0.0190    0.0140    0.0220
2s_2p3_1Po-2s2_2p_3p_3De                   0.2900    0.3220    0.3100    0.2790    0.2410    0.2330    0.2530    0.3290    0.4260    0.5350
2s_2p3_1Po-2p4_3Pe                         0.2940    0.3350    0.3620    0.3540    0.3150    0.2760    0.2360    0.1890    0.1550    0.1190
2s_2p3_1Po-2s2_2p_3p_3Se                   0.0740    0.0870    0.0900    0.0840    0.0690    0.0540    0.0390    0.0220    0.0140    0.0080
2s_2p3_1Po-2s2_2p_3p_3Pe                   1.8400    1.9500    1.7900    1.5800    1.4100    1.3700    1.4200    1.6400    1.9100    2.2100
2s_2p3_1Po-2s2_2p_3p_1De                   0.1170    0.1000    0.0830    0.0650    0.0480    0.0390    0.0290    0.0180    0.0190    0.0730
2s_2p3_1Po-2p4_1De                         0.6820    0.6830    0.6830    0.6760    0.7110    0.8060    0.9870    1.4000    1.8500    2.3600
2s_2p3_1Po-2s2_2p_3p_1Se                   0.1230    0.1340    0.1410    0.1420    0.1490    0.1680    0.2070    0.3020    0.4130    0.5500
2s_2p3_1Po-2s2_2p_3d_3Fo                   0.0660    0.0800    0.0850    0.0870    0.0950    0.1050    0.1110    0.1170    0.1240    0.1280
2s_2p3_1Po-2s2_2p_3d_1Do                   0.0410    0.0470    0.0490    0.0500    0.0520    0.0540    0.0520    0.0480    0.0470    0.0520
2s_2p3_1Po-2s2_2p_3d_3Do                   0.0960    0.0970    0.0910    0.0830    0.0790    0.0750    0.0630    0.0420    0.0290    0.0190
2s_2p3_1Po-2s2_2p_3d_3Po                   0.1120    0.1020    0.0980    0.0920    0.0850    0.0770    0.0620    0.0400    0.0270    0.0170
2s_2p3_1Po-2s2_2p_3d_1Fo                   0.0660    0.0780    0.0890    0.0980    0.1130    0.1320    0.1560    0.1980    0.2360    0.2710
2s_2p3_1Po-2s2_2p_3d_1Po                   0.1110    0.1090    0.1080    0.1080    0.1180    0.1310    0.1390    0.1470    0.1550    0.1620
2s_2p3_1Po-2s_2p2(4Pe)3s_5Pe               0.0210    0.0130    0.0120    0.0120    0.0100    0.0080    0.0050    0.0020    0.0010    0.0010
2s_2p3_1Po-2s_2p2(4Pe)3s_3Pe               0.0740    0.0770    0.0720    0.0630    0.0490    0.0390    0.0300    0.0220    0.0190    0.0150
2s_2p3_1Po-2s2_2p_4s_3Po                   0.0520    0.0520    0.0580    0.0600    0.0530    0.0440    0.0350    0.0300    0.0270    0.0210
2s_2p3_1Po-2s2_2p_4s_1Po                   0.0220    0.0220    0.0210    0.0200    0.0180    0.0160    0.0120    0.0080    0.0060    0.0050
2s_2p3_1Po-2p4_1Se                         1.6700    1.6900    1.7100    1.7500    1.8600    2.0300    2.3200    2.9900    3.7600    4.7200
2s_2p3_1Po-2s_2p2(4Pe)3p_3So               0.0090    0.0140    0.0170    0.0190    0.0190    0.0150    0.0110    0.0070    0.0050    0.0030
2s_2p3_1Po-2s_2p2(4Pe)3p_5Do               0.0290    0.0240    0.0210    0.0190    0.0190    0.0180    0.0160    0.0160    0.0170    0.0170
2s_2p3_1Po-2s2_2p_4p_1Pe                   0.0350    0.0370    0.0410    0.0480    0.0690    0.0960    0.1320    0.1750    0.1860    0.1810
2s_2p3_1Po-2s2_2p_4p_3De                   0.0720    0.0630    0.0610    0.0630    0.0630    0.0590    0.0520    0.0450    0.0380    0.0290
2s_2p3_1Po-2s2_2p_4p_3Se                   0.0020    0.0020    0.0020    0.0030    0.0030    0.0020    0.0020    0.0010    0.0010    0.0010
2s_2p3_1Po-2s_2p2(4Pe)3p_5Po               0.0080    0.0090    0.0100    0.0100    0.0100    0.0090    0.0070    0.0060    0.0050    0.0030
2s_2p3_1Po-2s2_2p_4p_3Pe                   0.0700    0.0670    0.0660    0.0670    0.0620    0.0560    0.0500    0.0520    0.0560    0.0570
2s_2p3_1Po-2s2_2p_4p_1De                   0.0510    0.0510    0.0540    0.0570    0.0560    0.0510    0.0480    0.0530    0.0600    0.0650
2s_2p3_1Po-2s_2p2(4Pe)3p_3Do               0.0690    0.0770    0.0920    0.1030    0.0900    0.0680    0.0470    0.0300    0.0220    0.0160
2s_2p3_1Po-2s_2p2(4Pe)3p_5So               0.0010    0.0010    0.0010    0.0020    0.0020    0.0010    0.0010    0.0001    0.0001    0.0001
2s_2p3_1Po-2s2_2p_4p_1Se                   0.0230    0.0280    0.0320    0.0320    0.0300    0.0280    0.0280    0.0320    0.0360    0.0380
2s_2p3_1Po-2s_2p2(4Pe)3p_3Po               0.1060    0.1220    0.1390    0.1350    0.1030    0.0750    0.0530    0.0350    0.0260    0.0190
2s_2p3_1Po-2s_2p2(4Pe)3d_5Fe               0.0190    0.0210    0.0180    0.0130    0.0080    0.0050    0.0030    0.0020    0.0010    0.0001
2s_2p3_1Po-2s_2p2(4Pe)3d_5De               0.0290    0.0180    0.0130    0.0090    0.0060    0.0040    0.0030    0.0010    0.0010    0.0001
2s_2p3_1Po-2s_2p2(2De)3s_3De               0.2680    0.2690    0.2610    0.2460    0.2030    0.1600    0.1220    0.0880    0.0680    0.0490
2s_2p3_1Po-2s_2p2(4Pe)3d_5Pe               0.0080    0.0070    0.0060    0.0050    0.0030    0.0020    0.0010    0.0010    0.0001    0.0001
2s_2p3_1Po-2s_2p2(4Pe)3d_3Pe               0.0800    0.0610    0.0480    0.0400    0.0310    0.0240    0.0190    0.0170    0.0170    0.0140
2s_2p3_1Po-2s_2p2(4Pe)3d_3Fe               0.0460    0.0440    0.0420    0.0430    0.0390    0.0320    0.0250    0.0260    0.0280    0.0240
2s_2p3_1Po-2s_2p2(4Pe)3d_3De               0.0540    0.0460    0.0460    0.0480    0.0430    0.0350    0.0270    0.0270    0.0280    0.0230
2s_2p3_1Po-2s_2p2(2De)3s_1De               0.1450    0.1510    0.1600    0.1640    0.1440    0.1260    0.1240    0.1640    0.2230    0.2970
2s2_2p_3s_3Po-2s2_2p_3s_1Po                8.5600    9.7900    9.7300    8.6000    6.1830    4.4700    3.0920    1.8560    1.2590    0.8300
2s2_2p_3s_3Po-2s2_2p_3p_1Pe               27.3000   27.8800   28.4600   29.1200   30.2300   31.5800   33.7600   38.2400   43.0400   48.1800
2s2_2p_3s_3Po-2s2_2p_3p_3De                3.0290    3.0620    2.9090    2.6350    2.0000    1.4690    1.0390    0.6520    0.8210    3.9610
2s2_2p_3s_3Po-2p4_3Pe                      6.1520    5.3470    4.8500    4.3700    3.9290    3.9190    4.2600    5.2200    6.1850    7.2900
2s2_2p_3s_3Po-2s2_2p_3p_3Se                9.6900   10.5700   11.3000   11.8400   13.0800   15.1800   18.5900   25.0900   30.9600   37.4700
2s2_2p_3s_3Po-2s2_2p_3p_3Pe                0.9560    1.0030    0.9130    0.7280    0.4800    0.3410    0.2460    0.1710    0.3670    2.3660
2s2_2p_3s_3Po-2s2_2p_3p_1De               15.4590   17.4850   18.8660   20.2880   23.1000   27.2800   33.5130   44.2640   53.7400   63.0240
2s2_2p_3s_3Po-2p4_1De                      2.7030    3.0930    3.2140    3.0180    2.4160    1.8900    1.4040    0.8640    0.5590    0.3490
2s2_2p_3s_3Po-2s2_2p_3p_1Se                0.6320    0.6330    0.6100    0.5440    0.4110    0.3080    0.2200    0.1350    0.0910    0.0590
2s2_2p_3s_3Po-2s2_2p_3d_3Fo                3.5400    3.0960    2.7540    2.4420    2.0820    1.8470    1.6460    1.4180    1.3630    1.9270
2s2_2p_3s_3Po-2s2_2p_3d_1Do                4.0950    4.0300    3.9700    3.8400    3.6500    3.5440    3.4670    3.3220    3.1820    2.9880
2s2_2p_3s_3Po-2s2_2p_3d_3Do               10.3460   10.0770    9.9350    9.9120   10.1050   10.5890   11.4060   12.3610   12.7240   12.9250
2s2_2p_3s_3Po-2s2_2p_3d_3Po                4.8230    5.1630    5.4780    5.7430    5.8990    6.0110    6.2180    6.4660    6.5940    6.6860
2s2_2p_3s_3Po-2s2_2p_3d_1Fo                1.7250    1.8000    1.8520    1.8040    1.5670    1.3290    1.0650    0.6880    0.4420    0.2620
2s2_2p_3s_3Po-2s2_2p_3d_1Po                0.5400    0.6410    0.6740    0.6510    0.5670    0.4910    0.4000    0.2620    0.1720    0.1030
2s2_2p_3s_3Po-2s_2p2(4Pe)3s_5Pe            2.2080    2.2520    2.3310    2.3790    2.1430    1.7700    1.3980    1.0330    0.8350    0.6480
2s2_2p_3s_3Po-2s_2p2(4Pe)3s_3Pe            1.6070    1.7260    1.6500    1.4720    1.1330    0.8550    0.5960    0.3390    0.2260    0.2230
2s2_2p_3s_3Po-2s2_2p_4s_3Po                4.0400    3.8170    3.3480    2.7590    2.0170    1.6150    1.3850    1.3510    1.5410    2.1140
2s2_2p_3s_3Po-2s2_2p_4s_1Po                3.8890    3.7030    3.4330    3.1100    2.7910    2.6450    2.6200    2.7450    2.8710    2.8230
2s2_2p_3s_3Po-2p4_1Se                      0.0110    0.0140    0.0160    0.0180    0.0160    0.0130    0.0090    0.0060    0.0050    0.0030
2s2_2p_3s_3Po-2s_2p2(4Pe)3p_3So            0.3450    0.2970    0.2620    0.2170    0.1530    0.1090    0.0760    0.0490    0.0340    0.0220
2s2_2p_3s_3Po-2s_2p2(4Pe)3p_5Do            0.8940    0.7930    0.7060    0.6240    0.5230    0.4520    0.3870    0.3100    0.2540    0.1980
2s2_2p_3s_3Po-2s2_2p_4p_1Pe                0.1940    0.1500    0.1330    0.1180    0.0950    0.0800    0.0730    0.0660    0.0570    0.0470
2s2_2p_3s_3Po-2s2_2p_4p_3De                5.8390    5.5410    5.2940    5.0360    4.5040    4.0080    3.6600    3.6050    3.6920    3.8780
2s2_2p_3s_3Po-2s2_2p_4p_3Se                0.1260    0.1110    0.0940    0.0810    0.0650    0.0560    0.0540    0.0510    0.0440    0.0460
2s2_2p_3s_3Po-2s_2p2(4Pe)3p_5Po            1.0500    1.0370    0.9950    0.9350    0.7950    0.6460    0.4970    0.3600    0.3110    0.2870
2s2_2p_3s_3Po-2s2_2p_4p_3Pe                2.1370    2.1380    2.1320    2.0730    1.8650    1.6510    1.4710    1.3390    1.2450    1.1320
2s2_2p_3s_3Po-2s2_2p_4p_1De                1.1280    1.1480    1.1600    1.1350    1.0050    0.8500    0.6910    0.5540    0.4860    0.4180
2s2_2p_3s_3Po-2s_2p2(4Pe)3p_3Do            1.2490    1.4420    1.4480    1.2940    0.9580    0.7070    0.5210    0.3820    0.3130    0.2570
2s2_2p_3s_3Po-2s_2p2(4Pe)3p_5So            0.1130    0.1210    0.1380    0.1380    0.1090    0.0810    0.0580    0.0390    0.0270    0.0170
2s2_2p_3s_3Po-2s2_2p_4p_1Se                0.1830    0.1630    0.1560    0.1530    0.1380    0.1130    0.0850    0.0590    0.0440    0.0290
2s2_2p_3s_3Po-2s_2p2(4Pe)3p_3Po            0.9500    1.0470    1.0430    0.9180    0.6920    0.5380    0.4310    0.3490    0.3080    0.2720
2s2_2p_3s_3Po-2s_2p2(4Pe)3d_5Fe            0.5860    0.5420    0.4700    0.4320    0.4000    0.3320    0.2580    0.1840    0.1350    0.0900
2s2_2p_3s_3Po-2s_2p2(4Pe)3d_5De            0.4710    0.3500    0.3150    0.3210    0.3150    0.3010    0.2930    0.2390    0.1730    0.1120
2s2_2p_3s_3Po-2s_2p2(2De)3s_3De            6.3430    6.4780    6.6420    6.8270    6.8480    6.8560    7.2120    8.5260   10.2060   12.2160
2s2_2p_3s_3Po-2s_2p2(4Pe)3d_5Pe            0.1290    0.1200    0.1230    0.1360    0.1300    0.1090    0.0890    0.0700    0.0590    0.0490
2s2_2p_3s_3Po-2s_2p2(4Pe)3d_3Pe            0.1460    0.1470    0.1530    0.1590    0.1390    0.1140    0.0990    0.1010    0.1160    0.1380
2s2_2p_3s_3Po-2s_2p2(4Pe)3d_3Fe            0.3150    0.3190    0.3350    0.3430    0.2910    0.2190    0.1560    0.1010    0.0750    0.0540
2s2_2p_3s_3Po-2s_2p2(4Pe)3d_3De            0.4790    0.4100    0.4020    0.3960    0.3310    0.2790    0.2550    0.2700    0.3120    0.3720
2s2_2p_3s_3Po-2s_2p2(2De)3s_1De            1.0290    0.9430    0.8950    0.8080    0.6290    0.4960    0.3880    0.2840    0.2240    0.1700
2s2_2p_3s_1Po-2s2_2p_3p_1Pe                3.0300    2.4700    2.0200    1.6500    1.1100    0.7340    0.4600    0.2450    0.2380    0.9040
2s2_2p_3s_1Po-2s2_2p_3p_3De               18.2070   20.6070   22.3060   23.6050   25.8030   28.4020   32.2010   39.4010   46.2000   53.1010
2s2_2p_3s_1Po-2p4_3Pe                      0.4020    0.4380    0.4300    0.3800    0.2750    0.2000    0.1450    0.1040    0.0930    0.0900
2s2_2p_3s_1Po-2s2_2p_3p_3Se                1.3900    1.4000    1.2500    1.0400    0.7040    0.4740    0.3020    0.1590    0.0960    0.0590
2s2_2p_3s_1Po-2s2_2p_3p_3Pe                3.3650    3.5050    3.3850    3.1450    3.0140    3.1940    3.6340    4.5650    5.4660    6.3970
2s2_2p_3s_1Po-2s2_2p_3p_1De                1.6300    1.6800    1.5100    1.2300    0.8360    0.5920    0.4040    0.2360    0.2790    1.3200
2s2_2p_3s_1Po-2p4_1De                     14.1000   13.8000   14.1000   14.9000   17.7000   21.9000   28.3000   39.7000   49.9000   60.2000
2s2_2p_3s_1Po-2s2_2p_3p_1Se                1.9600    1.9100    1.9400    2.0400    2.4400    3.1700    4.3300    6.4500    8.3800   10.5000
2s2_2p_3s_1Po-2s2_2p_3d_3Fo                2.1360    2.1950    2.2350    2.2840    2.4020    2.5420    2.7020    2.9210    3.0510    3.0410
2s2_2p_3s_1Po-2s2_2p_3d_1Do                1.0900    1.1200    1.1400    1.1500    1.1300    1.1200    1.1000    1.1000    1.1200    1.2300
2s2_2p_3s_1Po-2s2_2p_3d_3Do                1.5140    1.4620    1.4420    1.3600    1.1360    0.9220    0.6890    0.4160    0.2610    0.1540
2s2_2p_3s_1Po-2s2_2p_3d_3Po                1.0870    0.9480    0.8710    0.7900    0.6630    0.5430    0.4060    0.2420    0.1510    0.0890
2s2_2p_3s_1Po-2s2_2p_3d_1Fo                2.6700    2.8800    3.0700    3.2400    3.4800    3.7400    4.0900    4.5800    4.9000    5.1500
2s2_2p_3s_1Po-2s2_2p_3d_1Po                1.2400    1.3000    1.3100    1.3200    1.3900    1.5000    1.6500    1.8700    2.0200    2.1300
2s2_2p_3s_1Po-2s_2p2(4Pe)3s_5Pe            0.1650    0.1310    0.1220    0.1140    0.0810    0.0520    0.0310    0.0140    0.0070    0.0040
2s2_2p_3s_1Po-2s_2p2(4Pe)3s_3Pe            1.8100    2.0000    2.1000    2.1400    2.1100    2.1000    2.1700    2.3700    2.5600    2.7400
2s2_2p_3s_1Po-2s2_2p_4s_3Po                0.7980    0.7820    0.7740    0.7290    0.6360    0.5720    0.5200    0.4550    0.3980    0.3260
2s2_2p_3s_1Po-2s2_2p_4s_1Po                0.3630    0.3460    0.3130    0.2610    0.1860    0.1340    0.0950    0.0680    0.0820    0.2730
2s2_2p_3s_1Po-2p4_1Se                      0.0290    0.0370    0.0400    0.0420    0.0450    0.0480    0.0520    0.0660    0.0810    0.1000
2s2_2p_3s_1Po-2s_2p2(4Pe)3p_3So            0.0470    0.0480    0.0500    0.0490    0.0400    0.0300    0.0210    0.0130    0.0080    0.0050
2s2_2p_3s_1Po-2s_2p2(4Pe)3p_5Do            0.3720    0.3400    0.3110    0.2900    0.2810    0.2910    0.3340    0.4880    0.6950    0.8850
2s2_2p_3s_1Po-2s2_2p_4p_1Pe                0.0190    0.0140    0.0130    0.0120    0.0100    0.0080    0.0070    0.0060    0.0140    0.0840
2s2_2p_3s_1Po-2s2_2p_4p_3De                0.5320    0.5150    0.4970    0.4710    0.3950    0.3090    0.2290    0.1910    0.1810    0.1440
2s2_2p_3s_1Po-2s2_2p_4p_3Se                0.0070    0.0090    0.0110    0.0110    0.0090    0.0060    0.0040    0.0020    0.0020    0.0010
2s2_2p_3s_1Po-2s_2p2(4Pe)3p_5Po            0.0510    0.0470    0.0440    0.0420    0.0400    0.0340    0.0250    0.0150    0.0100    0.0060
2s2_2p_3s_1Po-2s2_2p_4p_3Pe                0.7780    0.7960    0.7720    0.7370    0.6770    0.6290    0.6010    0.6370    0.6630    0.6360
2s2_2p_3s_1Po-2s2_2p_4p_1De                0.8500    0.8660    0.8450    0.8160    0.7660    0.7290    0.7150    0.7740    0.8150    0.7990
2s2_2p_3s_1Po-2s_2p2(4Pe)3p_3Do            0.1730    0.2330    0.2860    0.3040    0.2510    0.1850    0.1250    0.0720    0.0480    0.0300
2s2_2p_3s_1Po-2s_2p2(4Pe)3p_5So            0.0030    0.0050    0.0060    0.0060    0.0050    0.0040    0.0020    0.0010    0.0010    0.0001
2s2_2p_3s_1Po-2s2_2p_4p_1Se                0.4070    0.4370    0.4280    0.4040    0.3750    0.3650    0.3670    0.3910    0.4010    0.3920
2s2_2p_3s_1Po-2s_2p2(4Pe)3p_3Po            0.2570    0.2560    0.2480    0.2250    0.1690    0.1220    0.0840    0.0520    0.0360    0.0240
2s2_2p_3s_1Po-2s_2p2(4Pe)3d_5Fe            0.0500    0.0500    0.0410    0.0300    0.0200    0.0130    0.0080    0.0040    0.0020    0.0010
2s2_2p_3s_1Po-2s_2p2(4Pe)3d_5De            0.0590    0.0390    0.0270    0.0200    0.0140    0.0090    0.0060    0.0030    0.0020    0.0010
2s2_2p_3s_1Po-2s_2p2(2De)3s_3De            1.2210    1.1410    1.0340    0.9050    0.7000    0.5380    0.4060    0.2900    0.2290    0.1730
2s2_2p_3s_1Po-2s_2p2(4Pe)3d_5Pe            0.0210    0.0170    0.0140    0.0110    0.0070    0.0050    0.0030    0.0020    0.0010    0.0010
2s2_2p_3s_1Po-2s_2p2(4Pe)3d_3Pe            0.1180    0.0890    0.0690    0.0520    0.0350    0.0240    0.0160    0.0110    0.0090    0.0070
2s2_2p_3s_1Po-2s_2p2(4Pe)3d_3Fe            0.1170    0.1140    0.1050    0.0940    0.0740    0.0550    0.0390    0.0270    0.0210    0.0160
2s2_2p_3s_1Po-2s_2p2(4Pe)3d_3De            0.1090    0.0880    0.0800    0.0730    0.0560    0.0410    0.0290    0.0200    0.0170    0.0130
2s2_2p_3s_1Po-2s_2p2(2De)3s_1De            1.3500    1.3700    1.3700    1.3400    1.2600    1.2400    1.3300    1.6800    2.1400    2.7300
2s2_2p_3p_1Pe-2s2_2p_3p_3De                2.7680    2.6880    2.5070    2.4060    1.8740    1.3130    0.8510    0.4580    0.2860    0.1760
2s2_2p_3p_1Pe-2p4_3Pe                      0.8340    1.0320    1.0170    0.8760    0.6200    0.4470    0.3230    0.2260    0.1840    0.1500
2s2_2p_3p_1Pe-2s2_2p_3p_3Se                2.6100    2.8100    2.7100    2.5100    2.1400    1.9100    1.7600    1.6700    1.6300    1.5500
2s2_2p_3p_1Pe-2s2_2p_3p_3Pe                0.2830    0.3760    0.4010    0.3500    0.2330    0.1570    0.1040    0.0590    0.0410    0.0290
2s2_2p_3p_1Pe-2s2_2p_3p_1De                2.4400    2.5600    2.3700    2.0300    1.4700    1.1300    0.8860    0.6960    0.6320    0.6970
2s2_2p_3p_1Pe-2p4_1De                      1.6200    2.2700    2.4400    2.1500    1.5000    1.0700    0.7310    0.4280    0.2930    0.2080
2s2_2p_3p_1Pe-2s2_2p_3p_1Se                0.4010    0.3630    0.3130    0.2510    0.1780    0.1320    0.0930    0.0550    0.0360    0.0230
2s2_2p_3p_1Pe-2s2_2p_3d_3Fo                3.3670    3.4050    3.5440    3.9330    5.0320    6.4310    8.3810   11.9010   15.3010   19.0010
2s2_2p_3p_1Pe-2s2_2p_3d_1Do                6.5600    6.8600    7.4100    8.5900   11.6000   15.4000   20.6000   29.9000   38.7000   48.2000
2s2_2p_3p_1Pe-2s2_2p_3d_3Do                3.3740    3.4130    3.5290    3.7650    4.3690    5.1640    6.3290    8.4740   10.4910   12.5820
2s2_2p_3p_1Pe-2s2_2p_3d_3Po                1.3320    1.4050    1.4230    1.4230    1.4120    1.4300    1.5010    1.7000    1.9340    2.1990
2s2_2p_3p_1Pe-2s2_2p_3d_1Fo                0.6330    0.6230    0.6030    0.5780    0.5020    0.4130    0.3110    0.1900    0.1270    0.1240
