****************************************************************************************************************************************************************************
****************************************************************************************************************************************************************************

Collision strengths (Omega[i,k]) for CIV. The collisional excitation rate
is defined by

           C(i,k)=8.63D-08 OMEGA(i,k) EXP(-U0) / Gi /sqrt(T_4).

We also use the same definition for the ionization collision strength.
For ionization of low lying levels we expect OMEGA(i,i) to be propotional to T.
T is units of 10^4 K.

 [Reference] Collision strengths for C\,{\sc iv} for $n < 6$ are from \citep{LB11_Li_like}.

****************************************************************************************************************************************************************************
****************************************************************************************************************************************************************************

184                             !Number of transitions
13                              !Number of T values OMEGA tabulated at
1.0                             !Scaling factor for OMEGA (non-FILE values).
0.1                             !Value for OMEGA if f=0
                                                  
2p_2Po[1/2]-4z_2Z              1.306E-01  1.469E-01  1.708E-01  1.816E-01  1.655E-01  1.476E-01  1.326E-01  1.243E-01  1.270E-01  1.348E-01  1.446E-01  1.509E-01  1.544E-01
2p_2Po[1/2]-5s_2Se[1/2]        7.220E-02  5.870E-02  4.880E-02  4.100E-02  3.250E-02  2.660E-02  2.130E-02  1.620E-02  1.430E-02  1.420E-02  1.610E-02  1.860E-02  2.160E-02
2p_2Po[1/2]-5p_2Po[1/2]        7.430E-02  6.800E-02  6.470E-02  6.150E-02  5.650E-02  5.180E-02  4.700E-02  4.200E-02  3.980E-02  3.890E-02  3.900E-02  3.940E-02  3.980E-02
2p_2Po[1/2]-5p_2Po[3/2]        7.210E-02  6.320E-02  5.860E-02  5.430E-02  4.710E-02  3.990E-02  3.200E-02  2.280E-02  1.770E-02  1.440E-02  1.190E-02  1.100E-02  1.050E-02
2p_2Po[1/2]-5d_2De[3/2]        8.730E-02  9.000E-02  9.510E-02  1.030E-01  1.190E-01  1.340E-01  1.520E-01  1.850E-01  2.200E-01  2.640E-01  3.340E-01  3.930E-01  4.570E-01
2p_2Po[1/2]-5d_2De[5/2]        4.430E-02  4.470E-02  4.530E-02  4.580E-02  4.440E-02  4.060E-02  3.440E-02  2.480E-02  1.870E-02  1.430E-02  1.100E-02  9.780E-03  9.120E-03
2p_2Po[1/2]-5z_2Z              1.186E-01  1.185E-01  1.164E-01  1.119E-01  1.021E-01  9.233E-02  8.271E-02  7.404E-02  7.222E-02  7.350E-02  7.679E-02  7.908E-02  8.080E-02
2p_2Po[3/2]-3s_2Se[1/2]        2.040E+00  1.690E+00  1.410E+00  1.050E+00  6.400E-01  4.440E-01  3.380E-01  3.030E-01  3.440E-01  4.300E-01  5.980E-01  7.510E-01  9.200E-01
2p_2Po[3/2]-3p_2Po[1/2]        5.260E-01  4.330E-01  3.590E-01  2.980E-01  2.350E-01  1.910E-01  1.560E-01  1.260E-01  1.140E-01  1.110E-01  1.120E-01  1.140E-01  1.160E-01
2p_2Po[3/2]-3p_2Po[3/2]        1.820E+00  1.590E+00  1.390E+00  1.230E+00  1.090E+00  1.020E+00  9.920E-01  1.020E+00  1.070E+00  1.120E+00  1.180E+00  1.210E+00  1.220E+00
2p_2Po[3/2]-3d_2De[3/2]        5.500E-01  6.390E-01  6.510E-01  6.460E-01  6.270E-01  6.090E-01  6.160E-01  6.920E-01  8.140E-01  9.910E-01  1.290E+00  1.550E+00  1.820E+00
2p_2Po[3/2]-3d_2De[5/2]        1.890E+00  2.110E+00  2.200E+00  2.290E+00  2.460E+00  2.730E+00  3.240E+00  4.450E+00  5.840E+00  7.620E+00  1.040E+01  1.280E+01  1.530E+01
2p_2Po[3/2]-4s_2Se[1/2]        3.640E-01  2.940E-01  2.360E-01  1.850E-01  1.320E-01  1.030E-01  8.270E-02  6.720E-02  6.480E-02  7.010E-02  8.660E-02  1.040E-01  1.240E-01
2p_2Po[3/2]-4p_2Po[1/2]        1.260E-01  1.020E-01  9.390E-02  8.730E-02  7.460E-02  6.330E-02  5.230E-02  3.980E-02  3.310E-02  2.900E-02  2.640E-02  2.560E-02  2.530E-02
2p_2Po[3/2]-4p_2Po[3/2]        3.690E-01  3.110E-01  2.960E-01  2.880E-01  2.710E-01  2.550E-01  2.400E-01  2.280E-01  2.250E-01  2.260E-01  2.310E-01  2.350E-01  2.370E-01
2p_2Po[3/2]-4d_2De[3/2]        1.070E-01  1.200E-01  1.380E-01  1.500E-01  1.540E-01  1.520E-01  1.500E-01  1.510E-01  1.600E-01  1.790E-01  2.160E-01  2.500E-01  2.870E-01
2p_2Po[3/2]-4d_2De[5/2]        3.050E-01  3.310E-01  3.780E-01  4.320E-01  5.070E-01  5.800E-01  6.770E-01  8.580E-01  1.050E+00  1.300E+00  1.690E+00  2.010E+00  2.360E+00
2p_2Po[3/2]-4z_2Z              2.610E-01  2.938E-01  3.420E-01  3.630E-01  3.320E-01  2.946E-01  2.653E-01  2.509E-01  2.563E-01  2.702E-01  2.911E-01  3.020E-01  3.096E-01
2p_2Po[3/2]-5s_2Se[1/2]        1.430E-01  1.170E-01  9.700E-02  8.160E-02  6.480E-02  5.300E-02  4.250E-02  3.240E-02  2.870E-02  2.840E-02  3.220E-02  3.720E-02  4.340E-02
2p_2Po[3/2]-5p_2Po[1/2]        7.220E-02  6.320E-02  5.860E-02  5.430E-02  4.700E-02  3.980E-02  3.200E-02  2.280E-02  1.770E-02  1.430E-02  1.190E-02  1.100E-02  1.050E-02
2p_2Po[3/2]-5p_2Po[3/2]        2.200E-01  1.990E-01  1.880E-01  1.770E-01  1.600E-01  1.440E-01  1.260E-01  1.070E-01  9.750E-02  9.240E-02  9.020E-02  9.010E-02  9.030E-02
2p_2Po[3/2]-5d_2De[3/2]        7.080E-02  7.170E-02  7.340E-02  7.560E-02  7.710E-02  7.550E-02  7.170E-02  6.680E-02  6.630E-02  6.990E-02  7.990E-02  9.030E-02  1.020E-01
2p_2Po[3/2]-5d_2De[5/2]        1.920E-01  1.980E-01  2.070E-01  2.220E-01  2.490E-01  2.730E-01  3.010E-01  3.530E-01  4.110E-01  4.870E-01  6.110E-01  7.170E-01  8.310E-01
2p_2Po[3/2]-5z_2Z              2.377E-01  2.370E-01  2.325E-01  2.243E-01  2.040E-01  1.849E-01  1.658E-01  1.493E-01  1.454E-01  1.474E-01  1.537E-01  1.583E-01  1.622E-01
3s_2Se[1/2]-3p_2Po[1/2]        1.630E+01  1.580E+01  1.590E+01  1.670E+01  1.910E+01  2.210E+01  2.640E+01  3.350E+01  3.960E+01  4.600E+01  5.420E+01  6.020E+01  6.600E+01
3s_2Se[1/2]-3p_2Po[3/2]        3.290E+01  3.190E+01  3.200E+01  3.350E+01  3.830E+01  4.430E+01  5.270E+01  6.700E+01  7.930E+01  9.200E+01  1.080E+02  1.200E+02  1.320E+02
3s_2Se[1/2]-3d_2De[3/2]        3.380E+00  3.170E+00  3.140E+00  3.150E+00  3.040E+00  2.890E+00  2.780E+00  2.720E+00  2.710E+00  2.700E+00  2.660E+00  2.640E+00  2.610E+00
3s_2Se[1/2]-3d_2De[5/2]        5.060E+00  4.750E+00  4.710E+00  4.720E+00  4.560E+00  4.330E+00  4.170E+00  4.090E+00  4.070E+00  4.050E+00  4.000E+00  3.960E+00  3.920E+00
3s_2Se[1/2]-4s_2Se[1/2]        2.690E+00  2.350E+00  2.040E+00  1.830E+00  1.720E+00  1.770E+00  1.890E+00  2.080E+00  2.190E+00  2.270E+00  2.330E+00  2.350E+00  2.360E+00
3s_2Se[1/2]-4p_2Po[1/2]        4.260E-01  3.450E-01  3.030E-01  2.710E-01  2.410E-01  2.420E-01  2.840E-01  4.260E-01  6.110E-01  8.600E-01  1.260E+00  1.610E+00  1.970E+00
3s_2Se[1/2]-4p_2Po[3/2]        8.680E-01  6.970E-01  6.100E-01  5.440E-01  4.820E-01  4.850E-01  5.690E-01  8.530E-01  1.220E+00  1.720E+00  2.530E+00  3.220E+00  3.940E+00
3s_2Se[1/2]-4d_2De[3/2]        5.270E-01  5.540E-01  5.610E-01  5.600E-01  5.690E-01  6.140E-01  6.990E-01  8.490E-01  9.640E-01  1.060E+00  1.130E+00  1.150E+00  1.160E+00
3s_2Se[1/2]-4d_2De[5/2]        7.900E-01  8.300E-01  8.420E-01  8.400E-01  8.530E-01  9.240E-01  1.050E+00  1.280E+00  1.450E+00  1.590E+00  1.690E+00  1.730E+00  1.740E+00
3s_2Se[1/2]-4z_2Z              1.719E+00  1.904E+00  1.996E+00  2.026E+00  2.027E+00  2.078E+00  2.150E+00  2.237E+00  2.274E+00  2.291E+00  2.291E+00  2.290E+00  2.278E+00
3s_2Se[1/2]-5s_2Se[1/2]        6.530E-01  5.450E-01  4.720E-01  4.260E-01  3.990E-01  3.980E-01  4.080E-01  4.250E-01  4.370E-01  4.450E-01  4.510E-01  4.520E-01  4.530E-01
3s_2Se[1/2]-5p_2Po[1/2]        1.580E-01  1.320E-01  1.210E-01  1.140E-01  1.080E-01  1.060E-01  1.110E-01  1.360E-01  1.710E-01  2.220E-01  3.080E-01  3.850E-01  4.690E-01
3s_2Se[1/2]-5p_2Po[3/2]        3.190E-01  2.660E-01  2.430E-01  2.280E-01  2.150E-01  2.130E-01  2.240E-01  2.730E-01  3.440E-01  4.440E-01  6.160E-01  7.700E-01  9.390E-01
3s_2Se[1/2]-5d_2De[3/2]        1.810E-01  1.810E-01  1.850E-01  1.900E-01  2.010E-01  2.110E-01  2.220E-01  2.410E-01  2.550E-01  2.680E-01  2.800E-01  2.830E-01  2.820E-01
3s_2Se[1/2]-5d_2De[5/2]        2.710E-01  2.720E-01  2.770E-01  2.860E-01  3.010E-01  3.160E-01  3.350E-01  3.630E-01  3.850E-01  4.040E-01  4.210E-01  4.250E-01  4.240E-01
3s_2Se[1/2]-5z_2Z              1.006E+00  1.016E+00  1.018E+00  1.009E+00  9.710E-01  9.170E-01  8.530E-01  7.780E-01  7.370E-01  7.050E-01  6.740E-01  6.600E-01  6.480E-01
3p_2Po[1/2]-3p_2Po[3/2]        9.860E+00  8.010E+00  6.770E+00  5.920E+00  5.160E+00  4.690E+00  4.350E+00  4.080E+00  3.960E+00  3.870E+00  3.780E+00  3.730E+00  3.680E+00
3p_2Po[1/2]-3d_2De[3/2]        3.580E+01  3.660E+01  3.840E+01  4.150E+01  4.750E+01  5.390E+01  6.190E+01  7.420E+01  8.410E+01  9.390E+01  1.060E+02  1.150E+02  1.230E+02
3p_2Po[1/2]-3d_2De[5/2]        1.960E+00  2.290E+00  2.330E+00  2.230E+00  1.900E+00  1.520E+00  1.180E+00  8.990E-01  7.930E-01  7.410E-01  7.130E-01  7.060E-01  7.020E-01
3p_2Po[1/2]-4s_2Se[1/2]        2.020E+00  1.650E+00  1.240E+00  8.890E-01  6.240E-01  5.700E-01  6.380E-01  9.160E-01  1.260E+00  1.700E+00  2.380E+00  2.940E+00  3.520E+00
3p_2Po[1/2]-4p_2Po[1/2]        1.450E+00  1.250E+00  1.200E+00  1.230E+00  1.360E+00  1.550E+00  1.780E+00  2.090E+00  2.280E+00  2.420E+00  2.540E+00  2.580E+00  2.610E+00
3p_2Po[1/2]-4p_2Po[3/2]        8.580E-01  6.150E-01  5.210E-01  4.620E-01  3.940E-01  3.680E-01  3.730E-01  4.190E-01  4.690E-01  5.120E-01  5.460E-01  5.610E-01  5.710E-01
3p_2Po[1/2]-4d_2De[3/2]        1.690E+00  1.690E+00  1.740E+00  1.830E+00  2.090E+00  2.570E+00  3.480E+00  5.540E+00  7.780E+00  1.050E+01  1.470E+01  1.800E+01  2.150E+01
3p_2Po[1/2]-4d_2De[5/2]        4.190E-01  4.560E-01  4.950E-01  5.010E-01  4.480E-01  4.060E-01  3.840E-01  3.790E-01  3.840E-01  3.880E-01  3.900E-01  3.900E-01  3.900E-01
3p_2Po[1/2]-4z_2Z              1.997E+00  2.164E+00  2.349E+00  2.509E+00  2.768E+00  3.144E+00  3.695E+00  4.579E+00  5.203E+00  5.670E+00  6.013E+00  6.117E+00  6.161E+00
3p_2Po[1/2]-5s_2Se[1/2]        4.900E-01  3.640E-01  2.760E-01  2.150E-01  1.680E-01  1.500E-01  1.450E-01  1.610E-01  1.900E-01  2.310E-01  3.010E-01  3.620E-01  4.280E-01
3p_2Po[1/2]-5p_2Po[1/2]        3.680E-01  3.230E-01  3.070E-01  3.050E-01  3.190E-01  3.440E-01  3.760E-01  4.180E-01  4.430E-01  4.600E-01  4.730E-01  4.780E-01  4.810E-01
3p_2Po[1/2]-5p_2Po[3/2]        3.310E-01  2.560E-01  2.210E-01  1.950E-01  1.660E-01  1.460E-01  1.310E-01  1.200E-01  1.180E-01  1.210E-01  1.260E-01  1.270E-01  1.270E-01
3p_2Po[1/2]-5d_2De[3/2]        5.970E-01  6.020E-01  6.190E-01  6.520E-01  7.270E-01  8.200E-01  9.650E-01  1.270E+00  1.610E+00  2.020E+00  2.660E+00  3.190E+00  3.750E+00
3p_2Po[1/2]-5d_2De[5/2]        2.220E-01  2.170E-01  2.110E-01  2.020E-01  1.820E-01  1.600E-01  1.380E-01  1.160E-01  1.050E-01  9.810E-02  9.320E-02  9.100E-02  8.930E-02
3p_2Po[1/2]-5z_2Z              1.272E+00  1.293E+00  1.305E+00  1.318E+00  1.324E+00  1.325E+00  1.325E+00  1.322E+00  1.314E+00  1.301E+00  1.278E+00  1.261E+00  1.248E+00
3p_2Po[3/2]-3d_2De[3/2]        9.500E+00  1.010E+01  1.050E+01  1.100E+01  1.180E+01  1.260E+01  1.380E+01  1.600E+01  1.780E+01  1.970E+01  2.210E+01  2.380E+01  2.550E+01
3p_2Po[3/2]-3d_2De[5/2]        6.590E+01  6.770E+01  7.100E+01  7.640E+01  8.710E+01  9.840E+01  1.130E+02  1.350E+02  1.520E+02  1.700E+02  1.920E+02  2.080E+02  2.230E+02
3p_2Po[3/2]-4s_2Se[1/2]        4.110E+00  3.350E+00  2.500E+00  1.790E+00  1.260E+00  1.140E+00  1.280E+00  1.840E+00  2.530E+00  3.420E+00  4.790E+00  5.910E+00  7.080E+00
3p_2Po[3/2]-4p_2Po[1/2]        8.710E-01  6.230E-01  5.250E-01  4.640E-01  3.950E-01  3.680E-01  3.720E-01  4.190E-01  4.690E-01  5.130E-01  5.480E-01  5.630E-01  5.730E-01
3p_2Po[3/2]-4p_2Po[3/2]        3.730E+00  3.100E+00  2.920E+00  2.910E+00  3.120E+00  3.470E+00  3.930E+00  4.610E+00  5.060E+00  5.400E+00  5.670E+00  5.770E+00  5.830E+00
3p_2Po[3/2]-4d_2De[3/2]        8.350E-01  8.830E-01  9.410E-01  9.660E-01  9.550E-01  1.000E+00  1.160E+00  1.560E+00  2.000E+00  2.540E+00  3.340E+00  4.000E+00  4.690E+00
3p_2Po[3/2]-4d_2De[5/2]        3.350E+00  3.390E+00  3.530E+00  3.690E+00  4.130E+00  4.970E+00  6.590E+00  1.030E+01  1.430E+01  1.930E+01  2.670E+01  3.280E+01  3.910E+01
3p_2Po[3/2]-4z_2Z              4.010E+00  4.330E+00  4.700E+00  5.030E+00  5.540E+00  6.290E+00  7.430E+00  9.200E+00  1.045E+01  1.139E+01  1.207E+01  1.229E+01  1.239E+01
3p_2Po[3/2]-5s_2Se[1/2]        9.800E-01  7.270E-01  5.500E-01  4.290E-01  3.360E-01  3.000E-01  2.900E-01  3.220E-01  3.810E-01  4.650E-01  6.050E-01  7.280E-01  8.620E-01
3p_2Po[3/2]-5p_2Po[1/2]        3.250E-01  2.530E-01  2.200E-01  1.940E-01  1.650E-01  1.460E-01  1.300E-01  1.190E-01  1.180E-01  1.210E-01  1.260E-01  1.270E-01  1.270E-01
3p_2Po[3/2]-5p_2Po[3/2]        1.070E+00  9.010E-01  8.360E-01  8.050E-01  8.060E-01  8.350E-01  8.850E-01  9.590E-01  1.010E+00  1.050E+00  1.080E+00  1.090E+00  1.100E+00
3p_2Po[3/2]-5d_2De[3/2]        3.870E-01  3.810E-01  3.770E-01  3.730E-01  3.630E-01  3.560E-01  3.580E-01  3.930E-01  4.470E-01  5.200E-01  6.400E-01  7.430E-01  8.550E-01
3p_2Po[3/2]-5d_2De[5/2]        1.250E+00  1.260E+00  1.280E+00  1.340E+00  1.450E+00  1.610E+00  1.850E+00  2.400E+00  2.990E+00  3.720E+00  4.860E+00  5.810E+00  6.830E+00
3p_2Po[3/2]-5z_2Z              2.551E+00  2.591E+00  2.620E+00  2.645E+00  2.665E+00  2.677E+00  2.670E+00  2.662E+00  2.641E+00  2.613E+00  2.567E+00  2.530E+00  2.502E+00
3d_2De[3/2]-3d_2De[5/2]        4.970E+00  6.810E+00  7.770E+00  7.850E+00  6.820E+00  5.400E+00  4.050E+00  2.800E+00  2.240E+00  1.910E+00  1.680E+00  1.580E+00  1.530E+00
3d_2De[3/2]-4s_2Se[1/2]        4.060E+00  3.250E+00  2.340E+00  1.550E+00  8.640E-01  5.680E-01  4.040E-01  3.050E-01  2.770E-01  2.650E-01  2.560E-01  2.530E-01  2.520E-01
3d_2De[3/2]-4p_2Po[1/2]        2.530E+00  1.740E+00  1.380E+00  1.140E+00  8.860E-01  7.390E-01  6.410E-01  6.040E-01  6.480E-01  7.460E-01  9.340E-01  1.100E+00  1.290E+00
3d_2De[3/2]-4p_2Po[3/2]        2.540E+00  1.650E+00  1.280E+00  1.030E+00  7.450E-01  5.660E-01  4.360E-01  3.350E-01  3.010E-01  2.910E-01  3.030E-01  3.250E-01  3.550E-01
3d_2De[3/2]-4d_2De[3/2]        2.950E+00  2.950E+00  3.040E+00  3.140E+00  3.350E+00  3.630E+00  4.010E+00  4.510E+00  4.800E+00  4.990E+00  5.110E+00  5.130E+00  5.130E+00
3d_2De[3/2]-4d_2De[5/2]        9.520E-01  1.050E+00  1.180E+00  1.200E+00  9.970E-01  8.040E-01  6.390E-01  4.910E-01  4.270E-01  3.900E-01  3.630E-01  3.500E-01  3.410E-01
3d_2De[3/2]-4z_2Z              1.249E+01  1.313E+01  1.378E+01  1.454E+01  1.645E+01  1.923E+01  2.403E+01  3.385E+01  4.382E+01  5.564E+01  7.289E+01  8.657E+01  1.005E+02
3d_2De[3/2]-5s_2Se[1/2]        9.480E-01  6.780E-01  4.840E-01  3.410E-01  2.170E-01  1.550E-01  1.120E-01  7.800E-02  6.450E-02  5.750E-02  5.330E-02  5.120E-02  4.950E-02
3d_2De[3/2]-5p_2Po[1/2]        7.520E-01  5.920E-01  5.090E-01  4.420E-01  3.560E-01  2.930E-01  2.360E-01  1.810E-01  1.590E-01  1.530E-01  1.610E-01  1.760E-01  1.960E-01
3d_2De[3/2]-5p_2Po[3/2]        8.240E-01  6.070E-01  4.980E-01  4.120E-01  3.100E-01  2.390E-01  1.790E-01  1.220E-01  9.540E-02  8.020E-02  7.140E-02  7.030E-02  7.190E-02
3d_2De[3/2]-5d_2De[3/2]        1.150E+00  1.100E+00  1.070E+00  1.040E+00  1.000E+00  9.740E-01  9.550E-01  9.430E-01  9.390E-01  9.380E-01  9.350E-01  9.300E-01  9.250E-01
3d_2De[3/2]-5d_2De[5/2]        5.730E-01  5.470E-01  5.170E-01  4.730E-01  3.920E-01  3.190E-01  2.480E-01  1.740E-01  1.360E-01  1.120E-01  9.460E-02  8.690E-02  8.180E-02
3d_2De[3/2]-5z_2Z              5.003E+00  5.139E+00  5.288E+00  5.455E+00  5.728E+00  6.023E+00  6.476E+00  7.453E+00  8.477E+00  9.700E+00  1.145E+01  1.284E+01  1.424E+01
3d_2De[5/2]-4s_2Se[1/2]        6.130E+00  4.890E+00  3.510E+00  2.330E+00  1.300E+00  8.520E-01  6.050E-01  4.570E-01  4.150E-01  3.970E-01  3.850E-01  3.810E-01  3.790E-01
