
********************************************************************************

                 Energy Levels and statistical weights for           

********************************************************************************

18-DEC-1996                                      !Date
48                                               !Number of energy levels
382587.0000                                      !Ionization energy
3.0                                              !Screened nuclear charge
407                                              !Number of transitions

2s2s2p2Po[1/2]       2.0          0.00000000    11.469670     2.61378E+02       1
2s2s2p2Po[3/2]       4.0        174.50000000    11.464438     2.61498E+02       2
2s2p2p4Pe[1/2]       2.0      57192.10000000     9.755094     3.07319E+02       3
2s2p2p4Pe[3/2]       4.0      57252.00000000     9.753298     3.07375E+02       4
2s2p2p4Pe[5/2]       6.0      57333.20000000     9.750864     3.07452E+02       5
2s2p2p2De[5/2]       6.0     101023.80000000     8.441052     3.55160E+02       6
2s2p2p2De[3/2]       4.0     101031.50000000     8.440822     3.55170E+02       7
2s2p2p2Se[1/2]       2.0     131003.50000000     7.542284     3.97482E+02       8
2s2p2p2Pe[1/2]       2.0     145876.10000000     7.096414     4.22456E+02       9
2s2p2p2Pe[3/2]       4.0     145986.50000000     7.093105     4.22653E+02      10
2p2p2p2Do[5/2]       6.0     203072.20000000     5.381718     5.57057E+02      11
2p2p2p2Do[3/2]       4.0     203088.90000000     5.381218     5.57109E+02      12
2s2s3s2Se[1/2]       2.0     221302.40000000     4.835191     6.20022E+02      13
2p2p2p2Po[1/2]       2.0     230404.50000000     4.562317     6.57106E+02      14
2p2p2p2Po[3/2]       4.0     230408.60000000     4.562194     6.57123E+02      15
2s2s3p2Po[1/2]       2.0     245665.70000000     4.104797     7.30347E+02      16
2s2s3p2Po[3/2]       4.0     245701.70000000     4.103718     7.30539E+02      17
2s2s3d2De[3/2]       4.0     267238.50000000     3.458061     8.66938E+02      18
2s2s3d2De[5/2]       6.0     267244.50000000     3.457881     8.66983E+02      19
2s2p3s2Po[1/2]       2.0     297150.20000000     2.561331     1.17046E+03      20
2s2p3s2Po[3/2]       4.0     297263.10000000     2.557946     1.17200E+03      21
2s2s4s2Se[1/2]       2.0     301072.50000000     2.443743     1.22678E+03      22
2s2p3p2Pe[1/2]       2.0     309132.60000000     2.202108     1.36139E+03      23
2s2p3p2Pe[3/2]       4.0     309185.80000000     2.200513     1.36238E+03      24
2s2s4p2Po[1/2]       2.0     311691.30000000     2.125400     1.41052E+03      25
2s2s4p2Po[3/2]       4.0     311716.10000000     2.124656     1.41102E+03      26
2s2s4d2De[3/2]       4.0     317750.80000000     1.943740     1.54235E+03      27
2s2s4d2De[5/2]       6.0     317781.80000000     1.942811     1.54309E+03      28
2s2s4f2Fo           14.0     320287.50000000     1.867692     1.60515E+03      29
2s2p3p2De[3/2]       4.0     320975.80000000     1.847057     1.62308E+03      30
2s2p3p2De[5/2]       6.0     321061.70000000     1.844482     1.62535E+03      31
2s2p3p2Se[1/2]       2.0     326942.00000000     1.668195     1.79711E+03      32
2s2s5s2Se[1/2]       2.0     333596.00000000     1.468713     2.04119E+03      33
2s2p3d2Do[3/2]       4.0     334441.00000000     1.443381     2.07702E+03      34
2s2p3d2Do[5/2]       6.0     334441.00000000     1.443381     2.07702E+03      35
2s2s5p2Po            6.0     338159.33000000     1.331908     2.25085E+03      36
2s2p3d2Fo           14.0     339808.33000000     1.282472     2.33761E+03      37
2s2s5d2De           10.0     341948.33000000     1.218317     2.46071E+03      38
2s2p3d2Po            6.0     342715.33000000     1.195323     2.50805E+03      39
2s2s5f2Fo           14.0     342749.33000000     1.194303     2.51019E+03      40
2s2s5g2Ge           18.0     343117.33000000     1.183271     2.53359E+03      41
2s2p3s'2Po           6.0     353442.33000000     0.873735     3.43116E+03      42
2s2p4p2Se            2.0     370365.33000000     0.366396     8.18219E+03      43
2s2p4s2Po            6.0     372537.33000000     0.301282     9.95058E+03      44
2s2p3p'2De          10.0     373364.00000000     0.276499     1.08425E+04      45
2s2p4p2Pe            6.0     374785.33000000     0.233888     1.28178E+04      46
2s2p3p'2Pe           6.0     377599.33000000     0.149527     2.00494E+04      47
2s2p4p2De           10.0     381473.33000000     0.033387     8.97932E+04      48


********************************************************************************

                        Oscillator strengths for           
             Wavelengths in air for lambda > 2000 Ang, else vacuum

********************************************************************************

  Transition                          f           A          Lam(A)      i-j    Trans. #
2p2p2p2Po[3/2]-2s2p3p2De[5/2]     2.221E-02   8.116E+07     1103.11     15- 31    183
2p2p2p2Po[3/2]-2s2p3p2Se[1/2]     2.073E-02   2.577E+08     1035.91     15- 32    184
2p2p2p2Po[3/2]-2s2s5s2Se[1/2]     2.855E-03   4.055E+07      969.11     15- 33    185
2p2p2p2Po[3/2]-2s2s5d2De          7.746E-03   2.571E+07      896.54     15- 38    186
2p2p2p2Po[3/2]-2s2p4p2Se          6.140E-03   1.604E+08      714.51     15- 43    187
2p2p2p2Po[3/2]-2s2p3p'2De         3.063E-03   1.670E+07      699.52     15- 45    188
2p2p2p2Po[3/2]-2s2p4p2Pe          9.795E-04   9.079E+06      692.63     15- 46    189
2p2p2p2Po[3/2]-2s2p3p'2Pe         1.023E-02   9.856E+07      679.39     15- 47    190
2p2p2p2Po[3/2]-2s2p4p2De          8.362E-03   5.091E+07      661.97     15- 48    191
2s2s3p2Po[1/2]-2s2s3d2De[3/2]     3.719E-01   5.772E+07     4634.17     16- 18    192
2s2s3p2Po[1/2]-2s2s4s2Se[1/2]     1.040E-01   2.130E+08     1804.83     16- 22    193
2s2s3p2Po[1/2]-2s2p3p2Pe[1/2]     1.081E-02   2.904E+07     1575.62     16- 23    194
2s2s3p2Po[1/2]-2s2p3p2Pe[3/2]     5.403E-03   7.271E+06     1574.30     16- 24    195
2s2s3p2Po[1/2]-2s2s4d2De[3/2]     2.074E-01   3.594E+08     1387.25     16- 27    196
2s2s3p2Po[1/2]-2s2p3p2De[3/2]     2.744E-02   5.190E+07     1327.84     16- 30    197
2s2s3p2Po[1/2]-2s2p3p2Se[1/2]     9.283E-04   4.090E+06     1230.37     16- 32    198
2s2s3p2Po[1/2]-2s2s5s2Se[1/2]     3.076E-02   1.586E+08     1137.26     16- 33    199
2s2s3p2Po[1/2]-2s2s5d2De          4.875E-02   6.029E+07     1038.61     16- 38    200
2s2s3p2Po[1/2]-2s2p4p2Se          2.658E-02   2.757E+08      801.93     16- 43    201
2s2s3p2Po[1/2]-2s2p3p'2De         1.113E-01   2.421E+08      783.10     16- 45    202
2s2s3p2Po[1/2]-2s2p4p2Pe          2.314E-01   8.578E+08      774.48     16- 46    203
2s2s3p2Po[1/2]-2s2p3p'2Pe         2.912E-03   1.127E+07      757.96     16- 47    204
2s2s3p2Po[1/2]-2s2p4p2De          1.720E-01   4.232E+08      736.34     16- 48    205
2s2s3p2Po[3/2]-2s2s3d2De[3/2]     3.719E-02   1.151E+07     4641.92     17- 18    206
2s2s3p2Po[3/2]-2s2s3d2De[5/2]     3.347E-01   6.907E+07     4640.62     17- 19    207
2s2s3p2Po[3/2]-2s2s4s2Se[1/2]     1.040E-01   4.254E+08     1806.01     17- 22    208
2s2s3p2Po[3/2]-2s2p3p2Pe[1/2]     2.702E-03   1.450E+07     1576.52     17- 23    209
2s2s3p2Po[3/2]-2s2p3p2Pe[3/2]     1.351E-02   3.632E+07     1575.20     17- 24    210
2s2s3p2Po[3/2]-2s2s4d2De[3/2]     2.074E-02   7.181E+07     1387.94     17- 27    211
2s2s3p2Po[3/2]-2s2s4d2De[5/2]     1.867E-01   4.313E+08     1387.35     17- 28    212
2s2s3p2Po[3/2]-2s2p3p2De[3/2]     2.744E-03   1.037E+07     1328.48     17- 30    213
2s2s3p2Po[3/2]-2s2p3p2De[5/2]     2.470E-02   6.238E+07     1326.96     17- 31    214
2s2s3p2Po[3/2]-2s2p3p2Se[1/2]     9.283E-04   8.173E+06     1230.92     17- 32    215
2s2s3p2Po[3/2]-2s2s5s2Se[1/2]     3.076E-02   3.170E+08     1137.73     17- 33    216
2s2s3p2Po[3/2]-2s2s5d2De          4.875E-02   1.205E+08     1039.00     17- 38    217
2s2s3p2Po[3/2]-2s2p4p2Se          2.658E-02   5.511E+08      802.16     17- 43    218
2s2s3p2Po[3/2]-2s2p3p'2De         1.113E-01   4.840E+08      783.32     17- 45    219
2s2s3p2Po[3/2]-2s2p4p2Pe          2.314E-01   1.715E+09      774.69     17- 46    220
2s2s3p2Po[3/2]-2s2p3p'2Pe         2.912E-03   2.253E+07      758.16     17- 47    221
2s2s3p2Po[3/2]-2s2p4p2De          1.720E-01   8.460E+08      736.53     17- 48    222
2s2s3d2De[3/2]-2s2p3s2Po[1/2]     3.097E-02   3.697E+07     3342.21     18- 20    223
2s2s3d2De[3/2]-2s2p3s2Po[3/2]     6.193E-03   3.724E+06     3329.64     18- 21    224
2s2s3d2De[3/2]-2s2s4p2Po[1/2]     3.378E-02   8.905E+07     2248.88     18- 25    225
2s2s3d2De[3/2]-2s2s4p2Po[3/2]     6.757E-03   8.916E+06     2247.63     18- 26    226
2s2s3d2De[3/2]-2s2s4f2Fo          9.054E-01   4.856E+08     1885.05     18- 29    227
2s2s3d2De[3/2]-2s2p3d2Do[3/2]     2.173E-05   6.546E+04     1488.04     18- 34    228
2s2s3d2De[3/2]-2s2p3d2Do[5/2]     2.414E-06   4.848E+03     1488.04     18- 35    229
2s2s3d2De[3/2]-2s2s5p2Po          1.037E-02   2.319E+07     1410.02     18- 36    230
2s2s3d2De[3/2]-2s2p3d2Fo          2.377E-02   2.386E+07     1377.98     18- 37    231
2s2s3d2De[3/2]-2s2p3d2Po          5.279E-05   1.337E+05     1324.91     18- 39    232
2s2s3d2De[3/2]-2s2s5f2Fo          1.159E-01   1.259E+08     1324.31     18- 40    233
2s2s3d2De[3/2]-2s2p3s'2Po         6.293E-04   2.080E+06     1160.04     18- 42    234
2s2s3d2De[3/2]-2s2p4s2Po          2.788E-04   1.375E+06      949.68     18- 44    235
2s2s3d2De[5/2]-2s2p3s2Po[3/2]     3.716E-02   3.350E+07     3330.31     19- 21    236
2s2s3d2De[5/2]-2s2s4p2Po[3/2]     4.054E-02   8.022E+07     2247.93     19- 26    237
2s2s3d2De[5/2]-2s2s4f2Fo          9.054E-01   7.282E+08     1885.26     19- 29    238
2s2s3d2De[5/2]-2s2p3d2Do[3/2]     1.609E-06   7.269E+03     1488.17     19- 34    239
2s2s3d2De[5/2]-2s2p3d2Do[5/2]     2.253E-05   6.786E+04     1488.17     19- 35    240
2s2s3d2De[5/2]-2s2s5p2Po          1.037E-02   3.479E+07     1410.14     19- 36    241
2s2s3d2De[5/2]-2s2p3d2Fo          2.377E-02   3.578E+07     1378.10     19- 37    242
2s2s3d2De[5/2]-2s2p3d2Po          5.279E-05   2.006E+05     1325.02     19- 39    243
2s2s3d2De[5/2]-2s2s5f2Fo          1.159E-01   1.889E+08     1324.42     19- 40    244
2s2s3d2De[5/2]-2s2p3s'2Po         6.293E-04   3.119E+06     1160.12     19- 42    245
2s2s3d2De[5/2]-2s2p4s2Po          2.788E-04   2.062E+06      949.73     19- 44    246
2s2p3s2Po[1/2]-2s2s4s2Se[1/2]     3.048E-02   3.128E+05    25488.29     20- 22    247
2s2p3s2Po[1/2]-2s2p3p2Pe[1/2]     6.185E-02   5.923E+06     8343.28     20- 23    248
2s2p3s2Po[1/2]-2s2p3p2Pe[3/2]     3.093E-02   1.494E+06     8306.40     20- 24    249
2s2p3s2Po[1/2]-2s2s4d2De[3/2]     1.586E-01   2.245E+07     4852.87     20- 27    250
2s2p3s2Po[1/2]-2s2p3p2De[3/2]     4.533E-01   8.582E+07     4195.98     20- 30    251
2s2p3s2Po[1/2]-2s2p3p2Se[1/2]     2.769E-02   1.639E+07     3355.66     20- 32    252
2s2p3s2Po[1/2]-2s2s5s2Se[1/2]     4.035E-02   3.575E+07     2742.99     20- 33    253
2s2p3s2Po[1/2]-2s2s5d2De          1.729E-02   4.629E+06     2231.54     20- 38    254
2s2p3s2Po[1/2]-2s2p4p2Se          6.637E-03   2.373E+07     1365.84     20- 43    255
2s2p3s2Po[1/2]-2s2p3p'2De         5.788E-02   4.485E+07     1312.10     20- 45    256
2s2p3s2Po[1/2]-2s2p4p2Pe          6.657E-03   8.921E+06     1288.08     20- 46    257
2s2p3s2Po[1/2]-2s2p3p'2Pe         1.064E-01   1.531E+08     1243.02     20- 47    258
2s2p3s2Po[1/2]-2s2p4p2De          8.509E-03   8.071E+06     1185.91     20- 48    259
2s2p3s2Po[3/2]-2s2s4s2Se[1/2]     3.048E-02   5.901E+05    26243.69     21- 22    260
2s2p3s2Po[3/2]-2s2p3p2Pe[1/2]     1.546E-02   2.906E+06     8422.64     21- 23    261
2s2p3s2Po[3/2]-2s2p3p2Pe[3/2]     7.732E-02   7.331E+06     8385.06     21- 24    262
2s2p3s2Po[3/2]-2s2s4d2De[3/2]     1.586E-02   4.440E+06     4879.61     21- 27    263
2s2p3s2Po[3/2]-2s2s4d2De[5/2]     1.427E-01   2.672E+07     4872.24     21- 28    264
2s2p3s2Po[3/2]-2s2p3p2De[3/2]     4.533E-02   1.700E+07     4215.96     21- 30    265
2s2p3s2Po[3/2]-2s2p3p2De[5/2]     4.080E-01   1.028E+08     4200.74     21- 31    266
2s2p3s2Po[3/2]-2s2p3p2Se[1/2]     2.769E-02   3.254E+07     3368.43     21- 32    267
2s2p3s2Po[3/2]-2s2s5s2Se[1/2]     4.035E-02   7.106E+07     2751.51     21- 33    268
2s2p3s2Po[3/2]-2s2s5d2De          1.729E-02   9.211E+06     2237.18     21- 38    269
2s2p3s2Po[3/2]-2s2p4p2Se          6.637E-03   4.732E+07     1367.95     21- 43    270
2s2p3s2Po[3/2]-2s2p3p'2De         5.788E-02   8.944E+07     1314.04     21- 45    271
2s2p3s2Po[3/2]-2s2p4p2Pe          6.657E-03   1.779E+07     1289.95     21- 46    272
2s2p3s2Po[3/2]-2s2p3p'2Pe         1.064E-01   3.054E+08     1244.77     21- 47    273
2s2p3s2Po[3/2]-2s2p4p2De          8.509E-03   1.610E+07     1187.50     21- 48    274
2s2s4s2Se[1/2]-2s2s4p2Po[1/2]     3.353E-01   2.522E+07     9414.68     22- 25    275
2s2s4s2Se[1/2]-2s2s4p2Po[3/2]     6.707E-01   2.534E+07     9392.74     22- 26    276
2s2s4s2Se[1/2]-2s2s5p2Po          2.587E-02   7.911E+06     2695.58     22- 36    277
2s2s4s2Se[1/2]-2s2p3d2Po          6.972E-03   2.688E+06     2400.64     22- 39    278
2s2s4s2Se[1/2]-2s2p3s'2Po         1.569E-03   9.568E+05     1909.50     22- 42    279
2s2s4s2Se[1/2]-2s2p4s2Po          7.498E-03   8.514E+06     1399.29     22- 44    280
2s2p3p2Pe[1/2]-2s2s4p2Po[1/2]     2.618E-03   1.143E+04    39071.69     23- 25    281
2s2p3p2Pe[1/2]-2s2s4p2Po[3/2]     1.309E-03   2.914E+03    38696.63     23- 26    282
2s2p3p2Pe[1/2]-2s2p3d2Do[3/2]     3.465E-01   7.402E+07     3950.14     23- 34    283
2s2p3p2Pe[1/2]-2s2s5p2Po          3.180E-03   5.957E+05     3444.11     23- 36    284
2s2p3p2Pe[1/2]-2s2p3d2Po          1.262E-01   3.165E+07     2976.85     23- 39    285
2s2p3p2Pe[1/2]-2s2p3s'2Po         2.909E-03   1.270E+06     2256.14     23- 42    286
2s2p3p2Pe[1/2]-2s2p4s2Po          8.855E-02   7.915E+07     1577.17     23- 44    287
2s2p3p2Pe[3/2]-2s2s4p2Po[1/2]     6.545E-04   5.481E+03    39901.31     24- 25    288
2s2p3p2Pe[3/2]-2s2s4p2Po[3/2]     3.273E-03   1.398E+04    39510.23     24- 26    289
2s2p3p2Pe[3/2]-2s2p3d2Do[3/2]     3.465E-02   1.474E+07     3958.46     24- 34    290
2s2p3p2Pe[3/2]-2s2p3d2Do[5/2]     3.118E-01   8.844E+07     3958.46     24- 35    291
2s2p3p2Pe[3/2]-2s2s5p2Po          3.180E-03   1.187E+06     3450.44     24- 36    292
2s2p3p2Pe[3/2]-2s2p3d2Po          1.262E-01   6.309E+07     2981.58     24- 39    293
2s2p3p2Pe[3/2]-2s2p3s'2Po         2.909E-03   2.534E+06     2258.85     24- 42    294
2s2p3p2Pe[3/2]-2s2p4s2Po          8.855E-02   1.580E+08     1578.49     24- 44    295
2s2s4p2Po[1/2]-2s2s4d2De[3/2]     4.671E-01   5.720E+06    16498.50     25- 27    296
2s2s4p2Po[1/2]-2s2p3p2De[3/2]     1.674E-03   4.813E+04    10767.69     25- 30    297
2s2s4p2Po[1/2]-2s2p3p2Se[1/2]     1.136E-01   1.762E+07     6555.27     25- 32    298
2s2s4p2Po[1/2]-2s2s5s2Se[1/2]     8.557E-02   2.739E+07     4563.95     25- 33    299
2s2s4p2Po[1/2]-2s2s5d2De          2.179E-01   2.661E+07     3304.07     25- 38    300
2s2s4p2Po[1/2]-2s2p4p2Se          3.342E-03   7.674E+06     1704.33     25- 43    301
2s2s4p2Po[1/2]-2s2p3p'2De         3.105E-02   1.576E+07     1621.46     25- 45    302
2s2s4p2Po[1/2]-2s2p4p2Pe          4.774E-04   4.226E+05     1584.94     25- 46    303
2s2s4p2Po[1/2]-2s2p3p'2Pe         4.133E-02   3.992E+07     1517.27     25- 47    304
2s2s4p2Po[1/2]-2s2p4p2De          2.800E-04   1.819E+05     1433.03     25- 48    305
2s2s4p2Po[3/2]-2s2s4d2De[3/2]     4.671E-02   1.135E+06    16566.31     26- 27    306
2s2s4p2Po[3/2]-2s2s4d2De[5/2]     4.204E-01   6.878E+06    16481.64     26- 28    307
2s2s4p2Po[3/2]-2s2p3p2De[3/2]     1.674E-04   9.574E+03    10796.53     26- 30    308
2s2s4p2Po[3/2]-2s2p3p2De[5/2]     1.507E-03   5.853E+04    10697.29     26- 31    309
2s2s4p2Po[3/2]-2s2p3p2Se[1/2]     1.136E-01   3.513E+07     6565.94     26- 32    310
2s2s4p2Po[3/2]-2s2s5s2Se[1/2]     8.557E-02   5.465E+07     4569.12     26- 33    311
2s2s4p2Po[3/2]-2s2s5d2De          2.179E-01   5.314E+07     3306.78     26- 38    312
2s2s4p2Po[3/2]-2s2p4p2Se          3.342E-03   1.534E+07     1705.05     26- 43    313
2s2s4p2Po[3/2]-2s2p3p'2De         3.105E-02   3.148E+07     1622.12     26- 45    314
2s2s4p2Po[3/2]-2s2p4p2Pe          4.774E-04   8.444E+05     1585.56     26- 46    315
2s2s4p2Po[3/2]-2s2p3p'2Pe         4.133E-02   7.977E+07     1517.84     26- 47    316
2s2s4p2Po[3/2]-2s2p4p2De          2.800E-04   3.635E+05     1433.54     26- 48    317
2s2s4d2De[3/2]-2s2s4f2Fo          1.253E-01   1.537E+05    39410.55     27- 29    318
2s2s4d2De[3/2]-2s2p3d2Do[3/2]     2.039E-03   3.789E+05     5989.88     27- 34    319
2s2s4d2De[3/2]-2s2p3d2Do[5/2]     2.266E-04   2.807E+04     5989.88     27- 35    320
2s2s4d2De[3/2]-2s2s5p2Po          1.146E-01   2.123E+07     4898.54     27- 36    321
2s2s4d2De[3/2]-2s2p3d2Fo          1.125E-01   1.043E+07     4532.33     27- 37    322
2s2s4d2De[3/2]-2s2p3d2Po          6.969E-04   1.931E+05     4004.55     27- 39    323
2s2s4d2De[3/2]-2s2s5f2Fo          6.117E-01   7.285E+07     3999.10     27- 40    324
2s2s4d2De[3/2]-2s2p3s'2Po         8.580E-06   4.860E+03     2800.96     27- 42    325
2s2s4d2De[3/2]-2s2p4s2Po          1.845E-03   2.463E+06     1825.27     27- 44    326
2s2s4d2De[5/2]-2s2s4f2Fo          1.253E-01   2.249E+05    39898.13     28- 29    327
2s2s4d2De[5/2]-2s2p3d2Do[3/2]     1.511E-04   4.196E+04     6001.03     28- 34    328
2s2s4d2De[5/2]-2s2p3d2Do[5/2]     2.115E-03   3.915E+05     6001.03     28- 35    329
2s2s4d2De[5/2]-2s2s5p2Po          1.146E-01   3.174E+07     4906.00     28- 36    330
2s2s4d2De[5/2]-2s2p3d2Fo          1.125E-01   1.560E+07     4538.71     28- 37    331
2s2s4d2De[5/2]-2s2p3d2Po          6.969E-04   2.890E+05     4009.53     28- 39    332
2s2s4d2De[5/2]-2s2s5f2Fo          6.117E-01   1.090E+08     4004.07     28- 40    333
2s2s4d2De[5/2]-2s2p3s'2Po         8.580E-06   7.278E+03     2803.39     28- 42    334
2s2s4d2De[5/2]-2s2p4s2Po          1.845E-03   3.690E+06     1826.30     28- 44    335
2s2s4f2Fo     -2s2p3p2De[3/2]     4.776E-04   5.282E+02   1.452E+05     29- 30    336
2s2s4f2Fo     -2s2p3p2De[5/2]     7.164E-04   6.683E+02   1.291E+05     29- 31    337
2s2s4f2Fo     -2s2s5d2De          1.267E-02   5.551E+06     4615.34     29- 38    338
2s2s4f2Fo     -2s2s5g2Ge          1.316E+00   3.558E+08     4379.00     29- 41    339
2s2s4f2Fo     -2s2p3p'2De         4.253E-04   1.119E+06     1884.07     29- 45    340
2s2s4f2Fo     -2s2p4p2De          3.598E-04   1.258E+06     1634.37     29- 48    341
2s2p3p2De[3/2]-2s2p3d2Do[3/2]     3.181E-02   3.847E+06     7424.51     30- 34    342
2s2p3p2De[3/2]-2s2p3d2Do[5/2]     3.534E-03   2.849E+05     7424.51     30- 35    343
2s2p3p2De[3/2]-2s2s5p2Po          4.538E-02   5.959E+06     5817.91     30- 36    344
2s2p3p2De[3/2]-2s2p3d2Fo          2.392E-01   1.617E+07     5308.48     30- 37    345
2s2p3p2De[3/2]-2s2p3d2Po          1.444E-02   3.035E+06     4598.63     30- 39    346
2s2p3p2De[3/2]-2s2s5f2Fo          2.119E-01   1.915E+07     4591.45     30- 40    347
2s2p3p2De[3/2]-2s2p3s'2Po         3.617E-03   1.695E+06     3079.20     30- 42    348
2s2p3p2De[3/2]-2s2p4s2Po          1.334E-01   1.577E+08     1939.43     30- 44    349
2s2p3p2De[5/2]-2s2p3d2Do[3/2]     2.356E-03   4.220E+05     7472.17     31- 34    350
2s2p3p2De[5/2]-2s2p3d2Do[5/2]     3.298E-02   3.938E+06     7472.17     31- 35    351
2s2p3p2De[5/2]-2s2s5p2Po          4.538E-02   8.849E+06     5847.14     31- 36    352
2s2p3p2De[5/2]-2s2p3d2Fo          2.392E-01   2.403E+07     5332.81     31- 37    353
2s2p3p2De[5/2]-2s2p3d2Po          1.444E-02   4.516E+06     4616.87     31- 39    354
2s2p3p2De[5/2]-2s2s5f2Fo          2.119E-01   2.849E+07     4609.63     31- 40    355
2s2p3p2De[5/2]-2s2p3s'2Po         3.617E-03   2.530E+06     3087.37     31- 42    356
2s2p3p2De[5/2]-2s2p4s2Po          1.334E-01   2.358E+08     1942.67     31- 44    357
2s2p3p2Se[1/2]-2s2s5p2Po          1.108E+00   3.100E+07     8912.33     32- 36    358
2s2p3p2Se[1/2]-2s2p3d2Po          2.679E-01   1.482E+07     6338.06     32- 39    359
2s2p3p2Se[1/2]-2s2p3s'2Po         2.146E-02   3.351E+06     3772.47     32- 42    360
2s2p3p2Se[1/2]-2s2p4s2Po          1.124E-01   5.196E+07     2192.52     32- 44    361
2s2s5s2Se[1/2]-2s2s5p2Po          1.013E+00   4.690E+06    21907.84     33- 36    362
2s2s5s2Se[1/2]-2s2p3d2Po          9.200E-02   1.701E+06    10962.72     33- 39    363
2s2s5s2Se[1/2]-2s2p3s'2Po         8.142E-06   7.130E+02     5037.31     33- 42    364
2s2s5s2Se[1/2]-2s2p4s2Po          6.779E-03   2.286E+06     2567.20     33- 44    365
2s2p3d2Do[3/2]-2s2s5d2De          7.495E-05   1.127E+03    13316.67     34- 38    366
2s2p3d2Do[3/2]-2s2p3p'2De         1.639E-02   6.625E+06     2568.41     34- 45    367
2s2p3d2Do[3/2]-2s2p4p2Pe          1.595E-03   1.154E+06     2477.91     34- 46    368
2s2p3d2Do[3/2]-2s2p3p'2Pe         8.049E-02   6.667E+07     2316.34     34- 47    369
2s2p3d2Do[3/2]-2s2p4p2De          5.313E-03   3.136E+06     2125.53     34- 48    370
2s2p3d2Do[5/2]-2s2s5d2De          7.495E-05   1.691E+03    13316.67     35- 38    371
2s2p3d2Do[5/2]-2s2p3p'2De         1.639E-02   9.938E+06     2568.41     35- 45    372
2s2p3d2Do[5/2]-2s2p4p2Pe          1.595E-03   1.732E+06     2477.91     35- 46    373
2s2p3d2Do[5/2]-2s2p3p'2Pe         8.049E-02   1.000E+08     2316.34     35- 47    374
2s2p3d2Do[5/2]-2s2p4p2De          5.313E-03   4.704E+06     2125.53     35- 48    375
2s2s5p2Po     -2s2s5d2De          9.064E-01   5.208E+06    26384.99     36- 38    376
2s2s5p2Po     -2s2p4p2Se          1.251E-03   2.597E+06     3104.11     36- 43    377
2s2s5p2Po     -2s2p3p'2De         7.546E-03   3.743E+06     2839.70     36- 45    378
2s2s5p2Po     -2s2p4p2Pe          7.477E-05   6.690E+04     2729.49     36- 46    379
2s2s5p2Po     -2s2p3p'2Pe         7.837E-03   8.131E+06     2534.74     36- 47    380
2s2s5p2Po     -2s2p4p2De          2.971E-03   2.231E+06     2308.01     36- 48    381
2s2p3d2Fo     -2s2s5d2De          2.145E-02   9.173E+04    46716.23     37- 38    382
2s2p3d2Fo     -2s2s5g2Ge          2.037E-02   1.157E+05    30212.37     37- 41    383
2s2p3d2Fo     -2s2p3p'2De         6.114E-02   6.429E+07     2979.25     37- 45    384
2s2p3d2Fo     -2s2p4p2De          1.988E-02   3.223E+07     2399.37     37- 48    385
2s2s5d2De     -2s2p3d2Po          2.569E-05   1.680E+01   1.303E+05     38- 39    386
2s2s5d2De     -2s2s5f2Fo          1.373E-01   4.197E+04   1.248E+05     38- 40    387
2s2s5d2De     -2s2p3s'2Po         3.092E-03   4.541E+05     8697.80     38- 42    388
2s2s5d2De     -2s2p4s2Po          1.314E-02   1.367E+07     3268.21     38- 44    389
2s2p3d2Po     -2s2p4p2Se          5.017E-02   7.675E+07     3615.61     39- 43    390
2s2p3d2Po     -2s2p3p'2De         2.126E-02   7.992E+06     3261.84     39- 45    391
2s2p3d2Po     -2s2p4p2Pe          4.027E-04   2.763E+05     3117.27     39- 46    392
2s2p3d2Po     -2s2p3p'2Pe         4.053E-02   3.290E+07     2865.80     39- 47    393
2s2p3d2Po     -2s2p4p2De          8.661E-02   5.207E+07     2579.34     39- 48    394
2s2s5f2Fo     -2s2s5g2Ge          3.441E-02   2.418E+03   2.717E+05     40- 41    395
2s2s5f2Fo     -2s2p3p'2De         7.148E-03   6.256E+06     3265.47     40- 45    396
2s2s5f2Fo     -2s2p4p2De          5.096E-04   7.136E+05     2581.61     40- 48    397
2s2p3s'2Po    -2s2p4p2Se          3.090E-03   1.771E+06     5907.48     42- 43    398
2s2p3s'2Po    -2s2p3p'2De         4.389E-02   6.971E+06     5018.26     42- 45    399
2s2p3s'2Po    -2s2p4p2Pe          1.840E-01   5.591E+07     4684.07     42- 46    400
2s2p3s'2Po    -2s2p3p'2Pe         7.832E-03   3.049E+06     4138.42     42- 47    401
2s2p3s'2Po    -2s2p4p2De          3.156E-01   9.924E+07     3566.46     42- 48    402
2s2p4p2Se     -2s2p4s2Po          5.182E-02   5.435E+04    46027.97     43- 44    403
2s2p4s2Po     -2s2p3p'2De         3.799E-02   1.039E+04   1.209E+05     44- 45    404
2s2p4s2Po     -2s2p4p2Pe          1.284E-03   4.328E+03    44471.86     44- 46    405
2s2p4s2Po     -2s2p3p'2Pe         2.152E-01   3.678E+06    19749.65     44- 47    406
2s2p4s2Po     -2s2p4p2De          1.480E-01   4.730E+06    11187.63     44- 48    407
