********************************************************************************

            Dielectronic Transitions for NIIIDOUB  
            LTDR transitions with ALPHA(DIE) < 1.00E-02 (*10^-12) ignored
	    Core configurations are:
                                   2s^2
	                           2s2p (3Po)
                                   2s2p (1Po) : Denoted by '
                                   2p^2 (3Pe) : Denoted by ''
                                   2p^2 (1De) : Denoted by '''
                                   2p^2 (1Se) : Denoted by *
	    Some of the '', ''' levels may be incorrectly identified.

********************************************************************************

01-Sep-1989                                      !Date
382587.0000                                      !Ionization energy
3.0                                              !Screened nuclear charge
132                                              !Number of dielectronic transitions

  Transition                      f           A          Lam(A)     Gu      v(exc)          a(10^4)   a(2x10^4)  a(3x10^4)

2s2p2p2Pe   -2s2p5d2Po        2.266E-02   1.061E+09      377.45     6.0   8.4478E-01       2.286E-02  6.136E-02  6.565E-02    33
2s2p2p2Pe   -2s2p4d'2Po       4.169E-02   2.187E+09      356.59     6.0   1.3093E+00       5.068E-03  4.148E-02  6.435E-02    34
2s2p2p2Pe   -2p2p3p''2Do      6.332E-02   2.014E+09      354.71     6.0   1.3538E+00   #   6.284E-03  5.722E-02  9.199E-02    35
2s2p2p2Pe   -2s2p4s'2Po       1.069E-02   5.839E+08      349.45     6.0   1.4810E+00       5.936E-04  7.336E-03  1.306E-02    36
2s2p2p2Pe   -2s2p4d'2Do       1.707E-01   6.305E+09      329.18     6.0   2.0093E+00   #   8.464E-04  3.716E-02  1.009E-01    37
2s2p2p2Pe   -2p2p3p''2Po      3.334E-02   2.092E+09      326.04     6.0   2.0970E+00       1.106E-04  5.993E-03  1.746E-02    38
2p2p2p2Do   -2s2p4f2Fe        1.851E-02   2.982E+08      543.80    10.0   1.2780E-01   #   4.680E-01  2.248E-01  1.356E-01    39
2p2p2p2Do   -2s2p4f2De        1.946E-03   4.459E+07      539.59    10.0   1.7086E-01       4.065E-02  2.166E-02  1.352E-02    40
2p2p2p2Do   -2s2p5p2Pe        2.870E-02   1.271E+09      500.99    10.0   5.9885E-01   #   8.913E-02  1.326E-01  1.165E-01    41
2p2p2p2Do   -2s2p5p2De        1.700E-02   4.680E+08      492.24    10.0   7.0522E-01       3.283E-02  6.305E-02  6.033E-02    42
2p2p2p2Do   -2s2p5f2Fe        4.993E-03   1.016E+08      483.87    10.0   8.1063E-01   #   6.017E-03  1.488E-02  1.549E-02    43
2p2p2p2Do   -2p2p3s''2Pe      2.489E-02   1.282E+09      464.58    10.0   1.0679E+00   #   9.464E-03  4.340E-02  5.551E-02    44
2p2p2p2Do   -2p2p3s''2De      8.293E-02   2.601E+09      461.16    10.0   1.1157E+00       2.544E-02  1.309E-01  1.739E-01    45
2p2p2p2Do   -2p2p3d''2Pe      3.478E-02   2.216E+09      417.72    10.0   1.7918E+00   #   5.070E-04  1.321E-02  3.014E-02    46
2p2p2p2Do   -2p2p3d''2Fe      1.338E-01   3.780E+09      410.72    10.0   1.9140E+00   #   1.122E-03  3.920E-02  9.865E-02    47
2p2p2p2Do   -2p2p3d'''2Fe     1.310E-01   3.792E+09      405.75    10.0   2.0034E+00   #   7.329E-04  3.173E-02  8.577E-02    48
2p2p2p2Do   -2p2p3d''2De      1.046E-01   4.421E+09      397.33    10.0   2.1601E+00       2.878E-04  1.814E-02  5.559E-02    49
2p2p2p2Do   -2s2p4f'2Fe       3.521E-01   1.092E+10      391.95    10.0   2.2635E+00   #   6.057E-04  4.895E-02  1.629E-01    50
2p2p2p2Do   -2p2p3d'''2De     2.001E-01   8.761E+09      390.34    10.0   2.2953E+00       2.981E-04  2.600E-02  8.874E-02    51
2p2p2p2Do   -2p2p3d'''2Pe     5.226E-02   3.974E+09      382.35    10.0   2.4557E+00   #   3.757E-05  4.815E-03  1.869E-02    52
2s2s3s2Se   -2s2p4d2Po        1.032E-02   6.459E+07      595.92     2.0   1.9193E-01       3.193E-02  1.789E-02  1.136E-02    53
2p2p2p2Po   -2s2p4f2De        2.061E-02   2.059E+08      632.92     6.0   1.7086E-01       1.877E-01  1.000E-01  6.241E-02    54
2p2p2p2Po   -2s2p5p2Pe        1.765E-02   3.495E+08      580.47     6.0   5.9885E-01   #   2.451E-02  3.647E-02  3.205E-02    55
2p2p2p2Po   -2s2p5p2Se        1.982E-02   1.253E+09      562.67     6.0   7.6224E-01       1.337E-02  2.945E-02  2.949E-02    56
2p2p2p2Po   -2p2p3s''2Pe      9.794E-02   2.307E+09      532.14     6.0   1.0679E+00   #   1.703E-02  7.810E-02  9.989E-02    57
2p2p2p2Po   -2p2p3s''2De      5.266E-02   7.569E+08      527.66     6.0   1.1157E+00       7.404E-03  3.808E-02  5.060E-02    58
2p2p2p2Po   -2p2p3d''2Pe      1.860E-01   5.581E+09      471.55     6.0   1.7918E+00   #   1.277E-03  3.326E-02  7.590E-02    59
2p2p2p2Po   -2p2p3d''2De      2.778E-01   5.597E+09      445.73     6.0   2.1601E+00       3.644E-04  2.297E-02  7.038E-02    60
2p2p2p2Po   -2p2p3d'''2De     2.079E-01   4.358E+09      436.94     6.0   2.2953E+00       1.483E-04  1.293E-02  4.414E-02    61
2p2p2p2Po   -2p2p3d''2Se      9.131E-02   9.586E+09      436.60     6.0   2.3007E+00       6.355E-05  5.615E-03  1.925E-02    62
2p2p2p2Po   -2p2p3d'''2Pe     1.583E-01   5.792E+09      426.96     6.0   2.4557E+00   #   5.476E-05  7.017E-03  2.723E-02    63
2s2s3p2Po   -2s2p4f2De        9.085E-03   7.406E+07      700.69     6.0   1.7086E-01       6.752E-02  3.597E-02  2.245E-02    64
2s2s3p2Po   -2s2p3p'2Se       3.981E-02   1.697E+09      685.13     6.0   2.6805E-01       1.941E-01  1.306E-01  8.806E-02    65
2s2s3p2Po   -2p2p3s''2De      2.196E-02   2.668E+08      573.94     6.0   1.1157E+00       2.610E-03  1.342E-02  1.784E-02    66
2s2s3d2De   -2s2p4d2Do        4.647E-03   4.308E+07      848.26    10.0   7.2642E-02   #   6.293E-02  2.648E-02  1.528E-02    67
2s2s3d2De   -2s2p4d2Fo        1.960E-03   1.357E+07      829.63    10.0   1.5200E-01       1.896E-02  9.654E-03  5.935E-03    68
2s2s3d2De   -2s2p3d'2Fo       3.037E-01   2.361E+09      782.89    10.0   3.6773E-01       1.171E+00  1.001E+00  7.312E-01    69
2s2s3d2De   -2s2p3d'2Do       1.573E-01   1.755E+09      773.14    10.0   4.1606E-01   #   4.932E-01  4.733E-01  3.593E-01    70
2s2s3d2De   -2s2p3d'2Po       1.380E-01   2.767E+09      744.69    10.0   5.6416E-01       2.292E-01  3.138E-01  2.682E-01    71
2s2s3d2De   -2s2p5d2Do        5.757E-02   7.805E+08      701.44    10.0   8.1243E-01   #   3.273E-02  8.130E-02  8.476E-02    72
2s2s3d2De   -2s2p5d2Fo        2.405E-02   2.348E+08      698.62    10.0   8.2967E-01       1.269E-02  3.285E-02  3.473E-02    73
2s2p3s2Po   -2s2p3p'2Se       5.458E-03   9.737E+07     1059.09     6.0   2.6805E-01       1.114E-02  7.491E-03  5.052E-03    74
2s2p3s2Po   -2s2p5p2Pe        7.132E-02   5.290E+08      948.27     6.0   5.9885E-01   #   3.710E-02  5.520E-02  4.851E-02    75
2s2p3s2Po   -2p2p3s''2Pe      1.618E-01   1.583E+09      825.76     6.0   1.0679E+00   #   1.169E-02  5.359E-02  6.854E-02    76
2s2s4s2Se   -2s2p4s'2Po       6.201E-01   2.367E+09      763.22     2.0   1.4810E+00       2.406E-03  2.974E-02  5.292E-02    77
2s2p3p2Pe   -2s2p4d2Do        9.250E-02   2.136E+08     1316.47     6.0   7.2642E-02   #   3.120E-01  1.313E-01  7.576E-02    78
2s2p3p2Pe   -2s2p4d2Po        9.529E-03   4.062E+07     1250.94     6.0   1.9193E-01       2.008E-02  1.125E-02  7.142E-03    79
2s2p3p2Pe   -2s2p5s2Po        1.780E-02   1.035E+08     1071.19     6.0   5.9408E-01       7.426E-03  1.092E-02  9.564E-03    80
2s2p3p2Pe   -2s2p5d2Do        2.938E-02   1.191E+08      993.67     6.0   8.1243E-01   #   4.994E-03  1.241E-02  1.293E-02    81
2s2s4p2Po   -2s2p5p2Pe        2.168E-02   1.197E+08     1099.22     6.0   5.9885E-01   #   8.395E-03  1.249E-02  1.098E-02    82
2s2s4p2Po   -2s2p5p2De        2.223E-02   7.950E+07     1057.96     6.0   7.0522E-01       5.577E-03  1.071E-02  1.025E-02    83
2s2s4p2Po   -2s2p4p'2De       2.918E-01   1.974E+09      769.22     6.0   1.7689E+00       8.400E-04  2.071E-02  4.641E-02    84
2s2s4p2Po   -2s2p4p'2Se       7.131E-02   2.460E+09      761.63     6.0   1.8077E+00       1.738E-04  4.703E-03  1.087E-02    85
2s2s4p2Po   -2s2p4p'2Pe       2.066E-01   2.377E+09      761.42     6.0   1.8088E+00   #   5.010E-04  1.360E-02  3.146E-02    86
2s2s4d2De   -2s2p4d2Do        3.147E-03   9.525E+06     1484.55    10.0   7.2642E-02   #   1.391E-02  5.856E-03  3.378E-03    87
2s2s4d2De   -2s2p4d2Fo        5.075E-03   1.185E+07     1428.41    10.0   1.5200E-01       1.656E-02  8.431E-03  5.182E-03    88
2s2s4d2De   -2s2p4d'2Fo       2.439E-01   2.017E+09      759.09    10.0   2.0026E+00       3.914E-04  1.691E-02  4.568E-02    89
2s2s4d2De   -2s2p4d'2Do       2.070E-01   2.404E+09      757.80    10.0   2.0093E+00   #   3.227E-04  1.417E-02  3.848E-02    90
2s2s4d2De   -2p2p3p''2Po      7.851E-02   1.588E+09      741.36    10.0   2.0970E+00       8.394E-05  4.549E-03  1.325E-02    91
2s2s4f2Fo   -2s2p4f'2Ge       1.432E-01   1.189E+09      790.46    14.0   1.9214E+00       4.380E-04  1.557E-02  3.942E-02    92
2s2s4f2Fo   -2p2p3d'''2Fe     1.859E-01   2.071E+09      773.73    14.0   2.0034E+00   #   4.003E-04  1.733E-02  4.684E-02    93
2s2s4f2Fo   -2s2p4f'2De       1.540E-01   2.470E+09      763.15    14.0   2.0572E+00       2.635E-04  1.298E-02  3.662E-02    94
2s2s4f2Fo   -2p2p3d''2Ge      7.724E-02   7.807E+08      716.43    14.0   2.3133E+00       4.385E-05  3.993E-03  1.383E-02    95
2s2p3p2De   -2s2p4d2Do        5.528E-02   1.515E+08     1560.14    10.0   7.2642E-02   #   2.213E-01  9.314E-02  5.373E-02    96
2s2p3p2De   -2s2p4d2Fo        1.575E-01   3.342E+08     1498.27    10.0   1.5200E-01       4.670E-01  2.378E-01  1.462E-01    97
2s2p3p2De   -2s2p3d'2Do       1.329E-02   5.059E+07     1323.59    10.0   4.1606E-01   #   1.422E-02  1.364E-02  1.036E-02    98
2s2p3p2De   -2s2p5s2Po        3.401E-02   2.511E+08     1227.14    10.0   5.9408E-01       1.802E-02  2.650E-02  2.320E-02    99
2s2p3p2De   -2s2p5d2Fo        1.173E-01   4.462E+08     1119.22    10.0   8.2967E-01       2.412E-02  6.243E-02  6.599E-02   100
2s2p3p2De   -2s2p4d'2Po       4.904E-02   6.051E+08      949.23    10.0   1.3093E+00       1.402E-03  1.148E-02  1.781E-02   101
2s2p3p2De   -2p2p3p''2Do      1.809E-01   1.377E+09      936.05    10.0   1.3538E+00   #   4.296E-03  3.912E-02  6.289E-02   102
2s2p3p2Se   -2s2p4d2Po        1.840E-01   1.575E+08     1611.64     2.0   1.9193E-01       7.787E-02  4.363E-02  2.769E-02   103
2s2p3p2Se   -2s2p5d2Po        1.470E-01   2.297E+08     1192.96     2.0   8.4478E-01       4.948E-03  1.328E-02  1.421E-02   104
2s2p3p2Se   -2s2p4d'2Po       1.560E-01   3.422E+08     1006.83     2.0   1.3093E+00       7.930E-04  6.491E-03  1.007E-02   105
2s2s5s2Se   -2s2p4d2Po        9.872E-02   6.735E+07     1805.24     2.0   1.9193E-01       3.330E-02  1.866E-02  1.184E-02   106
2s2p3d2Do   -2s2p4f2Fe        8.252E-01   1.080E+09     1908.02    10.0   1.2780E-01   #   1.695E+00  8.143E-01  4.910E-01   107
2s2p3d2Do   -2s2p4f2De        9.840E-02   1.903E+08     1857.14    10.0   1.7086E-01       1.735E-01  9.243E-02  5.768E-02   108
2s2p3d2Do   -2s2p5f2Fe        9.876E-02   2.660E+08     1330.02    10.0   8.1063E-01   #   1.575E-02  3.896E-02  4.056E-02   109
2s2p3d2Do   -2p2p3d''2Pe      1.062E-01   1.375E+09      926.66    10.0   1.7918E+00   #   3.146E-04  8.194E-03  1.870E-02   110
2s2p3d2Do   -2p2p3d''2Fe      1.963E-01   1.173E+09      892.92    10.0   1.9140E+00   #   3.483E-04  1.216E-02  3.061E-02   111
2s2p3d2Fo   -2s2p4f2Fe        6.889E-02   1.022E+08     2120.48    14.0   1.2780E-01   #   1.604E-01  7.706E-02  4.646E-02   112
2s2p3d2Fo   -2s2p4f2Ge        9.427E-01   1.147E+09     2064.95    14.0   1.6582E-01       1.928E+00  1.015E+00  6.308E-01   113
2s2p3d2Fo   -2s2p5p2De        2.663E-02   1.097E+08     1505.58    14.0   7.0522E-01       7.696E-03  1.478E-02  1.414E-02   114
2s2p3d2Fo   -2s2p5f2Ge        1.502E-01   3.909E+08     1411.94    14.0   8.3728E-01       2.619E-02  6.905E-02  7.343E-02   115
2s2p3d2Fo   -2p2p3d''2Fe      1.633E-01   1.241E+09      936.85    14.0   1.9140E+00   #   3.685E-04  1.287E-02  3.239E-02   116
2s2p3d2Fo   -2p2p3d''2De      8.078E-02   9.968E+08      869.95    14.0   2.1601E+00       6.489E-05  4.091E-03  1.253E-02   117
2s2s5d2De   -2s2p3d'2Fo       2.436E-02   3.263E+07     1886.00    10.0   3.6773E-01       1.619E-02  1.383E-02  1.011E-02   118
2s2p3d2Po   -2s2p4f2De        1.003E+00   8.383E+08     2188.75     6.0   1.7086E-01       7.643E-01  4.072E-01  2.541E-01   119
2s2p3d2Po   -2s2p5f2De        1.377E-01   2.538E+08     1473.48     6.0   8.3575E-01       9.516E-03  2.500E-02  2.655E-02   120
2s2p3d2Po   -2p2p3d''2De      3.292E-01   1.654E+09      892.52     6.0   2.1601E+00       1.077E-04  6.788E-03  2.080E-02   121
2s2s5f2Fo   -2s2p4f2Ge        6.190E-02   6.644E+07     2198.47    14.0   1.6582E-01       1.117E-01  5.879E-02  3.654E-02   122
2s2p3s'2Po  -2s2p3p'2Se       7.173E-02   2.095E+08     2617.60     6.0   2.6805E-01       2.396E-02  1.612E-02  1.087E-02   123
2s2p3s'2Po  -2p2p3s''2De      3.012E-01   5.328E+08     1504.26     6.0   1.1157E+00       5.212E-03  2.681E-02  3.562E-02   124
2s2p4p2Se   -2s2p4d2Po        1.345E+00   1.050E+08     5336.05     2.0   1.9193E-01       5.191E-02  2.909E-02  1.846E-02   125
2s2p3p'2De  -2s2p4d2Do        8.692E-02   8.021E+06     8501.74    10.0   7.2642E-02   #   1.172E-02  4.931E-03  2.845E-03   126
2s2p3p'2De  -2s2p4d2Fo        7.697E-01   7.614E+07     6939.93    10.0   1.5200E-01       1.064E-01  5.417E-02  3.330E-02   127
2s2p3p'2De  -2s2p5s2Po        1.210E-01   1.143E+08     3429.86    10.0   5.9408E-01       8.201E-03  1.206E-02  1.056E-02   128
2s2p4p2Pe   -2s2p3d'2Do       2.051E-01   3.900E+07     4587.88     6.0   4.1606E-01   #   1.096E-02  1.052E-02  7.985E-03   129
2s2p4p2Pe   -2p2p3p''2Do      3.029E-01   3.415E+08     1884.08     6.0   1.3538E+00   #   1.065E-03  9.703E-03  1.560E-02   130
2s2p3p'2Pe  -2s2p4d2Do        4.566E-01   1.035E+07    13286.94     6.0   7.2642E-02   #   1.512E-02  6.363E-03  3.671E-03   131
2s2p4p2De   -2p2p3p2Fo        2.028E-01   3.066E+08     1775.15    10.0   1.6520E+00       3.202E-04  5.963E-03  1.217E-02   132


LTDR for listed auoionizing states                                                         2.142E+01  1.644E+01  1.295E+01
Total LTDR auoionizing states                                                              2.159E+01  1.673E+01  1.333E+01
LTDR for all listed states                                                                 3.455E+01  2.601E+01  2.076E+01
Total LTDR for all states                                                                  3.476E+01  2.640E+01  2.128E+01


