************************************************************************************************************************************
 
                 Energy Levels and statistical weights for SVI
 
 [Reference] Transition probabilities have been updated using the critical compilatiob by NIST.
 [Reference] Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2014). NIST Atomic Spectra Database (ver. 5.2),
 [Reference] [Online]. Available: http://physics.nist.gov/asd

                    g          E(cm^-1)     10^15 Hz      eV        Lam(A)       ID      ARAD         C4          C6
4f_2Fo[5/2] -21w2W             5.889E-04   1.521E+05    -419.135    11-  69   |               |        |
4f_2Fo[5/2] -22w2W             5.058E-04   1.198E+05    -417.742    11-  70   |               |        |
4f_2Fo[5/2] -23w2W             4.378E-04   9.546E+04    -416.533    11-  71   |               |        |
4f_2Fo[5/2] -24w2W             3.817E-04   7.682E+04    -415.479    11-  72   |               |        |
4f_2Fo[5/2] -25w2W             3.348E-04   6.238E+04    -414.553    11-  73   |               |        |
4f_2Fo[5/2] -26w2W             2.955E-04   5.110E+04    -413.735    11-  74   |               |        |
4f_2Fo[5/2] -27w2W             2.621E-04   4.218E+04    -413.009    11-  75   |               |        |
4f_2Fo[5/2] -28w2W             2.336E-04   3.507E+04    -412.361    11-  76   |               |        |
4f_2Fo[5/2] -29w2W             2.091E-04   2.935E+04    -411.781    11-  77   |               |        |
4f_2Fo[5/2] -30w2W             1.880E-04   2.472E+04    -411.260    11-  78   |               |        |
4f_2Fo[7/2] -5d_2De[3/2]       2.197E-02   2.039E+08    1199.077    12-  16   |               |        |
4f_2Fo[7/2] -5d_2De[5/2]       2.350E-02   1.454E+08    1198.919    12-  17   |               |   7.0  |
4f_2Fo[7/2] -5z2Z              1.355E+00   3.221E+09   -1116.999    12-  20   |               |        |
4f_2Fo[7/2] -6d_2De[3/2]       3.563E-03   8.561E+07     745.140    12-  24   |               |        |
4f_2Fo[7/2] -6d_2De[5/2]       3.900E-03   6.248E+07     745.094    12-  25   |      745.119  |   7.0  |
4f_2Fo[7/2] -6z2Z              1.832E-01   4.641E+08    -725.641    12-  28   |               |        |
4f_2Fo[7/2] -7d_2De[5/2]       1.390E-03   3.351E+07     607.397    12-  32   |               |   7.0  |
4f_2Fo[7/2] -7d_2De[3/2]       1.294E-03   4.678E+07     607.397    12-  33   |               |        |
4f_2Fo[7/2] -7z2Z              5.860E-02   1.320E+08    -599.080    12-  36   |               |        |
4f_2Fo[7/2] -8d_2De[5/2]       6.700E-04   2.024E+07     542.650    12-  41   |               |   7.0  |
4f_2Fo[7/2] -8z2Z              2.664E-02   5.114E+07    -538.160    12-  44   |               |        |
4f_2Fo[7/2] -9d_2De[5/2]       3.820E-04   1.328E+07     505.840    12-  49   |               |   7.0  |
4f_2Fo[7/2] -9z2Z              1.462E-02   2.371E+07    -503.086    12-  52   |               |        |
4f_2Fo[7/2] -10d_2De           2.402E-04   5.504E+06    -482.563    12-  55   |               |        |
4f_2Fo[7/2] -10z2Z             9.007E-03   1.238E+07    -480.677    12-  58   |               |        |
4f_2Fo[7/2] -11w2W             6.065E-03   6.176E+06    -465.341    12-  59   |               |        |
4f_2Fo[7/2] -12w2W             4.272E-03   3.835E+06    -454.317    12-  60   |               |        |
4f_2Fo[7/2] -13w2W             3.138E-03   2.490E+06    -446.092    12-  61   |               |        |
4f_2Fo[7/2] -14w2W             2.382E-03   1.677E+06    -439.775    12-  62   |               |        |
4f_2Fo[7/2] -15w2W             1.856E-03   1.164E+06    -434.807    12-  63   |               |        |
4f_2Fo[7/2] -16w2W             1.477E-03   8.294E+05    -430.825    12-  64   |               |        |
4f_2Fo[7/2] -17w2W             1.197E-03   6.044E+05    -427.579    12-  65   |               |        |
4f_2Fo[7/2] -18w2W             9.847E-04   4.491E+05    -424.896    12-  66   |               |        |
4f_2Fo[7/2] -19w2W             8.207E-04   3.395E+05    -422.652    12-  67   |               |        |
4f_2Fo[7/2] -20w2W             6.918E-04   2.606E+05    -420.754    12-  68   |               |        |
4f_2Fo[7/2] -21w2W             5.889E-04   2.028E+05    -419.135    12-  69   |               |        |
4f_2Fo[7/2] -22w2W             5.058E-04   1.598E+05    -417.742    12-  70   |               |        |
4f_2Fo[7/2] -23w2W             4.378E-04   1.273E+05    -416.533    12-  71   |               |        |
4f_2Fo[7/2] -24w2W             3.817E-04   1.024E+05    -415.479    12-  72   |               |        |
4f_2Fo[7/2] -25w2W             3.348E-04   8.318E+04    -414.553    12-  73   |               |        |
4f_2Fo[7/2] -26w2W             2.955E-04   6.813E+04    -413.735    12-  74   |               |        |
4f_2Fo[7/2] -27w2W             2.621E-04   5.623E+04    -413.009    12-  75   |               |        |
4f_2Fo[7/2] -28w2W             2.336E-04   4.675E+04    -412.361    12-  76   |               |        |
4f_2Fo[7/2] -29w2W             2.091E-04   3.913E+04    -411.781    12-  77   |               |        |
4f_2Fo[7/2] -30w2W             1.880E-04   3.296E+04    -411.260    12-  78   |               |        |
5s_2Se[1/2] -5p_2Po[1/2]       4.280E-01   9.175E+07    5578.272    13-  14   |     5576.710  |   1.0  |
5s_2Se[1/2] -5p_2Po[3/2]       8.670E-01   9.522E+07    5510.522    13-  15   |               |   1.0  |
5s_2Se[1/2] -6p_2Po[1/2]       2.300E-02   9.684E+07    1258.671    13-  22   |               |   7.0  |
5s_2Se[1/2] -6p_2Po[3/2]       4.370E-02   9.228E+07    1256.728    13-  23   |               |   7.0  |
5s_2Se[1/2] -7p_2Po[1/2]       9.970E-03   8.801E+07     869.259    13-  30   |               |   7.0  |
5s_2Se[1/2] -7p_2Po[3/2]       1.920E-02   8.486E+07     868.689    13-  31   |               |   7.0  |
5s_2Se[1/2] -8p_2Po[1/2]       5.152E-03   6.495E+07     727.391    13-  38   |               |        |
5s_2Se[1/2] -8p_2Po[3/2]       1.031E-02   6.502E+07     727.121    13-  39   |               |        |
5s_2Se[1/2] -9p_2Po[1/2]       3.095E-03   4.803E+07     655.572    13-  46   |               |        |
5s_2Se[1/2] -9p_2Po[3/2]       6.190E-03   4.806E+07     655.426    13-  47   |               |        |
5s_2Se[1/2] -10p_2Po           6.123E-03   3.624E+07    -612.935    13-  54   |               |        |
5s_2Se[1/2] -11w2W             3.815E-03   6.327E+05    -576.556    13-  59   |               |        |
5s_2Se[1/2] -12w2W             2.675E-03   3.955E+05    -559.727    13-  60   |               |        |
5s_2Se[1/2] -13w2W             1.961E-03   2.584E+05    -547.295    13-  61   |               |        |
5s_2Se[1/2] -14w2W             1.487E-03   1.750E+05    -537.817    13-  62   |               |        |
5s_2Se[1/2] -15w2W             1.158E-03   1.220E+05    -530.407    13-  63   |               |        |
5s_2Se[1/2] -16w2W             9.219E-04   8.732E+04    -524.492    13-  64   |               |        |
5s_2Se[1/2] -17w2W             7.472E-04   6.386E+04    -519.689    13-  65   |               |        |
5s_2Se[1/2] -18w2W             6.150E-04   4.760E+04    -515.731    13-  66   |               |        |
5s_2Se[1/2] -19w2W             5.127E-04   3.608E+04    -512.429    13-  67   |               |        |
5s_2Se[1/2] -20w2W             4.324E-04   2.776E+04    -509.642    13-  68   |               |        |
5s_2Se[1/2] -21w2W             3.683E-04   2.165E+04    -507.268    13-  69   |               |        |
5s_2Se[1/2] -22w2W             3.164E-04   1.708E+04    -505.229    13-  70   |               |        |
5s_2Se[1/2] -23w2W             2.740E-04   1.363E+04    -503.463    13-  71   |               |        |
5s_2Se[1/2] -24w2W             2.389E-04   1.098E+04    -501.923    13-  72   |               |        |
5s_2Se[1/2] -25w2W             2.097E-04   8.930E+03    -500.572    13-  73   |               |        |
5s_2Se[1/2] -26w2W             1.851E-04   7.322E+03    -499.380    13-  74   |               |        |
5s_2Se[1/2] -27w2W             1.642E-04   6.050E+03    -498.322    13-  75   |               |        |
5s_2Se[1/2] -28w2W             1.464E-04   5.035E+03    -497.380    13-  76   |               |        |
5s_2Se[1/2] -29w2W             1.311E-04   4.217E+03    -496.537    13-  77   |               |        |
5s_2Se[1/2] -30w2W             1.179E-04   3.554E+03    -495.779    13-  78   |               |        |
5p_2Po[1/2] -5d_2De[3/2]       1.280E+00   2.463E+08    4163.457    14-  16   |     4162.280  |   1.0  |
5p_2Po[1/2] -6s_2Se[1/2]       2.440E-01   4.352E+08    1933.914    14-  21   |               |   3.0  |
5p_2Po[1/2] -6d_2De[3/2]       1.710E-02   3.193E+07    1336.471    14-  24   |               |   7.0  |
5p_2Po[1/2] -7s_2Se[1/2]       4.030E-02   2.234E+08    1096.856    14-  29   |               |   7.0  |
5p_2Po[1/2] -7d_2De[3/2]       1.460E-02   5.395E+07     950.047    14-  33   |               |   7.0  |
5p_2Po[1/2] -8s_2Se[1/2]       1.510E-02   1.348E+08     864.454    14-  37   |               |   7.0  |
5p_2Po[1/2] -8d_2De[3/2]       9.560E-03   4.974E+07     800.628    14-  40   |               |   7.0  |
5p_2Po[1/2] -9s_2Se            7.745E-03   8.998E+07    -757.722    14-  45   |               |        |
5p_2Po[1/2] -9d_2De[3/2]       6.420E-03   4.096E+07     723.004    14-  48   |               |   7.0  |
5p_2Po[1/2] -10s_2Se           4.566E-03   6.255E+07    -697.792    14-  53   |               |        |
5p_2Po[1/2] -10d_2De           4.717E-03   1.375E+07    -676.371    14-  55   |               |        |
5p_2Po[1/2] -11w2W             5.909E-03   7.878E+05    -643.016    14-  59   |               |        |
5p_2Po[1/2] -12w2W             4.128E-03   4.940E+05    -622.155    14-  60   |               |        |
5p_2Po[1/2] -13w2W             3.017E-03   3.234E+05    -606.833    14-  61   |               |        |
5p_2Po[1/2] -14w2W             2.282E-03   2.192E+05    -595.202    14-  62   |               |        |
5p_2Po[1/2] -15w2W             1.774E-03   1.531E+05    -586.139    14-  63   |               |        |
5p_2Po[1/2] -16w2W             1.410E-03   1.096E+05    -578.925    14-  64   |               |        |
5p_2Po[1/2] -17w2W             1.141E-03   8.021E+04    -573.079    14-  65   |               |        |
5p_2Po[1/2] -18w2W             9.382E-04   5.981E+04    -568.270    14-  66   |               |        |
5p_2Po[1/2] -19w2W             7.815E-04   4.536E+04    -564.263    14-  67   |               |        |
5p_2Po[1/2] -20w2W             6.585E-04   3.491E+04    -560.886    14-  68   |               |        |
5p_2Po[1/2] -21w2W             5.605E-04   2.722E+04    -558.012    14-  69   |               |        |
5p_2Po[1/2] -22w2W             4.812E-04   2.149E+04    -555.545    14-  70   |               |        |
5p_2Po[1/2] -23w2W             4.165E-04   1.715E+04    -553.410    14-  71   |               |        |
5p_2Po[1/2] -24w2W             3.630E-04   1.382E+04    -551.550    14-  72   |               |        |
5p_2Po[1/2] -25w2W             3.185E-04   1.124E+04    -549.919    14-  73   |               |        |
5p_2Po[1/2] -26w2W             2.810E-04   9.215E+03    -548.481    14-  74   |               |        |
5p_2Po[1/2] -27w2W             2.492E-04   7.615E+03    -547.206    14-  75   |               |        |
5p_2Po[1/2] -28w2W             2.221E-04   6.337E+03    -546.070    14-  76   |               |        |
5p_2Po[1/2] -29w2W             1.989E-04   5.309E+03    -545.053    14-  77   |               |        |
5p_2Po[1/2] -30w2W             1.788E-04   4.474E+03    -544.140    14-  78   |               |        |
5p_2Po[3/2] -5d_2De[3/2]       1.270E-01   4.798E+07    4202.016    15-  16   |     4200.830  |   1.0  |
5p_2Po[3/2] -5d_2De[5/2]       1.140E+00   2.874E+08    4200.075    15-  17   |     4198.900  |   1.0  |
5p_2Po[3/2] -6s_2Se[1/2]       2.470E-01   8.735E+08    1942.193    15-  21   |               |   3.0  |
5p_2Po[3/2] -6d_2De[3/2]       1.850E-03   6.868E+06    1340.420    15-  24   |               |   7.0  |
5p_2Po[3/2] -6d_2De[5/2]       1.660E-02   4.109E+07    1340.271    15-  25   |               |   7.0  |
5p_2Po[3/2] -7s_2Se[1/2]       4.070E-02   4.491E+08    1099.514    15-  29   |               |   7.0  |
5p_2Po[3/2] -7d_2De[5/2]       1.370E-02   6.721E+07     952.041    15-  32   |               |   7.0  |
5p_2Po[3/2] -7d_2De[3/2]       1.530E-03   1.126E+07     952.041    15-  33   |               |   7.0  |
5p_2Po[3/2] -8s_2Se[1/2]       1.520E-02   2.703E+08     866.105    15-  37   |               |   7.0  |
5p_2Po[3/2] -8d_2De[3/2]       9.940E-04   1.031E+07     802.044    15-  40   |               |   7.0  |
5p_2Po[3/2] -8d_2De[5/2]       8.920E-03   6.166E+07     802.044    15-  41   |               |   7.0  |
5p_2Po[3/2] -9s_2Se            7.745E-03   1.794E+08    -758.990    15-  45   |               |        |
5p_2Po[3/2] -9d_2De[3/2]       6.640E-04   8.446E+06     724.158    15-  48   |               |   7.0  |
5p_2Po[3/2] -9d_2De[5/2]       5.960E-03   5.054E+07     724.158    15-  49   |               |   7.0  |
5p_2Po[3/2] -10s_2Se           4.566E-03   1.247E+08    -698.867    15-  53   |               |        |
5p_2Po[3/2] -10d_2De           4.717E-03   2.743E+07    -677.381    15-  55   |               |        |
5p_2Po[3/2] -11w2W             5.909E-03   1.571E+06    -643.929    15-  59   |               |        |
5p_2Po[3/2] -12w2W             4.128E-03   9.853E+05    -623.009    15-  60   |               |        |
5p_2Po[3/2] -13w2W             3.017E-03   6.450E+05    -607.646    15-  61   |               |        |
5p_2Po[3/2] -14w2W             2.282E-03   4.373E+05    -595.984    15-  62   |               |        |
5p_2Po[3/2] -15w2W             1.774E-03   3.054E+05    -586.897    15-  63   |               |        |
5p_2Po[3/2] -16w2W             1.410E-03   2.187E+05    -579.664    15-  64   |               |        |
5p_2Po[3/2] -17w2W             1.141E-03   1.600E+05    -573.803    15-  65   |               |        |
5p_2Po[3/2] -18w2W             9.382E-04   1.193E+05    -568.982    15-  66   |               |        |
5p_2Po[3/2] -19w2W             7.815E-04   9.049E+04    -564.965    15-  67   |               |        |
5p_2Po[3/2] -20w2W             6.585E-04   6.964E+04    -561.580    15-  68   |               |        |
5p_2Po[3/2] -21w2W             5.605E-04   5.432E+04    -558.699    15-  69   |               |        |
5p_2Po[3/2] -22w2W             4.812E-04   4.287E+04    -556.226    15-  70   |               |        |
5p_2Po[3/2] -23w2W             4.165E-04   3.421E+04    -554.086    15-  71   |               |        |
5p_2Po[3/2] -24w2W             3.630E-04   2.757E+04    -552.222    15-  72   |               |        |
5p_2Po[3/2] -25w2W             3.185E-04   2.242E+04    -550.587    15-  73   |               |        |
5p_2Po[3/2] -26w2W             2.810E-04   1.839E+04    -549.145    15-  74   |               |        |
5p_2Po[3/2] -27w2W             2.492E-04   1.519E+04    -547.867    15-  75   |               |        |
5p_2Po[3/2] -28w2W             2.221E-04   1.264E+04    -546.728    15-  76   |               |        |
5p_2Po[3/2] -29w2W             1.989E-04   1.059E+04    -545.709    15-  77   |               |        |
5p_2Po[3/2] -30w2W             1.788E-04   8.927E+03    -544.794    15-  78   |               |        |
5d_2De[3/2] -5f_2Fo[5/2]       2.690E-01   3.903E+06   17507.003    16-  18   |               |   3.0  |
5d_2De[3/2] -5f_2Fo[7/2]       2.741E-01   2.983E+06   17507.003    16-  19   |               |        |
5d_2De[3/2] -6p_2Po[1/2]       2.760E-01   5.179E+08    2666.404    16-  22   |     2665.600  |   3.0  |
5d_2De[3/2] -6p_2Po[3/2]       5.470E-02   5.166E+07    2657.701    16-  23   |               |   3.0  |
5d_2De[3/2] -6f_2Fo[5/2]       5.750E-01   7.495E+08    1847.002    16-  26   |               |   3.0  |
5d_2De[3/2] -6f_2Fo[7/2]       5.727E-01   5.599E+08    1847.002    16-  27   |               |        |
5d_2De[3/2] -7p_2Po[1/2]       3.400E-02   2.423E+08    1368.077    16-  30   |               |   7.0  |
5d_2De[3/2] -7p_2Po[3/2]       6.790E-03   2.425E+07    1366.665    16-  31   |               |   7.0  |
5d_2De[3/2] -7f_2Fo[5/2]       1.670E-01   5.158E+08    1199.865    16-  34   |               |   3.0  |
5d_2De[3/2] -8p_2Po[1/2]       1.176E-02   1.432E+08    1046.765    16-  38   |               |        |
5d_2De[3/2] -8p_2Po[3/2]       2.354E-03   1.434E+07    1046.207    16-  39   |               |        |
5d_2De[3/2] -8f_2Fo[5/2]       7.460E-02   3.471E+08     977.559    16-  42   |               |   7.0  |
5d_2De[3/2] -9p_2Po[1/2]       5.708E-03   9.313E+07     904.213    16-  46   |               |        |
5d_2De[3/2] -9p_2Po[3/2]       1.142E-03   9.322E+06     903.935    16-  47   |               |        |
5d_2De[3/2] -9f_2Fo[5/2]       4.110E-02   2.429E+08     867.458    16-  50   |               |   7.0  |
5d_2De[3/2] -10p_2Po           3.946E-03   2.578E+07    -825.053    16-  54   |               |        |
5d_2De[3/2] -10f_2Fo[5/2]      2.550E-02   1.760E+08     802.707    16-  56   |               |   7.0  |
5d_2De[3/2] -11w2W             2.033E-02   3.875E+06    -760.465    16-  59   |               |        |
5d_2De[3/2] -12w2W             1.416E-02   2.451E+06    -731.458    16-  60   |               |        |
5d_2De[3/2] -13w2W             1.032E-02   1.614E+06    -710.371    16-  61   |               |        |
5d_2De[3/2] -14w2W             7.788E-03   1.099E+06    -694.485    16-  62   |               |        |
5d_2De[3/2] -15w2W             6.042E-03   7.698E+05    -682.177    16-  63   |               |        |
5d_2De[3/2] -16w2W             4.794E-03   5.525E+05    -672.425    16-  64   |               |        |
5d_2De[3/2] -17w2W             3.875E-03   4.050E+05    -664.551    16-  65   |               |        |
5d_2De[3/2] -18w2W             3.182E-03   3.025E+05    -658.093    16-  66   |               |        |
5d_2De[3/2] -19w2W             2.648E-03   2.296E+05    -652.725    16-  67   |               |        |
5d_2De[3/2] -20w2W             2.229E-03   1.769E+05    -648.210    16-  68   |               |        |
5d_2De[3/2] -21w2W             1.895E-03   1.381E+05    -644.375    16-  69   |               |        |
5d_2De[3/2] -22w2W             1.626E-03   1.091E+05    -641.087    16-  70   |               |        |
5d_2De[3/2] -23w2W             1.407E-03   8.708E+04    -638.246    16-  71   |               |        |
5d_2De[3/2] -24w2W             1.226E-03   7.022E+04    -635.774    16-  72   |               |        |
5d_2De[3/2] -25w2W             1.074E-03   5.713E+04    -633.608    16-  73   |               |        |
5d_2De[3/2] -26w2W             9.476E-04   4.686E+04    -631.699    16-  74   |               |        |
5d_2De[3/2] -27w2W             8.402E-04   3.874E+04    -630.008    16-  75   |               |        |
5d_2De[3/2] -28w2W             7.486E-04   3.225E+04    -628.503    16-  76   |               |        |
5d_2De[3/2] -29w2W             6.700E-04   2.702E+04    -627.157    16-  77   |               |        |
5d_2De[3/2] -30w2W             6.021E-04   2.278E+04    -625.948    16-  78   |               |        |
5d_2De[5/2] -5f_2Fo[5/2]       1.280E-02   2.775E+05   17540.782    17-  18   |               |   3.0  |
5d_2De[5/2] -5f_2Fo[7/2]       2.560E-01   4.162E+06   17540.782    17-  19   |               |   3.0  |
5d_2De[5/2] -6p_2Po[3/2]       3.290E-01   4.658E+08    2658.479    17-  23   |     2657.000  |   3.0  |
5d_2De[5/2] -6f_2Fo[5/2]       2.740E-02   5.355E+07    1847.377    17-  26   |               |   3.0  |
5d_2De[5/2] -6f_2Fo[7/2]       5.480E-01   8.033E+08    1847.377    17-  27   |               |   3.0  |
5d_2De[5/2] -7p_2Po[3/2]       4.070E-02   2.180E+08    1366.871    17-  31   |               |   3.0  |
5d_2De[5/2] -7f_2Fo[5/2]       7.940E-03   3.678E+07    1200.024    17-  34   |               |   7.0  |
5d_2De[5/2] -7f_2Fo[7/2]       1.590E-01   5.524E+08    1200.024    17-  35   |               |   3.0  |
5d_2De[5/2] -8p_2Po[3/2]       1.412E-02   1.290E+08    1046.327    17-  39   |               |        |
5d_2De[5/2] -8f_2Fo[5/2]       3.550E-03   2.477E+07     977.664    17-  42   |               |   7.0  |
5d_2De[5/2] -8f_2Fo[7/2]       7.110E-02   3.721E+08     977.664    17-  43   |               |   3.0  |
5d_2De[5/2] -9p_2Po[3/2]       6.851E-03   8.387E+07     904.025    17-  47   |               |        |
5d_2De[5/2] -9f_2Fo[5/2]       1.960E-03   1.737E+07     867.540    17-  50   |               |   7.0  |
5d_2De[5/2] -9f_2Fo[7/2]       3.910E-02   2.599E+08     867.540    17-  51   |               |   7.0  |
5d_2De[5/2] -10p_2Po           3.946E-03   3.866E+07    -825.128    17-  54   |               |        |
5d_2De[5/2] -10f_2Fo[5/2]      1.210E-03   1.252E+07     802.778    17-  56   |               |   7.0  |
5d_2De[5/2] -10f_2Fo[7/2]      2.430E-02   1.886E+08     802.778    17-  57   |               |   7.0  |
5d_2De[5/2] -11w2W             2.033E-02   5.812E+06    -760.528    17-  59   |               |        |
5d_2De[5/2] -12w2W             1.416E-02   3.676E+06    -731.517    17-  60   |               |        |
5d_2De[5/2] -13w2W             1.032E-02   2.421E+06    -710.427    17-  61   |               |        |
5d_2De[5/2] -14w2W             7.788E-03   1.648E+06    -694.538    17-  62   |               |        |
5d_2De[5/2] -15w2W             6.042E-03   1.155E+06    -682.229    17-  63   |               |        |
5d_2De[5/2] -16w2W             4.794E-03   8.286E+05    -672.474    17-  64   |               |        |
5d_2De[5/2] -17w2W             3.875E-03   6.075E+05    -664.599    17-  65   |               |        |
5d_2De[5/2] -18w2W             3.182E-03   4.537E+05    -658.140    17-  66   |               |        |
5d_2De[5/2] -19w2W             2.648E-03   3.444E+05    -652.772    17-  67   |               |        |
5d_2De[5/2] -20w2W             2.229E-03   2.653E+05    -648.257    17-  68   |               |        |
5d_2De[5/2] -21w2W             1.895E-03   2.071E+05    -644.421    17-  69   |               |        |
5d_2De[5/2] -22w2W             1.626E-03   1.636E+05    -641.133    17-  70   |               |        |
5d_2De[5/2] -23w2W             1.407E-03   1.306E+05    -638.291    17-  71   |               |        |
5d_2De[5/2] -24w2W             1.226E-03   1.053E+05    -635.818    17-  72   |               |        |
5d_2De[5/2] -25w2W             1.074E-03   8.568E+04    -633.652    17-  73   |               |        |
5d_2De[5/2] -26w2W             9.476E-04   7.029E+04    -631.743    17-  74   |               |        |
5d_2De[5/2] -27w2W             8.402E-04   5.810E+04    -630.052    17-  75   |               |        |
5d_2De[5/2] -28w2W             7.486E-04   4.836E+04    -628.546    17-  76   |               |        |
5d_2De[5/2] -29w2W             6.700E-04   4.052E+04    -627.200    17-  77   |               |        |
5d_2De[5/2] -30w2W             6.021E-04   3.416E+04    -625.991    17-  78   |               |        |
5f_2Fo[5/2] -5z2Z              1.016E-02   3.909E+02  -2.403E+05    18-  20   |               |        |
5f_2Fo[5/2] -6d_2De[3/2]       5.360E-02   1.090E+08    2217.619    18-  24   |               |   3.0  |
5f_2Fo[5/2] -6d_2De[5/2]       3.820E-03   5.183E+06    2217.211    18-  25   |               |   7.0  |
5f_2Fo[5/2] -6z2Z              1.196E+00   2.837E+08   -2053.402    18-  28   |               |        |
5f_2Fo[5/2] -7d_2De[5/2]       6.600E-04   2.511E+06    1324.023    18-  32   |               |   7.0  |
5f_2Fo[5/2] -7d_2De[3/2]       9.260E-03   5.285E+07    1324.023    18-  33   |               |   7.0  |
5f_2Fo[5/2] -7z2Z              2.299E-01   8.442E+07   -1285.130    18-  36   |               |        |
5f_2Fo[5/2] -8d_2De[3/2]       3.340E-03   3.027E+07    1050.736    18-  40   |               |   7.0  |
5f_2Fo[5/2] -8d_2De[5/2]       2.380E-04   1.438E+06    1050.736    18-  41   |               |   7.0  |
5f_2Fo[5/2] -8z2Z              8.486E-02   3.309E+07   -1034.031    18-  44   |               |        |
5f_2Fo[5/2] -9d_2De[3/2]       1.630E-03   1.923E+07     920.968    18-  48   |               |   7.0  |
5f_2Fo[5/2] -9d_2De[5/2]       1.160E-04   9.122E+05     920.968    18-  49   |               |   7.0  |
5f_2Fo[5/2] -9z2Z              4.164E-02   1.542E+07    -911.878    18-  52   |               |        |
5f_2Fo[5/2] -10d_2De           9.936E-04   5.548E+06    -846.616    18-  55   |               |        |
5f_2Fo[5/2] -10z2Z             2.395E-02   8.069E+06    -840.828    18-  58   |               |        |
5f_2Fo[5/2] -11w2W             1.553E-02   4.063E+06    -794.998    18-  59   |               |        |
5f_2Fo[5/2] -12w2W             1.059E-02   2.525E+06    -763.352    18-  60   |               |        |
5f_2Fo[5/2] -13w2W             7.594E-03   1.640E+06    -740.414    18-  61   |               |        |
5f_2Fo[5/2] -14w2W             5.659E-03   1.105E+06    -723.172    18-  62   |               |        |
5f_2Fo[5/2] -15w2W             4.347E-03   7.673E+05    -709.837    18-  63   |               |        |
5f_2Fo[5/2] -16w2W             3.421E-03   5.468E+05    -699.283    18-  64   |               |        |
5f_2Fo[5/2] -17w2W             2.746E-03   3.985E+05    -690.772    18-  65   |               |        |
5f_2Fo[5/2] -18w2W             2.242E-03   2.962E+05    -683.797    18-  66   |               |        |
5f_2Fo[5/2] -19w2W             1.857E-03   2.239E+05    -678.003    18-  67   |               |        |
5f_2Fo[5/2] -20w2W             1.557E-03   1.719E+05    -673.134    18-  68   |               |        |
5f_2Fo[5/2] -21w2W             1.320E-03   1.338E+05    -668.999    18-  69   |               |        |
5f_2Fo[5/2] -22w2W             1.129E-03   1.054E+05    -665.456    18-  70   |               |        |
5f_2Fo[5/2] -23w2W             9.739E-04   8.397E+04    -662.395    18-  71   |               |        |
5f_2Fo[5/2] -24w2W             8.465E-04   6.757E+04    -659.732    18-  72   |               |        |
5f_2Fo[5/2] -25w2W             7.407E-04   5.488E+04    -657.400    18-  73   |               |        |
5f_2Fo[5/2] -26w2W             6.521E-04   4.495E+04    -655.346    18-  74   |               |        |
5f_2Fo[5/2] -27w2W             5.773E-04   3.710E+04    -653.526    18-  75   |               |        |
5f_2Fo[5/2] -28w2W             5.136E-04   3.085E+04    -651.907    18-  76   |               |        |
5f_2Fo[5/2] -29w2W             4.591E-04   2.582E+04    -650.458    18-  77   |               |        |
5f_2Fo[5/2] -30w2W             4.121E-04   2.174E+04    -649.158    18-  78   |               |        |
5f_2Fo[7/2] -5z2Z              1.016E-02   5.212E+02  -2.403E+05    19-  20   |               |        |
5f_2Fo[7/2] -6d_2De[3/2]       5.393E-02   1.463E+08    2217.619    19-  24   |               |        |
5f_2Fo[7/2] -6d_2De[5/2]       5.740E-02   1.038E+08    2217.211    19-  25   |               |   3.0  |
5f_2Fo[7/2] -6z2Z              1.196E+00   3.783E+08   -2053.402    19-  28   |               |        |
5f_2Fo[7/2] -7d_2De[5/2]       9.910E-03   5.028E+07    1324.023    19-  32   |               |   7.0  |
5f_2Fo[7/2] -7d_2De[3/2]       6.790E-04   5.167E+06    1324.023    19-  33   |               |        |
5f_2Fo[7/2] -7z2Z              2.299E-01   1.126E+08   -1285.130    19-  36   |               |        |
5f_2Fo[7/2] -8d_2De[5/2]       3.580E-03   2.884E+07    1050.736    19-  41   |               |   7.0  |
5f_2Fo[7/2] -8z2Z              8.486E-02   4.412E+07   -1034.031    19-  44   |               |        |
5f_2Fo[7/2] -9d_2De[5/2]       1.750E-03   1.835E+07     920.968    19-  49   |               |   7.0  |
5f_2Fo[7/2] -9z2Z              4.164E-02   2.055E+07    -911.878    19-  52   |               |        |
5f_2Fo[7/2] -10d_2De           9.936E-04   7.397E+06    -846.616    19-  55   |               |        |
5f_2Fo[7/2] -10z2Z             2.395E-02   1.076E+07    -840.828    19-  58   |               |        |
5f_2Fo[7/2] -11w2W             1.553E-02   5.418E+06    -794.998    19-  59   |               |        |
5f_2Fo[7/2] -12w2W             1.059E-02   3.367E+06    -763.352    19-  60   |               |        |
5f_2Fo[7/2] -13w2W             7.594E-03   2.187E+06    -740.414    19-  61   |               |        |
5f_2Fo[7/2] -14w2W             5.659E-03   1.473E+06    -723.172    19-  62   |               |        |
5f_2Fo[7/2] -15w2W             4.347E-03   1.023E+06    -709.837    19-  63   |               |        |
5f_2Fo[7/2] -16w2W             3.421E-03   7.291E+05    -699.283    19-  64   |               |        |
5f_2Fo[7/2] -17w2W             2.746E-03   5.314E+05    -690.772    19-  65   |               |        |
5f_2Fo[7/2] -18w2W             2.242E-03   3.949E+05    -683.797    19-  66   |               |        |
