 Collision strengths (Omega[i,k]) for OSIX. The collisional excitation rate
 is defined by

           C(i,k)=8.63D-08 OMEGA(i,k) EXP(-U0) / Gi /sqrt(T_4).

 We also use the same definition for the ionization collision strength.
 For ionization of low lying levels we expect OMEGA(i,i) to be propotional to T.
 T is units of 10^4 K.

 [Reference] Collision strengths for O\,{\sc vi} for $n < 6$ are from \citep{LB11_Li_like}.

**************************************************************************************************************************
**************************************************************************************************************************

196                             !Number of transitions
13                              !Number of T values OMEGA tabulated at
1.0                             !Scaling factor for OMEGA (non-FILE values).
0.01                            !Value for OMEGA if f=0

3s_2Se[1/2]-3p_2Po[1/2]        1.000E+01  1.010E+01  1.020E+01  1.070E+01  1.180E+01  1.330E+01  1.520E+01  1.850E+01  2.120E+01  2.410E+01  2.770E+01  3.040E+01  3.300E+01
3s_2Se[1/2]-3p_2Po[3/2]        2.060E+01  2.040E+01  2.060E+01  2.140E+01  2.370E+01  2.650E+01  3.040E+01  3.700E+01  4.250E+01  4.820E+01  5.550E+01  6.080E+01  6.610E+01
3s_2Se[1/2]-3d_2De[3/2]        1.840E+00  1.810E+00  1.690E+00  1.600E+00  1.490E+00  1.390E+00  1.310E+00  1.240E+00  1.210E+00  1.190E+00  1.170E+00  1.160E+00  1.150E+00
3s_2Se[1/2]-3d_2De[5/2]        2.790E+00  2.730E+00  2.540E+00  2.400E+00  2.230E+00  2.080E+00  1.960E+00  1.870E+00  1.820E+00  1.790E+00  1.760E+00  1.740E+00  1.720E+00
3s_2Se[1/2]-4s_2Se[1/2]        1.300E+00  1.150E+00  1.020E+00  9.310E-01  8.810E-01  8.910E-01  9.290E-01  9.910E-01  1.030E+00  1.060E+00  1.080E+00  1.090E+00  1.090E+00
3s_2Se[1/2]-4p_2Po[1/2]        2.380E-01  1.840E-01  1.590E-01  1.430E-01  1.340E-01  1.460E-01  1.850E-01  2.930E-01  4.190E-01  5.800E-01  8.320E-01  1.050E+00  1.270E+00
3s_2Se[1/2]-4p_2Po[3/2]        4.610E-01  3.580E-01  3.120E-01  2.840E-01  2.670E-01  2.920E-01  3.710E-01  5.850E-01  8.370E-01  1.160E+00  1.660E+00  2.090E+00  2.540E+00
3s_2Se[1/2]-4d_2De[3/2]        3.100E-01  3.100E-01  3.120E-01  3.130E-01  3.200E-01  3.440E-01  3.880E-01  4.660E-01  5.270E-01  5.770E-01  6.170E-01  6.310E-01  6.380E-01
3s_2Se[1/2]-4d_2De[5/2]        4.630E-01  4.650E-01  4.690E-01  4.710E-01  4.830E-01  5.200E-01  5.870E-01  7.040E-01  7.940E-01  8.670E-01  9.250E-01  9.460E-01  9.560E-01
3s_2Se[1/2]-4f_2Fo[5/2]        4.070E-01  4.560E-01  4.730E-01  4.740E-01  4.590E-01  4.520E-01  4.510E-01  4.560E-01  4.610E-01  4.640E-01  4.670E-01  4.690E-01  4.700E-01
