21___-24___     2.067E-01   5.743E+03   4.286E+05     21- 24    393
21___-25___     9.428E-02   3.809E+03   3.412E+05     21- 25    394
21___-26___     5.164E-02   2.690E+03   2.890E+05     21- 26    395
21___-27___     3.175E-02   1.981E+03   2.543E+05     21- 27    396
21___-28___     2.098E-02   1.493E+03   2.296E+05     21- 28    397
21___-29___     1.478E-02   1.158E+03   2.112E+05     21- 29    398
21___-30___     1.087E-02   9.153E+02   1.970E+05     21- 30    399
22___-23___     4.483E+00   1.628E+04   1.296E+06     22- 23    400
22___-24___     6.583E-01   7.740E+03   6.903E+05     22- 24    401
22___-25___     2.148E-01   4.643E+03   4.887E+05     22- 25    402
22___-26___     9.777E-02   3.097E+03   3.882E+05     22- 26    403
22___-27___     5.345E-02   2.198E+03   3.280E+05     22- 27    404
22___-28___     3.281E-02   1.627E+03   2.881E+05     22- 28    405
22___-29___     2.182E-02   1.241E+03   2.597E+05     22- 29    406
22___-30___     1.524E-02   9.603E+02   2.385E+05     22- 30    407
23___-24___     4.674E+00   1.312E+04   1.477E+06     23- 24    408
23___-25___     6.846E-01   6.277E+03   7.845E+05     23- 25    409
23___-26___     2.229E-01   3.787E+03   5.541E+05     23- 26    410
23___-27___     1.013E-01   2.539E+03   4.392E+05     23- 27    411
23___-28___     5.526E-02   1.811E+03   3.705E+05     23- 28    412
23___-29___     3.387E-02   1.346E+03   3.248E+05     23- 29    413
23___-30___     2.249E-02   1.031E+03   2.923E+05     23- 30    414
24___-25___     4.865E+00   1.067E+04   1.674E+06     24- 25    415
24___-26___     7.110E-01   5.134E+03   8.869E+05     24- 26    416
24___-27___     2.310E-01   3.114E+03   6.252E+05     24- 27    417
24___-28___     1.047E-01   2.098E+03   4.945E+05     24- 28    418
24___-29___     5.707E-02   1.503E+03   4.164E+05     24- 29    419
24___-30___     3.493E-02   1.122E+03   3.645E+05     24- 30    420
25___-26___     5.056E+00   8.751E+03   1.887E+06     25- 26    421
25___-27___     7.373E-01   4.232E+03   9.979E+05     25- 27    422
25___-28___     2.391E-01   2.579E+03   7.020E+05     25- 28    423
25___-29___     1.082E-01   1.745E+03   5.543E+05     25- 29    424
25___-30___     5.889E-02   1.256E+03   4.659E+05     25- 30    425
26___-27___     5.246E+00   7.230E+03   2.118E+06     26- 27    426
26___-28___     7.636E-01   3.513E+03   1.118E+06     26- 28    427
26___-29___     2.472E-01   2.151E+03   7.848E+05     26- 29    428
26___-30___     1.117E-01   1.462E+03   6.187E+05     26- 30    429
27___-28___     5.437E+00   6.015E+03   2.367E+06     27- 28    430
27___-29___     7.900E-01   2.936E+03   1.247E+06     27- 29    431
27___-30___     2.553E-01   1.805E+03   8.740E+05     27- 30    432
28___-29___     5.628E+00   5.038E+03   2.635E+06     28- 29    433
28___-30___     8.163E-01   2.469E+03   1.386E+06     28- 30    434
29___-30___     5.819E+00   4.245E+03   2.922E+06     29- 30    435
