2s2p2p2De-2s2p3s2Po     2.344E-02   5.790E+08      670.88     6.0   8.1908E-01       1.411E-02  3.561E-02  3.733E-02    30
2s2p2p2Se-2s2p3s2Po     3.757E-01   1.358E+09      784.34     6.0   8.1908E-01       3.309E-02  8.353E-02  8.755E-02    31
2s2p2p2Pe-2s2p3s2Po     1.231E-01   1.055E+09      882.33     6.0   8.1908E-01       2.571E-02  6.489E-02  6.801E-02    32
2s2s3s2Se-2s2p3s2Po     5.691E-01   1.461E+09      930.66     6.0   8.1908E-01       3.560E-02  8.987E-02  9.419E-02    33
2s2s2p2Po-2s2p5p2Pe     7.308E-03   2.531E+08      438.86     6.0   9.3643E-01   #   3.512E-03  1.175E-02  1.352E-02    34
2s2s2p2Po-2s2p5p2De     9.371E-03   1.967E+08      436.65    10.0   9.7102E-01       3.853E-03  1.400E-02  1.657E-02    35
2s2s3p2Po-2s2p5p2De     7.051E-02   2.673E+08     1027.50    10.0   9.7102E-01       5.236E-03  1.903E-02  2.252E-02    36
2s2p2p2De-2s2p5d2Do     3.298E-02   5.369E+08      640.06    10.0   1.0343E+00   #   7.765E-03  3.284E-02  4.089E-02    37
2s2p2p2Pe-2s2p5d2Do     3.045E-02   1.770E+08      829.78    10.0   1.0343E+00   #   2.560E-03  1.083E-02  1.348E-02    38
2s2p2p2De-2s2p5d2Fo     1.073E-01   1.265E+09      635.82    14.0   1.0655E+00       2.205E-02  1.005E-01  1.283E-01    39
2s2p2p2Se-2s2p5d2Po     3.243E-01   1.357E+09      728.94     6.0   1.1096E+00       8.202E-03  4.157E-02  5.497E-02    40
2s2p2p2Pe-2s2p5d2Po     5.079E-02   5.128E+08      812.83     6.0   1.1096E+00       3.099E-03  1.571E-02  2.077E-02    41
2s2s3s2Se-2s2p5d2Po     1.289E-01   3.932E+08      853.67     6.0   1.1096E+00       2.377E-03  1.204E-02  1.593E-02    42
2s2s3p2Po-2s2p3p2Pe     3.110E-01   2.272E+09      955.48     6.0   1.1910E+00   #   9.293E-03  5.725E-02  8.080E-02    43
2p2p2p2Do-2s2p3p2Pe     3.816E-02   3.132E+08     1163.76     6.0   1.1910E+00   #   1.281E-03  7.892E-03  1.114E-02    44
2s2s3p2Po-2s2p3p2De     3.711E-01   1.637E+09      952.46    10.0   1.2009E+00       1.064E-02  6.713E-02  9.549E-02    45
2s2s3p2Po-2s2p3p2Se     7.555E-02   1.852E+09      903.49     2.0   1.3715E+00       1.062E-03  1.009E-02  1.645E-02    46
2s2p2p2De-2s2p3d2Fo     1.317E-01   1.891E+09      576.02    14.0   1.5550E+00       3.145E-03  4.642E-02  8.765E-02    47
2s2s3d2De-2s2p3d2Fo     4.417E-01   2.232E+09      971.03    14.0   1.5550E+00       3.713E-03  5.479E-02  1.035E-01    48
2s2p2p2De-2s2p3d2Do     1.940E-02   3.964E+08      571.39    10.0   1.5972E+00   #   3.846E-04  6.281E-03  1.227E-02    49
2s2p2p2Pe-2s2p3d2Do     5.245E-01   4.073E+09      717.92    10.0   1.5972E+00   #   3.952E-03  6.453E-02  1.260E-01    50
2s2s3d2De-2s2p3d2Do     3.139E-01   2.282E+09      957.93    10.0   1.5972E+00   #   2.214E-03  3.616E-02  7.062E-02    51
2s2p2p2Pe-2s2p3d2Po     1.446E-01   1.946E+09      704.03     6.0   1.6795E+00       7.630E-04  1.518E-02  3.167E-02    52
2s2s3d2De-2s2p3d2Po     2.049E-01   2.615E+09      933.37     6.0   1.6795E+00       1.025E-03  2.040E-02  4.256E-02    53
2s2s4s2Se-2s2p4s2Po     9.360E-01   2.321E+09      946.89     6.0   1.9840E+00       2.111E-04  8.722E-03  2.321E-02    54
2s2s4p2Po-2p2p3s2Pe     1.868E-01   1.255E+09      996.31     6.0   1.9855E+00   #   1.133E-04  4.699E-03  1.252E-02    55
2s2s4p2Po-2s2p4p2De     3.967E-01   1.667E+09      975.93    10.0   2.0483E+00       1.856E-04  8.947E-03  2.507E-02    56
2s2p2p2Pe-2p2p3p2Do     1.198E-01   1.223E+09      626.08    10.0   2.2097E+00   #   6.274E-05  4.456E-03  1.420E-02    57
2s2p3p2De-2p2p3p2Do     2.226E-01   9.930E+08     1222.91    10.0   2.2097E+00   #   5.094E-05  3.618E-03  1.153E-02    58
2s2s4d2De-2s2p4d2Fo     3.807E-01   1.913E+09      973.78    14.0   2.2230E+00       1.289E-04  9.451E-03  3.045E-02    59
2s2s4f2Fo-2s2p4f2Fe     3.148E-01   2.195E+09      978.05    14.0   2.2352E+00   #   1.395E-04  1.053E-02  3.427E-02    60
2s2s4f2Fo-2s2p4f2Ge     3.382E-01   1.835E+09      977.88    18.0   2.2357E+00       1.496E-04  1.131E-02  3.680E-02    61
2s2s4d2De-2s2p4d2Do     2.763E-01   1.984E+09      963.82    10.0   2.2548E+00   #   8.197E-05  6.487E-03  2.144E-02    62
2s2s4f2Fo-2s2p4f2De     2.310E-01   2.287E+09      971.12    10.0   2.2570E+00       9.349E-05  7.438E-03  2.463E-02    63
2s2s4d2De-2s2p4d2Po     1.622E-01   1.951E+09      961.34     6.0   2.2629E+00       4.653E-05  3.754E-03  1.249E-02    64


LTDR for listed auoionizing states                                                   5.992E+00  3.763E+00  3.036E+00
Total LTDR auoionizing states                                                        6.067E+00  3.918E+00  3.238E+00
LTDR for all listed states                                                           1.033E+01  5.926E+00  4.664E+00
Total LTDR for all states                                                            1.043E+01  6.146E+00  4.968E+00




  Transition                f           A          Lam(A)     Gu      v(exc)          a(10^4)   a(2x10^4)  a(3x10^4)

2s2s2p2Po-2s2p3p2Se     1.721E-03   1.332E+08      508.54     6.0   3.8974E-04       5.504E-02  1.948E-02  1.061E-02     1
2s2s2p2Po-2s2p4p2Pe     1.229E-02   3.768E+08      466.45     6.0   5.3235E-01   #   3.636E-02  4.612E-02  3.843E-02     2
2s2s2p2Po-2s2p4p2De     1.641E-02   3.090E+08      461.06     6.0   6.0748E-01       3.465E-02  5.264E-02  4.658E-02     3
2s2s2p2Po-2s2p5p2Pe     7.308E-03   2.531E+08      438.86     6.0   9.3643E-01   #   3.512E-03  1.175E-02  1.352E-02     4
2s2s2p2Po-2s2p5p2De     9.371E-03   1.967E+08      436.65     6.0   9.7102E-01       3.853E-03  1.400E-02  1.657E-02     5
2s2p2p2De-2s2p3d2Do     1.849E-01   1.881E+09      809.69    10.0   5.3005E-02   #   3.019E+00  1.212E+00  6.884E-01     6
2s2p2p2De-2s2p3d2Fo     3.178E-01   2.367E+09      799.76    10.0   9.8964E-02       4.266E+00  1.913E+00  1.127E+00     7
2s2p2p2De-2s2p4s2Po     9.156E-03   1.933E+08      725.65    10.0   4.8181E-01       2.377E-02  2.671E-02  2.138E-02     8
2s2p2p2De-2s2p4d2Do     6.721E-02   9.515E+08      686.43    10.0   7.1787E-01   #   6.282E-02  1.244E-01  1.202E-01     9
2s2p2p2De-2s2p4d2Fo     1.370E-01   1.402E+09      682.33    10.0   7.4413E-01       1.142E-01  2.409E-01  2.378E-01    10
2s2p2p2De-2s2p3s2Po     2.344E-02   5.790E+08      670.88    10.0   8.1908E-01       1.411E-02  3.561E-02  3.733E-02    11
2s2p2p2De-2s2p5d2Do     3.298E-02   5.369E+08      640.06    10.0   1.0343E+00   #   7.765E-03  3.284E-02  4.089E-02    12
2s2p2p2De-2s2p5d2Fo     1.073E-01   1.265E+09      635.82    10.0   1.0655E+00       2.205E-02  1.005E-01  1.283E-01    13
2s2p2p2De-2s2p3d2Fo     1.317E-01   1.891E+09      576.02    10.0   1.5550E+00       3.145E-03  4.642E-02  8.765E-02    14
2s2p2p2De-2s2p3d2Do     1.940E-02   3.964E+08      571.39    10.0   1.5972E+00   #   3.846E-04  6.281E-03  1.227E-02    15
2s2p2p2Se-2s2p3d2Po     4.630E-01   1.150E+09      946.09     2.0   1.6561E-01       6.451E-01  3.394E-01  2.109E-01    16
2s2p2p2Se-2s2p4s2Po     9.426E-02   2.832E+08      860.25     2.0   4.8181E-01       3.483E-02  3.913E-02  3.132E-02    17
2s2p2p2Se-2s2p4d2Po     1.528E-01   5.375E+08      795.06     2.0   7.6758E-01       1.677E-02  3.741E-02  3.763E-02    18
2s2p2p2Se-2s2p3s2Po     3.757E-01   1.358E+09      784.34     2.0   8.1908E-01       3.309E-02  8.353E-02  8.755E-02    19
2s2p2p2Se-2s2p5d2Po     3.243E-01   1.357E+09      728.94     2.0   1.1096E+00       8.202E-03  4.157E-02  5.497E-02    20
2s2p2p2Pe-2s2p3d2Do     2.183E-01   6.733E+08     1139.17     6.0   5.3005E-02   #   1.081E+00  4.339E-01  2.464E-01    21
2s2p2p2Pe-2s2p3d2Po     1.113E-01   6.222E+08     1092.43     6.0   1.6561E-01       3.490E-01  1.836E-01  1.141E-01    22
2s2p2p2Pe-2s2p4d2Do     5.220E-02   2.526E+08      909.42     6.0   7.1787E-01   #   1.668E-02  3.301E-02  3.191E-02    23
2s2p2p2Pe-2s2p4d2Po     2.493E-02   2.072E+08      895.91     6.0   7.6758E-01       6.466E-03  1.442E-02  1.451E-02    24
2s2p2p2Pe-2s2p3s2Po     1.231E-01   1.055E+09      882.33     6.0   8.1908E-01       2.571E-02  6.489E-02  6.801E-02    25
2s2p2p2Pe-2s2p5d2Do     3.045E-02   1.770E+08      829.78     6.0   1.0343E+00   #   2.560E-03  1.083E-02  1.348E-02    26
2s2p2p2Pe-2s2p5d2Po     5.079E-02   5.128E+08      812.83     6.0   1.1096E+00       3.099E-03  1.571E-02  2.077E-02    27
2s2p2p2Pe-2s2p3d2Do     5.245E-01   4.073E+09      717.92     6.0   1.5972E+00   #   3.952E-03  6.453E-02  1.260E-01    28
2s2p2p2Pe-2s2p3d2Po     1.446E-01   1.946E+09      704.03     6.0   1.6795E+00       7.630E-04  1.518E-02  3.167E-02    29
2s2p2p2Pe-2p2p3p2Do     1.198E-01   1.223E+09      626.08     6.0   2.2097E+00   #   6.274E-05  4.456E-03  1.420E-02    30
2s2s3s2Se-2s2p3d2Po     1.007E-01   1.642E+08     1167.50     2.0   1.6561E-01       9.211E-02  4.846E-02  3.011E-02    31
2s2s3s2Se-2s2p4d2Po     1.095E-01   2.722E+08      945.78     2.0   7.6758E-01       8.494E-03  1.895E-02  1.906E-02    32
2s2s3s2Se-2s2p3s2Po     5.691E-01   1.461E+09      930.66     2.0   8.1908E-01       3.560E-02  8.987E-02  9.419E-02    33
2s2s3s2Se-2s2p5d2Po     1.289E-01   3.932E+08      853.67     2.0   1.1096E+00       2.377E-03  1.204E-02  1.593E-02    34
2s2s3p2Po-2s2p3p2Se     6.915E-03   5.837E+07     1539.73     6.0   3.8974E-04       2.412E-02  8.536E-03  4.648E-03    35
2s2s3p2Po-2s2p4p2De     2.774E-02   8.059E+07     1173.75     6.0   6.0748E-01       9.037E-03  1.373E-02  1.215E-02    36
2s2s3p2Po-2s2p5p2De     7.051E-02   2.673E+08     1027.50     6.0   9.7102E-01       5.236E-03  1.903E-02  2.252E-02    37
2s2s3p2Po-2s2p3p2Pe     3.110E-01   2.272E+09      955.48     6.0   1.1910E+00   #   9.293E-03  5.725E-02  8.080E-02    38
2s2s3p2Po-2s2p3p2De     3.711E-01   1.637E+09      952.46     6.0   1.2009E+00       1.064E-02  6.713E-02  9.549E-02    39
2s2s3p2Po-2s2p3p2Se     7.555E-02   1.852E+09      903.49     6.0   1.3715E+00       1.062E-03  1.009E-02  1.645E-02    40
2s2s3d2De-2s2p3d2Fo     4.522E-03   6.380E+06     1837.68    10.0   9.8964E-02       1.150E-02  5.155E-03  3.037E-03    41
2s2s3d2De-2s2p3d2Fo     4.417E-01   2.232E+09      971.03    10.0   1.5550E+00       3.713E-03  5.479E-02  1.035E-01    42
2s2s3d2De-2s2p3d2Do     3.139E-01   2.282E+09      957.93    10.0   1.5972E+00   #   2.214E-03  3.616E-02  7.062E-02    43
2s2s3d2De-2s2p3d2Po     2.049E-01   2.615E+09      933.37    10.0   1.6795E+00       1.025E-03  2.040E-02  4.256E-02    44
2p2p2p2Do-2s2p4f2Fe     2.451E-02   5.825E+07     1415.77    10.0   7.3241E-01   #   5.021E-03  1.029E-02  1.007E-02    45
2p2p2p2Do-2s2p3p2Pe     3.816E-02   3.132E+08     1163.76    10.0   1.1910E+00   #   1.281E-03  7.892E-03  1.114E-02    46
2s2s4s2Se-2s2p4s2Po     9.360E-01   2.321E+09      946.89     2.0   1.9840E+00       2.111E-04  8.722E-03  2.321E-02    47
2s2s4p2Po-2p2p3s2Pe     1.868E-01   1.255E+09      996.31     6.0   1.9855E+00   #   1.133E-04  4.699E-03  1.252E-02    48
2s2s4p2Po-2s2p4p2De     3.967E-01   1.667E+09      975.93     6.0   2.0483E+00       1.856E-04  8.947E-03  2.507E-02    49
2s2s4d2De-2s2p4d2Fo     3.807E-01   1.913E+09      973.78    10.0   2.2230E+00       1.289E-04  9.451E-03  3.045E-02    50
2s2s4d2De-2s2p4d2Do     2.763E-01   1.984E+09      963.82    10.0   2.2548E+00   #   8.197E-05  6.487E-03  2.144E-02    51
2s2s4d2De-2s2p4d2Po     1.622E-01   1.951E+09      961.34    10.0   2.2629E+00       4.653E-05  3.754E-03  1.249E-02    52
2p2p2p2Po-2s2p3p2Se     2.072E-02   3.235E+07     3579.65     6.0   3.8974E-04       1.337E-02  4.731E-03  2.576E-03    53
2p2p2p2Po-2s2p4p2Pe     1.024E-01   1.425E+08     2189.13     6.0   5.3235E-01   #   1.375E-02  1.744E-02  1.453E-02    54
2s2s4f2Fo-2s2p4f2Fe     3.148E-01   2.195E+09      978.05    14.0   2.2352E+00   #   1.395E-04  1.053E-02  3.427E-02    55
2s2s4f2Fo-2s2p4f2Ge     3.382E-01   1.835E+09      977.88    14.0   2.2357E+00       1.496E-04  1.131E-02  3.680E-02    56
2s2s4f2Fo-2s2p4f2De     2.310E-01   2.287E+09      971.12    14.0   2.2570E+00       9.349E-05  7.438E-03  2.463E-02    57
2s2s5p2Po-2s2p3p2Se     2.759E-02   2.525E+07     4676.06     6.0   3.8974E-04       1.043E-02  3.692E-03  2.011E-03    58
2s2p3s2Po-2s2p3p2Se     8.101E-02   5.785E+07     5293.67     6.0   3.8974E-04       2.391E-02  8.460E-03  4.606E-03    59
2s2p3p2Pe-2s2p3d2Do     4.066E-01   4.374E+07     6099.27     6.0   5.3005E-02   #   7.021E-02  2.819E-02  1.601E-02    60
2s2p3p2Pe-2s2p3d2Po     8.129E-02   2.202E+07     4962.41     6.0   1.6561E-01       1.235E-02  6.498E-03  4.038E-03    61
2s2p3p2De-2s2p3d2Fo     4.819E-01   2.965E+07     8799.50    10.0   9.8964E-02       5.344E-02  2.396E-02  1.412E-02    62
2s2p3p2De-2s2p4s2Po     1.612E-01   1.044E+08     4143.43    10.0   4.8181E-01       1.284E-02  1.443E-02  1.154E-02    63
2s2p3p2De-2p2p3p2Do     2.226E-01   9.930E+08     1222.91    10.0   2.2097E+00   #   5.094E-05  3.618E-03  1.153E-02    64


LTDR for listed auoionizing states                                                   5.992E+00  3.763E+00  3.036E+00
Total LTDR auoionizing states                                                        6.067E+00  3.918E+00  3.238E+00
LTDR for all listed states                                                           1.033E+01  5.926E+00  4.664E+00
Total LTDR for all states                                                            1.043E+01  6.146E+00  4.968E+00


