2p_2Po-15___         0.0373      0.0373      0.0545      0.0848      0.1506      0.1846      0.1846      0.1846      0.1846
2p_2Po-16___         0.0145      0.0180      0.0243      0.0360      0.0630      0.0934      0.1317      0.1926      0.2441
2p_2Po-17___         0.0120      0.0149      0.0201      0.0297      0.0521      0.0772      0.1089      0.1593      0.2019
2p_2Po-18___         0.0101      0.0125      0.0168      0.0249      0.0436      0.0646      0.0911      0.1333      0.1690
2p_2Po-19___         0.0085      0.0105      0.0142      0.0210      0.0368      0.0546      0.0771      0.1127      0.1429
2p_2Po-20___         0.0073      0.0090      0.0121      0.0179      0.0314      0.0466      0.0657      0.0961      0.1219
2p_2Po-21___         0.0062      0.0077      0.0104      0.0154      0.0270      0.0401      0.0565      0.0827      0.1049
2p_2Po-22___       5.42E-03    6.71E-03    9.02E-03    1.34E-02    2.34E-02    3.47E-02    4.90E-02    7.17E-02    9.09E-02
2p_2Po-23___       4.73E-03    5.85E-03    7.87E-03    1.17E-02    2.04E-02    3.03E-02    4.27E-02    6.25E-02    7.93E-02
2p_2Po-24___       4.15E-03    5.14E-03    6.91E-03    1.02E-02    1.79E-02    2.66E-02    3.75E-02    5.49E-02    6.96E-02
2p_2Po-25___       3.66E-03    4.53E-03    6.10E-03    9.03E-03    1.58E-02    2.34E-02    3.31E-02    4.84E-02    6.14E-02
2p_2Po-26___       3.25E-03    4.02E-03    5.41E-03    8.01E-03    1.40E-02    2.08E-02    2.94E-02    4.30E-02    5.45E-02
2p_2Po-27___       2.90E-03    3.58E-03    4.82E-03    7.14E-03    1.25E-02    1.85E-02    2.62E-02    3.83E-02    4.86E-02
2p_2Po-28___       2.59E-03    3.21E-03    4.31E-03    6.39E-03    1.12E-02    1.66E-02    2.34E-02    3.43E-02    4.35E-02
2p_2Po-29___       2.33E-03    2.88E-03    3.88E-03    5.74E-03    1.01E-02    1.49E-02    2.11E-02    3.08E-02    3.91E-02
2p_2Po-30___       2.10E-03    2.60E-03    3.50E-03    5.18E-03    9.07E-03    1.34E-02    1.90E-02    2.78E-02    3.53E-02

3s_2Se-    I         2.1652      5.4131     10.9613     20.3611     40.2104     57.5481    115.0963    287.7407    575.4814
3s_2Se-3p_2Po      1.27E+05    1.51E+05    1.69E+05    1.87E+05    2.11E+05    2.29E+05    2.48E+05    2.71E+05    2.90E+05
3s_2Se-4s_2Se         0.2045      0.2045      0.8440      2.3943      7.9351     11.1636     11.1636     11.1636     11.1636
3s_2Se-4p_2Po         0.5265      0.5265      1.6654      4.6499     17.2172     27.1992     27.1992     27.1992     27.1992
3s_2Se-4d_2De         1.1566      1.1566      3.2984      8.0558     23.2386     31.4574     31.4574     31.4574     31.4574
3s_2Se-4f_2Fo         4.8197      4.8197      8.5658     14.7772     26.1466     31.4736     31.4736     31.4736     31.4736
3s_2Se-5___         32.3465     32.3465     35.0210     39.3437     46.8000     50.5569     50.5569     50.5569     50.5569
3s_2Se-6___          2.1201      2.1201      3.5646      6.0698     11.2442     13.7643     13.7643     13.7643     13.7643
3s_2Se-7___          1.0803      1.0803      1.8108      3.0720      5.6463      6.8919      6.8919      6.8919      6.8919
3s_2Se-8___          0.6357      0.6357      1.0641      1.8020      3.2990      4.0214      4.0214      4.0214      4.0214
3s_2Se-9___          0.4098      0.4098      0.6854      1.1596      2.1180      2.5795      2.5795      2.5795      2.5795
3s_2Se-10___         0.2814      0.2814      0.4704      0.7953      1.4502      1.7650      1.7650      1.7650      1.7650
3s_2Se-11___         0.2024      0.2024      0.3383      0.5718      1.0416      1.2674      1.2674      1.2674      1.2674
3s_2Se-12___         0.1509      0.1509      0.2522      0.4261      0.7756      0.9433      0.9433      0.9433      0.9433
3s_2Se-13___         0.1157      0.1157      0.1934      0.3267      0.5943      0.7228      0.7228      0.7228      0.7228
3s_2Se-14___         0.0908      0.0908      0.1518      0.2563      0.4660      0.5667      0.5667      0.5667      0.5667
3s_2Se-15___         0.0727      0.0727      0.1215      0.2052      0.3731      0.4537      0.4537      0.4537      0.4537
3s_2Se-16___         0.0255      0.0380      0.0570      0.0873      0.1463      0.2044      0.2718      0.3714      0.4519
3s_2Se-17___         0.0210      0.0312      0.0468      0.0717      0.1202      0.1679      0.2234      0.3053      0.3716
3s_2Se-18___         0.0175      0.0260      0.0390      0.0596      0.1000      0.1398      0.1860      0.2543      0.3095
3s_2Se-19___         0.0147      0.0219      0.0328      0.0502      0.0842      0.1177      0.1566      0.2141      0.2607
3s_2Se-20___         0.0125      0.0186      0.0279      0.0426      0.0715      0.1000      0.1331      0.1821      0.2217
3s_2Se-21___         0.0107      0.0159      0.0239      0.0365      0.0613      0.0857      0.1142      0.1561      0.1901
3s_2Se-22___         0.0093      0.0138      0.0206      0.0316      0.0530      0.0741      0.0987      0.1350      0.1644
3s_2Se-23___         0.0081      0.0120      0.0179      0.0275      0.0461      0.0645      0.0859      0.1175      0.1431
3s_2Se-24___         0.0071      0.0105      0.0157      0.0240      0.0404      0.0565      0.0752      0.1029      0.1254
3s_2Se-25___         0.0062      0.0092      0.0138      0.0212      0.0356      0.0498      0.0663      0.0907      0.1105
3s_2Se-26___       5.52E-03    8.18E-03    1.23E-02    1.88E-02    3.15E-02    4.41E-02    5.87E-02    8.03E-02    9.78E-02
3s_2Se-27___       4.91E-03    7.28E-03    1.09E-02    1.67E-02    2.80E-02    3.92E-02    5.22E-02    7.15E-02    8.71E-02
3s_2Se-28___       4.39E-03    6.51E-03    9.74E-03    1.49E-02    2.50E-02    3.51E-02    4.67E-02    6.39E-02    7.79E-02
3s_2Se-29___       3.94E-03    5.84E-03    8.75E-03    1.34E-02    2.25E-02    3.15E-02    4.19E-02    5.74E-02    6.99E-02
3s_2Se-30___       3.55E-03    5.26E-03    7.88E-03    1.21E-02    2.03E-02    2.84E-02    3.78E-02    5.17E-02    6.30E-02

3p_2Po-    I         6.4957     16.2393     32.8838     61.0832    120.6311    172.6444    345.2888    863.2220   1726.4441
3p_2Po-3d_2De      1.67E+05    1.97E+05    2.20E+05    2.42E+05    2.72E+05    2.95E+05    3.18E+05    3.48E+05    3.70E+05
3p_2Po-4s_2Se         0.9877      0.9877      1.9415      3.7483      8.4191     11.2038     11.2038     11.2038     11.2038
3p_2Po-4p_2Po         3.2105      3.2105      7.3696     15.9227     40.5988     53.9991     53.9991     53.9991     53.9991
3p_2Po-4d_2De         4.2548      4.2548     12.1644     31.3112    103.6220    155.3924    155.3924    155.3924    155.3924
3p_2Po-4f_2Fo        18.3137     18.3137     35.2110     65.6835    134.2770    167.7495    167.7495    167.7495    167.7495
3p_2Po-5___        104.9017    104.9017    114.6277    130.3476    157.4625    171.1250    171.1250    171.1250    171.1250
3p_2Po-6___          6.8642      6.8642     11.5417     19.6546     36.4165     44.5849     44.5849     44.5849     44.5849
3p_2Po-7___          3.4967      3.4967      5.8612      9.9439     18.2796     22.3162     22.3162     22.3162     22.3162
3p_2Po-8___          2.0574      2.0574      3.4439      5.8322     10.6774     13.0156     13.0156     13.0156     13.0156
3p_2Po-9___          1.3261      1.3261      2.2181      3.7523      6.8525      8.3452      8.3452      8.3452      8.3452
3p_2Po-10___         0.9108      0.9108      1.5230      2.5749      4.6958      5.7160      5.7160      5.7160      5.7160
3p_2Po-11___         0.6548      0.6548      1.0945      1.8496      3.3684      4.0977      4.0977      4.0977      4.0977
3p_2Po-12___         0.4884      0.4884      0.8163      1.3791      2.5101      3.0533      3.0533      3.0533      3.0533
3p_2Po-13___         0.3746      0.3746      0.6259      1.0572      1.9231      2.3386      2.3386      2.3386      2.3386
3p_2Po-14___         0.2940      0.2940      0.4913      0.8296      1.5083      1.8339      1.8339      1.8339      1.8339
3p_2Po-15___         0.2353      0.2353      0.3931      0.6637      1.2063      1.4664      1.4664      1.4664      1.4664
3p_2Po-16___         0.0803      0.1197      0.1795      0.2747      0.4604      0.6431      0.8553      1.1686      1.4221
3p_2Po-17___         0.0659      0.0982      0.1472      0.2252      0.3776      0.5276      0.7020      0.9594      1.1677
3p_2Po-18___         0.0548      0.0816      0.1223      0.1871      0.3138      0.4386      0.5836      0.7978      0.9712
3p_2Po-19___         0.0461      0.0685      0.1027      0.1572      0.2638      0.3687      0.4907      0.6710      0.8169
3p_2Po-20___         0.0392      0.0582      0.0872      0.1335      0.2239      0.3131      0.4168      0.5700      0.6940
3p_2Po-21___         0.0336      0.0498      0.0747      0.1143      0.1918      0.2682      0.3571      0.4884      0.5948
3p_2Po-22___         0.0290      0.0430      0.0645      0.0987      0.1656      0.2316      0.3084      0.4219      0.5138
3p_2Po-23___         0.0252      0.0374      0.0560      0.0858      0.1440      0.2014      0.2682      0.3670      0.4470
3p_2Po-24___         0.0221      0.0328      0.0490      0.0751      0.1260      0.1763      0.2348      0.3213      0.3913
3p_2Po-25___         0.0194      0.0288      0.0432      0.0661      0.1110      0.1553      0.2068      0.2830      0.3447
3p_2Po-26___         0.0172      0.0255      0.0382      0.0585      0.0982      0.1374      0.1831      0.2505      0.3051
3p_2Po-27___         0.0153      0.0227      0.0340      0.0520      0.0874      0.1223      0.1628      0.2229      0.2715
3p_2Po-28___         0.0137      0.0203      0.0304      0.0465      0.0781      0.1092      0.1455      0.1992      0.2426
3p_2Po-29___         0.0123      0.0182      0.0272      0.0417      0.0700      0.0980      0.1306      0.1788      0.2178
3p_2Po-30___         0.0111      0.0164      0.0245      0.0376      0.0631      0.0883      0.1176      0.1610      0.1962

3d_2De-    I        10.8262     27.0654     54.8063    101.8054    201.0518    287.7407    575.4814   1438.7034   2877.4068
3d_2De-4s_2Se         2.0383      2.0383      3.3408      5.2336      7.2789      8.0268      8.0268      8.0268      8.0268
3d_2De-4p_2Po         7.4745      7.4745     12.5620     20.3160     30.9060     35.3864     35.3864     35.3864     35.3864
3d_2De-4d_2De        14.3683     14.3683     27.6438     51.5097    104.6186    129.8695    129.8695    129.8695    129.8695
3d_2De-4f_2Fo        33.9282     33.9282     82.9098    189.8044    535.1650    750.5168    750.5168    750.5168    750.5168
3d_2De-5___        253.3312    253.3312    270.8889    299.2672    348.2125    372.8623    372.8623    372.8623    372.8623
3d_2De-6___         13.8132     13.8132     23.2240     39.5449     73.2547     89.6751     89.6751     89.6751     89.6751
3d_2De-7___          7.0419      7.0419     11.8039     20.0264     36.8152     44.9446     44.9446     44.9446     44.9446
3d_2De-8___          4.1422      4.1422      6.9338     11.7422     21.4965     26.2023     26.2023     26.2023     26.2023
3d_2De-9___          2.6700      2.6700      4.4662      7.5557     13.8002     16.8088     16.8088     16.8088     16.8088
3d_2De-10___         1.8334      1.8334      3.0654      5.1826      9.4503     11.5028     11.5028     11.5028     11.5028
3d_2De-11___         1.3191      1.3191      2.2051      3.7266      6.7882      8.2591      8.2591      8.2591      8.2591
3d_2De-12___         0.9834      0.9834      1.6437      2.7770      5.0556      6.1504      6.1504      6.1504      6.1504
3d_2De-13___         0.7542      0.7542      1.2605      2.1291      3.8738      4.7118      4.7118      4.7118      4.7118
3d_2De-14___         0.5920      0.5920      0.9892      1.6705      3.0373      3.6929      3.6929      3.6929      3.6929
3d_2De-15___         0.4737      0.4737      0.7915      1.3365      2.4292      2.9532      2.9532      2.9532      2.9532
3d_2De-16___         0.0964      0.1436      0.2154      0.3296      0.5525      0.7717      1.0263      1.4022      1.7064
3d_2De-17___         0.0788      0.1173      0.1759      0.2691      0.4513      0.6305      0.8388      1.1464      1.3953
3d_2De-18___         0.0653      0.0971      0.1456      0.2228      0.3737      0.5223      0.6950      0.9500      1.1565
3d_2De-19___         0.0547      0.0814      0.1220      0.1867      0.3132      0.4378      0.5827      0.7967      0.9700
3d_2De-20___         0.0464      0.0689      0.1033      0.1581      0.2652      0.3708      0.4936      0.6751      0.8220
3d_2De-21___         0.0397      0.0589      0.0883      0.1351      0.2267      0.3170      0.4221      0.5773      0.7030
3d_2De-22___         0.0342      0.0508      0.0760      0.1164      0.1954      0.2733      0.3638      0.4977      0.6061
3d_2De-23___         0.0297      0.0441      0.0660      0.1010      0.1696      0.2373      0.3160      0.4323      0.5265
3d_2De-24___         0.0260      0.0385      0.0577      0.0883      0.1483      0.2074      0.2762      0.3779      0.4603
3d_2De-25___         0.0228      0.0339      0.0507      0.0776      0.1304      0.1824      0.2429      0.3324      0.4049
3d_2De-26___         0.0202      0.0299      0.0448      0.0686      0.1153      0.1613      0.2148      0.2940      0.3581
3d_2De-27___         0.0180      0.0266      0.0398      0.0610      0.1024      0.1433      0.1909      0.2613      0.3183
3d_2De-28___         0.0160      0.0238      0.0356      0.0544      0.0914      0.1280      0.1704      0.2333      0.2842
3d_2De-29___         0.0144      0.0213      0.0319      0.0488      0.0820      0.1147      0.1528      0.2092      0.2549
3d_2De-30___         0.0129      0.0192      0.0287      0.0439      0.0738      0.1033      0.1376      0.1883      0.2295

4s_2Se-    I         6.9339     17.3348     32.1788     55.2246     96.2980    116.4019    232.8037    582.0093   1164.0187
4s_2Se-4p_2Po      3.71E+05    4.52E+05    5.12E+05    5.72E+05    6.52E+05    7.13E+05    7.73E+05    8.53E+05    9.13E+05
4s_2Se-5___        326.0147    326.0147    385.9780    478.5640    615.2500    682.9922    682.9922    682.9922    682.9922
4s_2Se-6___         88.7430     88.7429     97.2666    110.6248    131.4250    141.7515    141.7515    141.7515    141.7515
4s_2Se-7___          5.1667      5.1667      9.1865     16.0373     29.4947     35.7719     35.7719     35.7719     35.7719
4s_2Se-8___          2.6542      2.6542      4.6782      8.1101     14.7574     17.8359     17.8359     17.8359     17.8359
4s_2Se-9___          1.5757      1.5757      2.7648      4.7755      8.6397     10.4226     10.4226     10.4226     10.4226
4s_2Se-10___         1.0247      1.0247      1.7933      3.0908      5.5729      6.7162      6.7162      6.7162      6.7162
4s_2Se-11___         0.7092      0.7092      1.2390      2.1319      3.8326      4.6129      4.6129      4.6129      4.6129
4s_2Se-12___         0.5144      0.5144      0.8976      1.5431      2.7705      3.3335      3.3335      3.3335      3.3335
4s_2Se-13___         0.3864      0.3864      0.6736      1.1573      2.0752      2.4959      2.4959      2.4959      2.4959
4s_2Se-14___         0.2984      0.2984      0.5199      0.8926      1.5990      1.9225      1.9225      1.9225      1.9225
4s_2Se-15___         0.2358      0.2358      0.4106      0.7047      1.2617      1.5167      1.5167      1.5167      1.5167
4s_2Se-16___         0.0933      0.1552      0.2377      0.3558      0.5643      0.7550      0.9668      1.2686      1.5073
4s_2Se-17___         0.0757      0.1259      0.1928      0.2887      0.4582      0.6134      0.7857      1.0315      1.2259
4s_2Se-18___         0.0624      0.1037      0.1587      0.2378      0.3776      0.5057      0.6480      0.8511      1.0117
4s_2Se-19___         0.0521      0.0864      0.1324      0.1983      0.3151      0.4222      0.5412      0.7110      0.8454
4s_2Se-20___         0.0440      0.0729      0.1117      0.1673      0.2660      0.3565      0.4571      0.6006      0.7143
4s_2Se-21___         0.0375      0.0621      0.0951      0.1425      0.2267      0.3039      0.3897      0.5122      0.6092
4s_2Se-22___         0.0322      0.0534      0.0817      0.1225      0.1949      0.2613      0.3352      0.4406      0.5241
4s_2Se-23___         0.0279      0.0462      0.0708      0.1061      0.1688      0.2264      0.2905      0.3820      0.4544
4s_2Se-24___         0.0243      0.0403      0.0617      0.0925      0.1473      0.1975      0.2535      0.3334      0.3966
4s_2Se-25___         0.0214      0.0354      0.0542      0.0812      0.1293      0.1734      0.2226      0.2928      0.3483
4s_2Se-26___         0.0189      0.0312      0.0478      0.0717      0.1141      0.1531      0.1966      0.2586      0.3077
