**************************************************************************************************************************
**************************************************************************************************************************
Collision strengths (Omega[i,k]) for HYD. The collisional excitation rate
is defined by

           C(i,k)=8.63D-08 OMEGA(i,k) EXP(-U0) / Gi /sqrt(T_4).

We also use the same definition for the ionization collision strength.
For ionization of low lying levels we expect OMEGA(i,i) to be propotional to T.
**************************************************************************************************************************
**************************************************************************************************************************

450                                                         !Number of transitions
9                                                           !Number of T values OMEGA tabulated at.
1.0                                                         !Scaling factor for OMEGA (non-file values)
0.1                                                         !Value for OMEGA if f=0

Transition\T          0.2         0.5         1.0         2.0         5.0        10.0        20.0        50.0       100.0

 7___-27___         8.3750     14.5725     21.2192     29.3832     42.0015     52.5238     63.5928     78.7404     90.4266
 7___-28___         7.3397     12.7738     18.6066     25.7748     36.8592     46.1054     55.8335     69.1478     79.4205
 7___-29___         6.4727     11.2670     16.4169     22.7490     32.5446     40.7179     49.3186     61.0913     70.1750
 7___-30___         5.7405      9.9941     14.5663     20.1906     28.8943     36.1585     43.8036     54.2693     62.3451

 8___-    I       5.24E+03    1.31E+04    1.87E+04    2.49E+04    3.18E+04    3.30E+04    6.61E+04    1.65E+05    3.30E+05
 8___- 9___       1.04E+05    1.04E+05    2.16E+05    4.05E+05    7.65E+05    9.26E+05    9.26E+05    9.26E+05    9.26E+05
 8___-10___       1.78E+04    1.78E+04    3.33E+04    5.90E+04    1.05E+05    1.25E+05    1.25E+05    1.25E+05    1.25E+05
 8___-11___      6583.1025   6583.1025  11917.7200  20631.6600  35689.8000  42153.7362  42153.7362  42153.7362  42153.7362
 8___-12___      3297.5437   3297.5437   5872.9500  10057.8000  17171.5500  20205.2048  20205.2048  20205.2048  20205.2048
 8___-13___      1939.0925   1939.0925   3421.4400   5822.1200   9858.8000  11570.3331  11570.3331  11570.3331  11570.3331
 8___-14___      1260.1275   1260.1275   2210.3200   3745.8600   6309.6000   7392.5826   7392.5826   7392.5826   7392.5826
 8___-15___       875.8863    875.8863   1530.1900   2585.9200   4339.7500   5079.2659   5079.2659   5079.2659   5079.2659
 8___-16___       249.8634    421.8226    593.0780    793.5363   1091.3578   1333.2909   1584.1420   1923.9017   2184.4332
 8___-17___       175.9437    297.8939    419.9860    563.3784    776.9959    950.8348   1131.2556   1375.7889   1563.3743
 8___-18___       129.2548    219.3469    309.9342    416.6197    575.9095    705.7275    840.5682   1023.4278   1163.7485
 8___-19___        98.1747    166.9121    236.2760    318.1549    440.6350    540.5762    644.4536    785.3902    893.5704
 8___-20___        76.6208    130.4648    184.9639    249.4210    345.9926    424.8747    506.9100    618.2567    703.7445
 8___-21___        61.1036    104.1743    147.8810    199.6594    277.3395    340.8468    406.9246    496.6430    565.5392
 8___-22___        49.6597     84.7534    120.4439    162.7856    226.3820    278.4147    332.5761    406.1365    462.6345
 8___-23___        40.9960     70.0301     99.6143    134.7548    187.5881    230.8432    275.8843    337.0734    384.0767
 8___-24___        34.3009     58.6386     83.4785    113.0154    157.4625    193.8727    231.7982    283.3323    322.9242
 8___-25___        29.0349     49.6691     70.7599     95.8622    133.6652    164.6484    196.9299    240.8035    274.5140
 8___-26___        24.8281     42.4974     60.5807     82.1214    114.5826    141.1997    168.9389    206.6457    235.6208
 8___-27___        21.4217     36.6854     52.3245     70.9674     99.0786    122.1379    146.1746    178.8535    203.9674
 8___-28___        18.6302     31.9191     45.5487     61.8067     86.3349    106.4623    127.4469    155.9803    177.9101
 8___-29___        16.3179     27.9686     39.9287     54.2037     75.7506     93.4371    111.8801    136.9607    156.2382
 8___-30___        14.3842     24.6629     35.2233     47.8342     66.8775     82.5134     98.8207    120.9994    138.0476

 9___-    I       9.24E+03    2.31E+04    3.16E+04    4.01E+04    4.80E+04    5.30E+04    1.06E+05    2.65E+05    5.30E+05
 9___-10___       2.25E+05    2.25E+05    4.62E+05    8.58E+05    1.59E+06    1.92E+06    1.92E+06    1.92E+06    1.92E+06
 9___-11___       3.67E+04    3.67E+04    6.84E+04    1.20E+05    2.11E+05    2.50E+05    2.50E+05    2.50E+05    2.50E+05
 9___-12___     13359.9625  13359.9625  24055.7000  41410.6000  70778.5000  83281.2496  83281.2496  83281.2496  83281.2496
 9___-13___      6630.5100   6630.5100  11739.5800  19984.1400  33685.5000  39463.0238  39463.0238  39463.0238  39463.0238
 9___-14___      3881.4163   3881.4163   6806.2300  11510.8400  19247.1500  22495.4614  22495.4614  22495.4614  22495.4614
 9___-15___      2514.6975   2514.6975   4382.3800   7379.9400  12272.7000  14319.7102  14319.7102  14319.7102  14319.7102
 9___-16___       792.0586   1300.1277   1784.7307   2336.7616   3139.3069   3782.1492   4443.6705   5334.9253   6016.2598
 9___-17___       523.5679    863.4201   1189.6618   1562.7841   2106.9479   2543.7115   2993.6526   3600.3060   4064.2732
 9___-18___       366.2842    606.2619    837.8365   1103.5545   1492.0850   1804.4532   2126.5332   2561.0623   2893.5082
 9___-19___       267.6713    444.3500    615.5812    812.5919   1101.2809   1333.7024   1573.5287   1897.2549   2145.0032
 9___-20___       202.3715    336.7605    467.4789    618.2200    839.5091   1017.8765   1202.0426   1450.7460   1641.1276
