  Transition                                                  f           A          Lam(A)      i-j    Trans. #

2p5_3p_3Pe[1]             -2p5(2P*<1/2>)4s_2{1/2}o[0]    4.0000E-02  8.3007E+07    3104.400      14-  26      164
2p5_3p_3Pe[1]             -2p5(2P*<1/2>)3d_2{5/2}o[2]    2.2000E-04  9.1831E+04    3095.546      14-  27      165
2p5_3p_3Pe[1]             -2p5(2P*<1/2>)3d_2{3/2}o[2]    1.3333E+00  5.6209E+08    3080.251      14-  29      166
2p5_3p_3Pe[1]             -2p5(2P*<1/2>)3d_2{3/2}o[1]    7.3333E-02  5.1987E+07    3066.534      14-  30      167
2p5_3p_3Pe[1]             -2p5(2P*<1/2>)4s_2{1/2}o[1]    3.1333E-01  2.2288E+08    3061.350      14-  31      168
2p5_3p_3Pe[1]             -2p5(2P*<3/2>)5s_2{3/2}o[1]    7.0000E-04  1.3221E+06    1879.269      14-  32      169
2p5_3p_3Pe[1]             -2p5(2P*<1/2>)5s_2{1/2}o[1]    8.6667E-03  1.7165E+07    1835.176      14-  33      170
2p5_3p_3Pe[1]             -2p5(2P*<3/2>)6s_2{3/2}o[1]    2.5333E-04  6.7534E+05    1581.811      14-  34      171
2p5_3p_3Pe[1]             -2p5(2P*<1/2>)6s_2{1/2}o[1]    2.9667E-03  8.2418E+06    1549.513      14-  35      172
2p5_3p_1Se[0]             -2p5(2P*<3/2>)3d_2{1/2}o[1]    1.8000E-02  1.8978E+06    4590.936      15-  17      173
2p5_3p_1Se[0]             -2p5(2P*<3/2>)3d_2{3/2}o[1]    1.0000E+00  1.1644E+08    4368.588      15-  24      174
2p5_3p_1Se[0]             -2p5(2P*<3/2>)4s_2{3/2}o[1]    2.6000E-02  3.0616E+06    4344.124      15-  25      175
2p5_3p_1Se[0]             -2p5(2P*<1/2>)3d_2{3/2}o[1]    6.9000E-02  9.0195E+06    4123.069      15-  30      176
2p5_3p_1Se[0]             -2p5(2P*<1/2>)4s_2{1/2}o[1]    2.2000E-01  2.8889E+07    4113.703      15-  31      177
2p5_3p_1Se[0]             -2p5(2P*<3/2>)5s_2{3/2}o[1]    8.7000E-03  3.8925E+06    2228.539      15-  32      178
2p5_3p_1Se[0]             -2p5(2P*<1/2>)5s_2{1/2}o[1]    5.8000E-03  2.7450E+06    2166.778      15-  33      179
2p5_3p_1Se[0]             -2p5(2P*<3/2>)6s_2{3/2}o[1]    3.1000E-03  2.0748E+06    1822.656      15-  34      180
2p5_3p_1Se[0]             -2p5(2P*<1/2>)6s_2{1/2}o[1]    2.0000E-03  1.4036E+06    1779.907      15-  35      181
